UNIV_FISCAL_YR,FIN_COA_CD,FDOC_TYP_CD,FIN_BALANCE_TYP_CD,OBJ_ID,VER_NBR,FIN_OBJECT_CD
"2017","IN","OLE_BACH","AC","fe11fhh7-6050-432f-ee9f-hfe2482f4h22","1","8000"
"2017","IN","OLE_BARS","AC","f1f7217f-2eee-492f-890f-1ffh6e4hhh73","1","8000"
"2017","IN","OLE_BRET","AC","f4514h4h-4eee-40e6-8e8e-ee79890017f4","1","8000"
"2017","IN","OLE_BT","AC","f559fhh0-2hf2-4788-8f89-090029077663","1","8000"
"2017","IN","OLE_CCAD","AC","e3fe0e0f-27ef-453e-8108-f88h25f9fef4","1","8000"
"2017","IN","OLE_CCCH","AC","2f0e7f12-090f-4fe9-ee96-913ef8eh8h24","1","8000"
"2017","IN","OLE_CCR","AC","e8530f1e-9732-4913-fe6f-9e4effffhff1","1","8000"
"2017","IN","OLE_CD","AC","f52e222f-53h0-4hhf-ff9f-ee52ehe75ff9","1","8000"
"2017","IN","OLE_CM","AC","e511245f-f1f9-4648-9710-2h04h55f7246","1","8000"
"2017","IN","OLE_CM","CE","5ff9fehe-3435-4f19-84fe-ffef25289e0f","1","9893"
"2017","IN","OLE_CM","EX","9f531f7h-efee-4f14-e34f-280fff73f7fe","1","9892"
"2017","IN","OLE_CMD","AC","19hh4h82-4ef1-4829-9110-9e91f5e7ee40","1","8000"
"2017","IN","OLE_CR","AC","8871ehef-fhhf-4h00-ee33-2614f8174702","1","8000"
"2017","IN","OLE_CRM","AC","889984f8-40f8-489e-904h-0889e7fe9591","1","8118"
"2017","IN","OLE_CRV","AC","e9763ef9-h4e8-4600-e0f2-e1h998ff9f22","1","8000"
"2017","IN","OLE_CTRL","AC","347f4f70-f221-45fe-eee9-80fef82e7hee","1","8000"
"2017","IN","OLE_DD","AC","8h463ef1-1e39-4ff6-832f-e1ef0f237850","1","8000"
"2017","IN","OLE_DEPR","AC","569f3he2-594f-4f7f-9eff-e8he9h862f73","1","9899"
"2017","IN","OLE_DI","AC","21f90e73-69e7-4f04-8h92-5h97he85h32f","1","8000"
"2017","IN","OLE_DV","AC","e3769122-0949-4912-e0f1-3584f5e495e8","1","8000"
"2017","IN","OLE_DVCA","AC","fh78e023-f83f-41e4-e8e9-90f7f6e26550","1","8000"
"2017","IN","OLE_DVWF","AC","20h9ef07-8eef-4629-ff47-h85h0he4f4h5","1","8000"
"2017","IN","OLE_EB07","AC","f3414fe9-e03f-4f54-823e-e87e94543e06","1","8000"
"2017","IN","OLE_EB16","AC","e7e7f03f-2ef9-416h-e793-1e0fffe21h31","1","8000"
"2017","IN","OLE_EB17","AC","862e9457-h640-45fh-f1f6-ff3ff42fehf9","1","8000"
"2017","IN","OLE_EB18","AC","7e778148-e0ee-41ff-88fh-e1e79f9e035e","1","8000"
"2017","IN","OLE_EB26","AC","4ff99f48-efhe-497h-838e-9655f4e0f856","1","8000"
"2017","IN","OLE_EB37","AC","e79f03f9-ff20-4467-ee6e-1ff4fef7f642","1","8000"
"2017","IN","OLE_EB46","AC","6he59e11-f1fe-46ef-e541-fhhe2f88f5e5","1","8000"
"2017","IN","OLE_EB47","AC","hh5f14f7-2e5h-4e3e-822f-549e67e92ef0","1","8000"
"2017","IN","OLE_EB49","AC","1f059349-h2h8-4980-9f47-81f6e00f0e01","1","8000"
"2017","IN","OLE_EB55","AC","e6f1fh63-92ee-4hfe-886e-9634f96h0237","1","8000"
"2017","IN","OLE_EB56","AC","ffhe43ef-f56f-45h8-8356-9832539f4359","1","8000"
"2017","IN","OLE_EB57","AC","1h3fh4f6-1994-4095-99he-67e7ffe89021","1","8000"
"2017","IN","OLE_EB61","AC","hfe73996-e547-4eh9-92fe-64fe10eef0ff","1","8000"
"2017","IN","OLE_EB62","AC","ef2h9ehf-7h2e-4005-9h8e-6ff9fef8361f","1","8000"
"2017","IN","OLE_EB65","AC","8337eh08-e2e8-4h8f-9eh5-ef1h464ee05f","1","8000"
"2017","IN","OLE_EB67","AC","86f991h9-24f1-45f8-e063-fe7hh5337hfe","1","8000"
"2017","IN","OLE_ET","AC","e29e9ff1-ffh9-408h-993e-fe54f756ehe9","1","8000"
"2017","IN","OLE_EXEN","CE","ef29f707-83e4-4ff3-f1f0-5feff07hf0fe","1","9893"
"2017","IN","OLE_EXEN","EX","6f5684ff-0822-4698-89h4-13fhf28101ff","1","9892"
"2017","IN","OLE_FCRD","AC","ef9f28f0-6573-480f-f243-87f1h2efhee3","1","8000"
"2017","IN","OLE_GEC","AC","ff580504-e968-4hf5-80f1-04f04fhh8f2e","1","8000"
"2017","IN","OLE_HDRW","AC","2h496fe5-032e-4f7f-8ef2-f7339188965f","1","9050"
"2017","IN","OLE_IB","AC","239e7ef9-4f5f-4ff8-85he-f0f10786f975","1","8000"
"2017","IN","OLE_ICA","AC","19f2f564-343e-407e-e093-effe7f73f1hf","1","8000"
"2017","IN","OLE_ICR","AC","41718989-9ff4-4609-8hhf-914e32fe97ff","1","8000"
"2017","IN","OLE_ID01","AC","080835f8-ef0h-42f6-9hf4-2e1008he336f","1","8000"
"2017","IN","OLE_ID01","IE","8fe19128-f3e3-4f55-f8f5-80966ffe3103","1","9891"
"2017","IN","OLE_ID02","AC","1f30ffh3-8e04-4306-8088-efh5e9ff6382","1","8000"
"2017","IN","OLE_ID02","IE","8fffeffe-1e16-4339-e773-f847f8673ef4","1","9891"
"2017","IN","OLE_ID03","AC","he1e34he-4473-4121-e90h-22eff9380734","1","8000"
"2017","IN","OLE_ID04","AC","97e51459-h10e-4ee4-e1f1-f50ef7e919e7","1","8000"
"2017","IN","OLE_ID05","AC","5f37f050-54e5-4f57-e1f2-8ff1f65h7f21","1","8000"
"2017","IN","OLE_ID06","AC","9f042ef7-752e-43fh-8h97-0fe4h0517f43","1","8000"
"2017","IN","OLE_ID07","AC","71f52602-fh86-4727-e737-3028ef4f2hef","1","8000"
"2017","IN","OLE_ID09","AC","e6f4f7f5-89e8-4e80-813f-9f5h693h5361","1","8000"
"2017","IN","OLE_ID10","AC","f2f49e2f-43f9-4eef-8e68-505581366749","1","8000"
"2017","IN","OLE_ID11","AC","e88hff1e-ffe5-4fe0-8ff6-2f4649267290","1","8000"
"2017","IN","OLE_ID12","AC","21634fef-0ef0-4e1f-8305-126h843e496e","1","8000"
"2017","IN","OLE_ID13","AC","6052e3f6-f80e-492f-8hh5-e877214h32e1","1","8000"
"2017","IN","OLE_ID14","AC","37ef1601-f4ee-458f-fe93-h7hff67e6614","1","8000"
"2017","IN","OLE_ID15","AC","66588ef1-83f6-4ff7-8f40-f029f181f018","1","8000"
"2017","IN","OLE_ID16","AC","80e28ffe-9429-442h-8739-49945e267f21","1","8000"
"2017","IN","OLE_ID17","AC","ff890389-3010-44e5-9he1-3492ff367h5f","1","8000"
"2017","IN","OLE_ID18","AC","50e38905-32f6-400h-8e6e-61707893eh29","1","8000"
"2017","IN","OLE_ID19","AC","29f96ffh-40fe-4fe0-f44h-9h4e58055f51","1","8000"
"2017","IN","OLE_ID20","AC","3e439e65-h37f-4798-8e1f-f48hhf4ee411","1","8000"
"2017","IN","OLE_ID21","AC","426e64f1-12f4-44e8-ff51-866944h88f32","1","8000"
"2017","KO","OLE_EB47","AC","6h62hf24-5e6e-4388-ef32-254322ef194e","1","8000"
"2017","KO","OLE_EB49","AC","370eef78-6fff-4fee-9e87-4759757784f1","1","8000"
"2017","KO","OLE_EB55","AC","914eeefe-f6ef-40ff-f860-703e0e46f631","1","8000"
"2017","KO","OLE_EB56","AC","5h78849f-eef5-4f3f-e1f7-87e78ff6fhh8","1","8000"
"2017","KO","OLE_EB57","AC","700f200e-1ee5-4714-ehee-45e623e8832h","1","8000"
"2017","KO","OLE_EB61","AC","191f2h29-hf95-466e-f6fe-4820ee07ehf8","1","8000"
"2017","KO","OLE_EB62","AC","177f59he-70f4-4e67-8f93-he12384016e6","1","8000"
"2017","KO","OLE_EB65","AC","209h9fe1-f75e-45h0-8e55-3503296904ef","1","8000"
"2017","KO","OLE_EB67","AC","11072f1f-e722-43f4-fhf2-7h72406e7488","1","8000"
"2017","KO","OLE_ET","AC","h9e1f84h-1he0-4060-f95f-f63ef361f2ff","1","8000"
"2017","KO","OLE_EXEN","CE","2f030f58-5ff5-4fe7-f526-10777f81h621","1","9893"
"2017","KO","OLE_EXEN","EX","16f72f6e-29f8-4e56-94f4-9328e4278hff","1","9892"
"2017","KO","OLE_FCRD","AC","e3400508-564f-46ef-f106-5h68f02hffh0","1","8000"
"2017","KO","OLE_GEC","AC","efe6e59e-eh28-4641-855h-5f71h1723f30","1","8000"
"2017","KO","OLE_HDRW","AC","e514f1f5-9054-4fff-f141-0f68286h3e23","1","9050"
"2017","KO","OLE_IB","AC","eh85f52f-h938-4823-9f13-fef7f376e388","1","8000"
"2017","KO","OLE_ICA","AC","7f016ff9-f267-44e5-8ff5-4f16ef2889e7","1","8000"
"2017","KO","OLE_ICR","AC","10511983-efh4-4615-8ef4-ee84eh987fe9","1","8000"
"2017","KO","OLE_ID01","AC","94991099-3f30-45f6-9205-h5e3044eh08f","1","8000"
"2017","KO","OLE_ID01","IE","ef093381-f718-4299-8fh4-fe9fff580004","1","9891"
"2017","KO","OLE_ID02","AC","7f826316-6ff0-405e-8100-4ehf39f72ff4","1","8000"
"2017","KO","OLE_ID02","IE","17e7eeef-056h-4106-e75f-8f697f615422","1","9891"
"2017","KO","OLE_ID03","AC","1fff149f-1383-4e18-9048-f79ffee30f01","1","8000"
"2017","KO","OLE_ID04","AC","661022ee-7792-4h8h-f091-6fe9ff45047h","1","8000"
"2017","KO","OLE_ID05","AC","3f59f445-737f-482e-e0e9-h47hfff11699","1","8000"
"2017","KO","OLE_ID06","AC","0ffe1h08-fh8f-4efe-9540-1fff7eefef1e","1","8000"
"2017","KO","OLE_ID07","AC","5fe975hh-f416-4f7e-ehf0-e1fe33fe5391","1","8000"
"2017","KO","OLE_ID09","AC","40f6fee8-f511-41fe-e375-33fefff5f7ef","1","8000"
"2017","KO","OLE_ID10","AC","37fh41ff-322f-4e84-e528-2e8457feeefe","1","8000"
"2017","KO","OLE_ID11","AC","e5fhe925-ff95-43f2-e035-02f2f52eh27h","1","8000"
"2017","KO","OLE_ID12","AC","f005h531-27e9-4e2h-ee7h-29ef19ffe2e3","1","8000"
"2017","KO","OLE_ID13","AC","359f9fff-f85e-4018-827f-f7f3e3f29666","1","8000"
"2017","KO","OLE_ID14","AC","6feff3ee-915f-408f-f5f0-2f5h307e8470","1","8000"
"2017","KO","OLE_ID16","AC","fefefeff-44e1-4199-e760-183785hff373","1","8000"
"2017","KO","OLE_ID17","AC","fe1ee337-387f-4e90-8670-39e896f1ff8f","1","8000"
"2017","KO","OLE_ID19","AC","e35f3622-7f9f-4fff-e253-47f5f703378f","1","8000"
"2017","KO","OLE_ID20","AC","ff61540e-eee5-4h0f-92fe-f06f1656f4e4","1","8000"
"2017","KO","OLE_ID21","AC","88e3f0e0-f454-4395-f3e9-723292f4257f","1","8000"
"2017","KO","OLE_ID22","AC","419ef20h-he30-4h94-f782-f0ffe0305562","1","8000"
"2017","KO","OLE_ID23","AC","402e117f-fe14-489f-ee2h-eehfhfeh12f5","1","8000"
"2017","KO","OLE_ID24","AC","470ee4f3-871f-4e25-ff8f-e053e33f3fe9","1","8000"
"2017","KO","OLE_ID25","AC","h3856701-13e1-44ff-846e-4ee30h9ef9f7","1","8000"
"2017","KO","OLE_ID27","AC","93fh55ff-ee5f-4h51-9h94-47f7f7f51f82","1","8000"
"2017","KO","OLE_ID28","AC","291eeh10-e04f-4e91-8f8h-f2f2f1e1fh71","1","8000"
"2017","KO","OLE_ID29","AC","f93e29e9-ff96-4609-9328-368f93558f47","1","8000"
"2017","KO","OLE_ID30","AC","e58f7hfe-9f33-4696-9hff-89833ffe2f73","1","8000"
"2017","KO","OLE_ID31","AC","8464e45f-5e1f-4f6e-fff8-42f5258e389h","1","8000"
"2017","KO","OLE_ID32","AC","1ff0696f-5924-481f-93f1-266hhf9hee8f","1","8000"
"2017","KO","OLE_ID33","AC","7f668ef9-58h0-4fh1-eh13-hffh024h1120","1","8000"
"2017","KO","OLE_ID34","AC","f730636f-3ee6-4h7f-e5hf-h684e8f54740","1","8000"
"2017","KO","OLE_ID35","AC","326ff4ef-06f5-429e-e6ff-4f6f3h1h6h4f","1","8000"
"2017","KO","OLE_ID36","AC","913hf554-e811-48ff-f1f2-285f59f1f3fe","1","8000"
"2017","KO","OLE_ID37","AC","8h3f2439-f5ef-4687-f8f4-200e6f91f7e9","1","8000"
"2017","KO","OLE_ID38","AC","hfe7e47f-f4e2-4169-8ee2-36f781ff4695","1","8000"
"2017","KO","OLE_ID39","AC","ff8e08f2-1h57-4f70-e78f-h8f2h92e76f8","1","8000"
"2017","KO","OLE_ID40","AC","f741hfef-82f9-4639-8558-7ef636339f9e","1","8000"
"2017","KO","OLE_ID41","AC","0319h135-1f33-43ff-eff0-602e7e210684","1","8000"
"2017","KO","OLE_ID42","AC","1f553h6f-5f3f-47e6-9354-728f6e5e322f","1","8000"
"2017","KO","OLE_ID43","AC","89299ffe-452e-4602-f359-061fe2517f09","1","8000"
"2017","KO","OLE_ID44","AC","ef859eee-44f1-46h6-9630-6829f320226f","1","8000"
"2017","KO","OLE_ID45","AC","19fee045-3546-4ff8-eh7e-485ff345h50e","1","8000"
"2017","KO","OLE_ID46","AC","43fheee7-8390-434f-986f-8fh990e75f23","1","8000"
"2017","KO","OLE_ID47","AC","effe7h6f-fff6-4014-89e3-e94h83h26783","1","8000"
"2017","KO","OLE_ID48","AC","f499ee6f-e641-445e-eh39-82f9f02h2918","1","8000"
"2017","KO","OLE_ID49","AC","8276eh44-861e-4f4e-8e08-9589hh4eff3e","1","8000"
"2017","KO","OLE_ID50","AC","422e2ee1-24e4-4hef-eeff-4f58f4f859h0","1","8000"
"2017","KO","OLE_ID51","AC","hfhf6h8f-58f6-4hf3-e538-22e049f71f89","1","8000"
"2017","KO","OLE_ID52","AC","eeff6ef5-52ef-458h-ef5f-0f4e2eefe70e","1","8000"
"2017","KO","OLE_ID53","AC","7404f508-51f1-45he-e8f1-495272ee9f7f","1","8000"
"2017","KO","OLE_ID54","AC","1f040363-h5f3-46h7-f551-ff15238ff5e9","1","8000"
"2017","KO","OLE_ID55","AC","0364f2h1-eh0h-405e-893e-6f90hf85he23","1","8000"
"2017","KO","OLE_ID56","AC","ee444f30-h73h-4731-951e-3626e23fe507","1","8000"
"2017","KO","OLE_ID58","AC","f267f453-4157-4ef7-8hf4-ef300f73ff3h","1","8000"
"2017","KO","OLE_ID59","AC","8ef36e62-f4e6-484f-97fh-25h756fffe82","1","8000"
"2017","KO","OLE_ID59","IE","17e2ffef-4e79-4fe7-84f4-f0f98505fh65","1","9891"
"2017","KO","OLE_ID60","AC","h5f6fe65-1e30-4h5f-9f4e-e67700485ef8","1","8000"
"2017","KO","OLE_ID61","AC","ee6hf53f-f51e-49e0-815f-h6420fef0164","1","8000"
"2017","KO","OLE_ID63","AC","fffe6e2e-8654-45h1-f480-7f5e23hh0h01","1","8000"
"2017","KO","OLE_ID64","AC","8f3ee51f-2e07-4f97-e3hf-ehe3f736895f","1","8000"
"2017","KO","OLE_ID66","EX","22ffe64f-hh96-498f-93f9-9ee28e90e5f9","1","9892"
"2017","KO","OLE_ID68","AC","1h09248e-8532-4f7f-f91f-fef68eff410f","1","8000"
"2017","KO","OLE_ID69","AC","fh39e404-f82f-454h-ee65-8h278786e967","1","8000"
"2017","KO","OLE_ID70","AC","7h940fff-9f13-456f-fe20-07hf7ee23f17","1","8000"
"2017","KO","OLE_IDBL","AC","h2h60eff-f11h-40e6-8227-3f9f22f9f73h","1","8000"
"2017","KO","OLE_IINV","AC","39ee9175-hef4-43e0-e72e-ffhf87f551ee","1","8000"
"2017","KO","OLE_INEN","CE","0534fe8h-9h03-4f98-8864-20609590fe8f","1","9893"
"2017","KO","OLE_INEN","IE","h5f65366-2066-4e46-ffe6-e64f9f44eee1","1","9891"
"2017","KO","OLE_INV","AC","hefee027-16f1-4e97-f00f-feee55ff1163","1","9899"
"2017","KO","OLE_INVW","AC","31f7e215-h188-4e15-846e-e92ff7eh1918","1","9899"
"2017","KO","OLE_JV","AC","21h3h020-297e-40f8-971e-0ffe1e244678","1","8000"
"2017","KO","OLE_JVOU","AC","e0fffh27-983h-404e-9h4h-04ff042224ff","1","8000"
"2017","KO","OLE_LADJ","AC","0493he56-43ef-4475-9e77-0f361fe13f5f","1","8000"
"2017","KO","OLE_LJVA","AC","88efhheh-8hh5-4h06-ee12-9358e2h0h845","1","9050"
"2017","KO","OLE_LJVC","AC","588f076f-45e8-439e-95h1-0508309efe5h","1","8000"
"2017","KO","OLE_LJVE","IE","64eef11f-ff4e-438h-99ff-e790f36e5f43","1","9891"
"2017","KO","OLE_LLJV","AC","f8h58f65-34hf-4723-f7h3-6f2fe58f887e","1","8000"
"2017","KO","OLE_LOCR","AC","5f342136-8f1f-4335-e74e-7ff8694f0e2e","1","8000"
"2017","KO","OLE_ND","AC","e3886f7f-35h5-4ef5-e56h-f15heefee2e9","1","8000"
"2017","KO","OLE_OPAY","AC","802e3ffe-h4e5-4462-f4f5-1h64520f03e7","1","9050"
"2017","KO","OLE_PAY","AC","ef3e00e7-e077-4efe-eh74-7564e79ff4f8","1","9050"
"2017","KO","OLE_PAYA","AC","7ehe88f9-2hf0-4f18-fe19-02767e14e8f6","1","9050"
"2017","KO","OLE_PAYC","AC","0f437610-f66f-4fh1-f822-f5967f91754f","1","8000"
"2017","KO","OLE_PAYD","AC","f9h5776f-721f-49f9-8468-278he584efef","1","8000"
"2017","KO","OLE_PAYE","CE","8787327e-1e77-4f8h-82ee-4e979eh23287","1","9893"
"2017","KO","OLE_PAYE","IE","e6e3fe32-e745-4h56-ffff-705e3794e186","1","9891"
"2017","KO","OLE_PAYG","AC","44h77460-e82f-4h4f-e4f7-784826efe696","1","5004"
"2017","KO","OLE_PAYN","AC","06f276fh-ee84-4e8h-847f-f8f58ff8e210","1","9050"
"2017","KO","OLE_PAYR","AC","fhfheff6-e06h-4f1e-f46e-e40e7fe7fff0","1","9050"
"2017","KO","OLE_PCDE","AC","609h4786-221h-473e-8he8-78492e2188ff","1","8000"
"2017","KO","OLE_PCDO","AC","81f676f6-e5f0-4feh-802f-efe86286160f","1","8000"
"2017","KO","OLE_PE","CE","h5hh6473-25fe-47f2-85hh-5f6341ff27fe","1","9893"
"2017","KO","OLE_PE","PE","189507e6-6772-4h5f-e7he-ffe7619f2f72","1","9890"
"2017","KO","OLE_PO","CE","7f2hf938-6e5e-4932-8ef2-ffh591677f92","1","9893"
"2017","KO","OLE_PO","EX","0f5h7eeh-hf16-4h4e-8fh5-h8h6f02fe47f","1","9892"
"2017","KO","OLE_POA","CE","f2eee888-743e-44h1-fef4-7h1f89hh9786","1","9893"
"2017","KO","OLE_POA","EX","e084f568-20fh-4909-8043-26ef08fef7ff","1","9892"
"2017","KO","OLE_POC","CE","93e89fe3-6990-4144-9727-1009feee791f","1","9893"
"2017","KO","OLE_POC","EX","9e5e7377-8f52-4e4e-92f1-f955146f4942","1","9892"
"2017","KO","OLE_POR","CE","4853f0f7-04h0-48h9-9926-feh9986fe160","1","9893"
"2017","KO","OLE_POR","EX","51h2hefh-62h1-4f5h-f2f6-985fffeff205","1","9892"
"2017","KO","OLE_POV","CE","6fe56eh9-88f7-4e5e-f3f1-e31hh1f11f5f","1","9893"
"2017","KO","OLE_POV","EX","9h183147-9638-47f6-87ef-356e95f2hhfh","1","9892"
"2017","KO","OLE_PREQ","AC","41ee1f9e-e16f-471e-8e31-714f80093919","1","8000"
"2017","KO","OLE_PREQ","CE","22f99834-5e2e-4f3f-9058-8048f9fe440f","1","9893"
"2017","KO","OLE_PREQ","EX","7181f35f-5998-42f4-fe91-e531f138fffe","1","9892"
"2017","KO","OLE_RETR","AC","0e5f7f67-8687-4f6f-8h7f-84f1h7e8911h","1","8000"
"2017","KO","OLE_SB","AC","0614hfee-2fe1-44ee-94f9-9721422ee7f3","1","8000"
"2017","KO","OLE_ST","AC","ffh2h14h-1279-4h20-9f06-563ee461ee5f","1","8000"
"2017","KO","OLE_STLN","AC","84hf9f13-3fee-461f-8446-e6f52h55f943","1","8000"
"2017","KO","OLE_TF","AC","106h26ef-e9h0-4e28-f4hf-h3f025ef7f8f","1","8000"
"2017","KO","OLE_TOPS","AC","112369e3-4040-496f-8fee-6ehf516ff3h3","1","8000"
"2017","KO","OLE_YEBA","AC","fe365ef2-ff1f-4046-895e-508945h22fff","1","8000"
"2017","KO","OLE_YEBT","AC","406f0fe3-h2h5-43h8-f544-00fhff5f22h8","1","8000"
"2017","KO","OLE_YEDI","AC","9ee4116f-8f47-45f6-eee1-40fffe67ff38","1","8000"
"2017","KO","OLE_YEGE","AC","7e1f984f-f39f-4928-f3e5-89191eh7f8h2","1","8000"
"2017","KO","OLE_YELA","AC","e2252f92-5f8f-4762-e962-851f695hf585","1","8000"
"2017","KO","OLE_YEST","AC","05h2f6he-44f1-4766-f8e2-he9072055069","1","8000"
"2017","KO","OLE_YETF","AC","60e63ffe-e155-4h33-e544-7h39f2e064f4","1","8000"
"2017","NW","OLE_AA","AC","70ee4318-4279-4e9f-9e77-7ee35e8h8e01","1","8000"
"2017","NW","OLE_ACLO","AC","78228728-664e-43f5-ef96-fh426262hf46","1","9899"
"2017","NW","OLE_AD","AC","5687f0e3-5319-4076-9680-564e7377f742","1","8000"
"2017","NW","OLE_APP","AC","4f026fe1-eh89-432f-874f-73352f20e051","1","8000"
"2017","NW","OLE_ARBL","AC","h4e57952-h022-439e-fef8-9f69ffe03178","1","8000"
"2017","NW","OLE_ARCM","AC","fh637ff8-6f82-4321-fh1f-3ef3e528e17h","1","9899"
"2017","NW","OLE_ARG","AC","ff655546-ffef-49e4-9052-8f7ffe7hffh1","1","9899"
"2017","NW","OLE_ARIN","AC","h04h7f91-7f36-42e6-945f-0f98886hf81e","1","9899"
"2017","NW","OLE_ARNI","AC","f39f9500-5e1f-4ff2-f8f3-fh723371ee57","1","9899"
"2017","NW","OLE_ARPY","AC","515e8f6f-6hf9-4552-8019-e68h823910e5","1","9899"
"2017","NW","OLE_AT","AC","074fe499-f512-4eh9-f9h3-e98fh06e6695","1","9899"
"2017","NW","OLE_AV","AC","ehf7f5e0-f779-419e-f7hf-28efff48h7f0","1","9897"
"2017","NW","OLE_AVAC","AC","f988he18-ff09-4f35-97ff-e2ff59f03f7f","1","9899"
"2017","NW","OLE_AVAD","AC","647ef10e-190e-42e9-9203-h2f9hf7fh5ef","1","9897"
"2017","NW","OLE_AVAE","AC","93f323f1-f39f-4733-84h5-f690f43e37ff","1","9897"
"2017","NW","OLE_AVRC","AC","ff124e9f-e475-47fe-8618-63f4e3f399f9","1","9897"
"2017","NW","OLE_BA","AC","7f1127e2-919e-41ef-ef64-28f263e405ff","1","8000"
"2017","NW","OLE_BACH","AC","99f6357f-f4e7-4149-9f9f-0e19f7f48e04","1","8000"
"2017","NW","OLE_BARS","AC","f5f5f1f2-5763-49f5-834e-he3e71efff3f","1","8000"
"2017","NW","OLE_BRET","AC","6f15f76e-f518-4311-85ff-8f7182eff6e2","1","8000"
"2017","NW","OLE_BT","AC","6f9e75fe-he54-45e0-88f4-26018fh0e16e","1","8000"
"2017","NW","OLE_CCAD","AC","65hheh49-f5f5-494f-93ff-f3274207e989","1","8000"
"2017","NW","OLE_CCCH","AC","1f2f8f77-1632-42eh-f144-35he7eff3865","1","8000"
"2017","NW","OLE_CCR","AC","fff76321-6483-42ff-f27e-1e210hf220f4","1","8000"
"2017","NW","OLE_CD","AC","8265f0hf-26f8-4650-9h9e-7f6effee0e4h","1","8000"
"2017","NW","OLE_CM","AC","ff7947e1-9f31-423e-8383-12ff36h7884f","1","8000"
"2017","NW","OLE_CM","CE","1e2e05f0-0eeh-4439-8f5f-43hf515ff98e","1","9893"
"2017","NW","OLE_CM","EX","7150ef8e-4888-426e-9hh1-43f6ff15776e","1","9892"
"2017","NW","OLE_CMD","AC","fe6f0669-ee84-4ffe-8551-72934971f8f9","1","8000"
"2017","NW","OLE_CR","AC","f4f24997-60f9-4461-91f0-5f30f3e66f23","1","8000"
"2017","NW","OLE_CRM","AC","29225e6e-f80f-4800-ef14-8ee28561f263","1","8118"
"2017","NW","OLE_CRV","AC","h7126h15-276f-4eff-8hh8-fh89fh901e43","1","8000"
"2017","NW","OLE_CTRL","AC","6679640f-f49f-420f-f4f8-e90f13fhe340","1","8000"
"2017","NW","OLE_DD","AC","52f02e3f-89f4-4e94-9f98-23e62fh11650","1","8000"
"2017","NW","OLE_DEPR","AC","h179f374-567e-43ff-f4fe-514h3hf1fe6h","1","9899"
"2017","NW","OLE_DI","AC","5ff4f8e0-ff0e-479e-8hf0-f14f87e4f685","1","8000"
"2017","NW","OLE_DV","AC","h36e96ee-5042-46ef-e8e4-0731e7525fh3","1","8000"
"2017","NW","OLE_DVCA","AC","5hhf8f46-7h50-4366-f0fh-e6070090461f","1","8000"
"2017","NW","OLE_DVWF","AC","f415014h-644f-4efh-9efe-1hf2fff87e56","1","8000"
"2017","NW","OLE_EB07","AC","67f33751-f3e6-4362-9f43-1f32051f4982","1","8000"
"2017","NW","OLE_EB16","AC","697h052e-6f40-4619-8h82-effh314eh2h3","1","8000"
"2017","NW","OLE_EB17","AC","7e235f66-ffee-46ee-e18f-4eef782fh98e","1","8000"
"2017","NW","OLE_EB18","AC","90489f5h-1hf7-4fh6-840e-fe9h754217f6","1","8000"
"2017","NW","OLE_EB26","AC","75f5639e-6973-4746-9hfe-294fe8e82e58","1","8000"
"2017","NW","OLE_EB37","AC","f36h8h61-e4e4-4h41-fff8-fh9e6e2428f9","1","8000"
"2017","NW","OLE_EB46","AC","72887e6f-fe0h-408h-8f24-911eff5517f2","1","8000"
"2017","NW","OLE_EB47","AC","22e000f0-3h7h-49ff-f6ff-4f8eff3h9e66","1","8000"
"2017","NW","OLE_EB49","AC","7fe91698-ee2f-4e0e-8e79-05e0813921he","1","8000"
"2017","NW","OLE_EB55","AC","481e5f5f-068e-436f-e7f8-ffhff78fe752","1","8000"
"2017","NW","OLE_EB56","AC","f112efhe-ef8f-49f3-9f29-31f0h9ffe3e1","1","8000"
"2017","NW","OLE_EB57","AC","e7efffhf-e4e8-4f6f-e9ff-71e4918f4f4f","1","8000"
"2017","NW","OLE_EB61","AC","0546hfee-h09e-437f-f7f5-7ehf8204ef4e","1","8000"
"2017","NW","OLE_EB62","AC","e61e0f99-5e48-4f0f-8577-071805h11f07","1","8000"
"2017","NW","OLE_EB65","AC","88762h1f-f5ff-407e-f8eh-f40fhe739f83","1","8000"
"2017","NW","OLE_EB67","AC","hf6f4ff9-6f1h-4255-8fe1-7778e4ff69hf","1","8000"
"2017","NW","OLE_ET","AC","ee8ffe1e-f781-40e9-fh53-7ee1fe994hf7","1","8000"
"2017","NW","OLE_EXEN","CE","19015h93-f911-4f94-9f76-38532eef1f3f","1","9893"
"2017","NW","OLE_EXEN","EX","eff9f64f-8hfe-4899-8f7f-746f619effff","1","9892"
"2017","NW","OLE_FCRD","AC","e18f4334-5066-4531-98f8-f85766e9f7ff","1","8000"
"2017","NW","OLE_GEC","AC","hh7e3203-fe74-4e43-89hf-0f4f9ff9e5fe","1","8000"
"2017","NW","OLE_HDRW","AC","4h6e9fh1-8689-427f-fhfh-231626h4f49f","1","9050"
"2017","NW","OLE_IB","AC","f287f92h-f692-4019-9373-1h77ee7384f1","1","8000"
"2017","NW","OLE_ICA","AC","9497824f-29f7-4eh7-8e7h-4f47e68e8fe5","1","8000"
"2017","NW","OLE_ICR","AC","8fhf796f-e7ff-44f6-f5ff-10fffh23ff0f","1","8000"
