PUR_COMM_CD,OBJ_ID,VER_NBR,PUR_COMM_DESC,PUR_SALES_TAX_IND,ITM_RSTRC_IND,SNSTV_DTA_CD,DOBJ_MAINT_CD_ACTV_IND
71329,486D34788BBBC267E0404F8189D8349E,1,Other Gambling Industries,N,Y,null,Y
713290,486D34789037C267E0404F8189D8349E,1,Other Gambling Industries,N,N,null,Y
7139,486D34788919C267E0404F8189D8349E,1,Other Amusement and Recreation Industries,Y,N,null,Y
71391,486D34788BBCC267E0404F8189D8349E,1,Golf Courses and Country Clubs,N,Y,null,Y
713910,486D34789038C267E0404F8189D8349E,1,Golf Courses and Country Clubs,N,N,null,Y
71392,486D34788BBDC267E0404F8189D8349E,1,Skiing Facilities,N,Y,null,Y
713920,486D34789039C267E0404F8189D8349E,1,Skiing Facilities,N,N,null,Y
71393,486D34788BBEC267E0404F8189D8349E,1,Marinas,N,Y,null,Y
713930,486D3478903AC267E0404F8189D8349E,1,Marinas,N,N,null,Y
71394,486D34788BBFC267E0404F8189D8349E,1,Fitness and Recreational Sports Centers,N,Y,null,Y
713940,486D3478903BC267E0404F8189D8349E,1,Fitness and Recreational Sports Centers,N,N,null,Y
71395,486D34788BC0C267E0404F8189D8349E,1,Bowling Centers,N,Y,null,Y
713950,486D3478903CC267E0404F8189D8349E,1,Bowling Centers,N,N,null,Y
71399,486D34788BC1C267E0404F8189D8349E,1,All Other Amusement and Recreation Industries,N,Y,null,Y
713990,486D3478903DC267E0404F8189D8349E,1,All Other Amusement and Recreation Industries,N,N,null,Y
72,486D34788798C267E0404F8189D8349E,1,Accommodation and Food Services,Y,N,null,Y
721,486D347887F0C267E0404F8189D8349E,1,Accommodation,Y,N,null,Y
7211,486D3478891AC267E0404F8189D8349E,1,Traveler Accommodation,Y,N,null,Y
72111,486D34788BC2C267E0404F8189D8349E,1,Hotels (except Casino Hotels) and Motels,N,Y,null,Y
721110,486D3478903EC267E0404F8189D8349E,1,Hotels (except Casino Hotels) and Motels,N,N,null,Y
72112,486D34788BC3C267E0404F8189D8349E,1,Casino Hotels,N,Y,null,Y
721120,486D3478903FC267E0404F8189D8349E,1,Casino Hotels,N,N,null,Y
72119,486D34788BC4C267E0404F8189D8349E,1,Other Traveler Accommodation,N,Y,null,Y
721191,486D34789040C267E0404F8189D8349E,1,Bed-and-Breakfast Inns,N,N,null,Y
721199,486D34789041C267E0404F8189D8349E,1,All Other Traveler Accommodation,N,N,null,Y
7212,486D3478891BC267E0404F8189D8349E,1,RV (Recreational Vehicle) Parks and Recreational Camps,Y,N,null,Y
72121,486D34788BC5C267E0404F8189D8349E,1,RV (Recreational Vehicle) Parks and Recreational Camps,N,Y,null,Y
721211,486D34789042C267E0404F8189D8349E,1,RV (Recreational Vehicle) Parks and Campgrounds,N,N,null,Y
721214,486D34789043C267E0404F8189D8349E,1,Recreational and Vacation Camps (except Campgrounds),N,N,null,Y
7213,486D3478891CC267E0404F8189D8349E,1,Rooming and Boarding Houses,Y,N,null,Y
72131,486D34788BC6C267E0404F8189D8349E,1,Rooming and Boarding Houses,N,Y,null,Y
721310,486D34789044C267E0404F8189D8349E,1,Rooming and Boarding Houses,N,N,null,Y
722,486D347887F1C267E0404F8189D8349E,1,Food Services and Drinking Places,Y,N,null,Y
7221,486D3478891DC267E0404F8189D8349E,1,Full-Service Restaurants,Y,N,null,Y
72211,486D34788BC7C267E0404F8189D8349E,1,Full-Service Restaurants,N,Y,null,Y
722110,486D34789045C267E0404F8189D8349E,1,Full-Service Restaurants,N,N,null,Y
7222,486D3478891EC267E0404F8189D8349E,1,Limited-Service Eating Places,Y,N,null,Y
72221,486D34788BC8C267E0404F8189D8349E,1,Limited-Service Eating Places,N,Y,null,Y
722211,486D34789046C267E0404F8189D8349E,1,Limited-Service Restaurants,N,N,null,Y
722212,486D34789047C267E0404F8189D8349E,1,Cafeterias  Grill Buffets  and Buffets,N,N,null,Y
722213,486D34789048C267E0404F8189D8349E,1,Snack and Nonalcoholic Beverage Bars,N,N,null,Y
7223,486D3478891FC267E0404F8189D8349E,1,Special Food Services,Y,N,null,Y
72231,486D34788BC9C267E0404F8189D8349E,1,Food Service Contractors,N,Y,null,Y
722310,486D34789049C267E0404F8189D8349E,1,Food Service Contractors,N,N,null,Y
72232,486D34788BCAC267E0404F8189D8349E,1,Caterers,N,Y,null,Y
722320,486D3478904AC267E0404F8189D8349E,1,Caterers,N,N,null,Y
72233,486D34788BCBC267E0404F8189D8349E,1,Mobile Food Services,N,Y,null,Y
722330,486D3478904BC267E0404F8189D8349E,1,Mobile Food Services,N,N,null,Y
7224,486D34788920C267E0404F8189D8349E,1,Drinking Places (Alcoholic Beverages),Y,N,null,Y
72241,486D34788BCCC267E0404F8189D8349E,1,Drinking Places (Alcoholic Beverages),N,Y,null,Y
722410,486D3478904CC267E0404F8189D8349E,1,Drinking Places (Alcoholic Beverages),N,N,null,Y
81,486D34788799C267E0404F8189D8349E,1,Other Services (except Public Administration),Y,N,null,Y
811,486D347887F2C267E0404F8189D8349E,1,Repair and Maintenance,Y,N,null,Y
8111,486D34788921C267E0404F8189D8349E,1,Automotive Repair and Maintenance,Y,N,null,Y
81111,486D34788BCDC267E0404F8189D8349E,1,Automotive Mechanical and Electrical Repair and Maintenance,N,Y,null,Y
811111,486D3478904DC267E0404F8189D8349E,1,General Automotive Repair,N,N,null,Y
811112,486D3478904EC267E0404F8189D8349E,1,Automotive Exhaust System Repair,N,N,null,Y
811113,486D3478904FC267E0404F8189D8349E,1,Automotive Transmission Repair,N,N,null,Y
811118,486D34789050C267E0404F8189D8349E,1,Other Automotive Mechanical and Electrical Repair and Maintenance,N,N,null,Y
81112,486D34788BCEC267E0404F8189D8349E,1,Automotive Body  Paint  Interior  and Glass Repair,N,Y,null,Y
811121,486D34789051C267E0404F8189D8349E,1,Automotive Body  Paint  and Interior Repair and Maintenance,N,N,null,Y
811122,486D34789052C267E0404F8189D8349E,1,Automotive Glass Replacement Shops,N,N,null,Y
81119,486D34788BCFC267E0404F8189D8349E,1,Other Automotive Repair and Maintenance,N,Y,null,Y
811191,486D34789053C267E0404F8189D8349E,1,Automotive Oil Change and Lubrication Shops,N,N,null,Y
811192,486D34789054C267E0404F8189D8349E,1,Car Washes,N,N,null,Y
811198,486D34789055C267E0404F8189D8349E,1,All Other Automotive Repair and Maintenance,N,N,null,Y
8112,486D34788922C267E0404F8189D8349E,1,Electronic and Precision Equipment Repair and Maintenance,Y,N,null,Y
81121,486D34788BD0C267E0404F8189D8349E,1,Electronic and Precision Equipment Repair and Maintenance,N,Y,null,Y
811211,486D34789056C267E0404F8189D8349E,1,Consumer Electronics Repair and Maintenance,N,N,null,Y
811212,486D34789057C267E0404F8189D8349E,1,Computer and Office Machine Repair and Maintenance,N,N,null,Y
811213,486D34789058C267E0404F8189D8349E,1,Communication Equipment Repair and Maintenance,N,N,null,Y
811219,486D34789059C267E0404F8189D8349E,1,Other Electronic and Precision Equipment Repair and Maintenance,N,N,null,Y
8113,486D34788923C267E0404F8189D8349E,1,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Y,N,null,Y
81131,486D3478909FC267E0404F8189D8349E,1,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,N,Y,null,Y
811310,486D347890A3C267E0404F8189D8349E,1,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,N,N,null,Y
8114,486D34788924C267E0404F8189D8349E,1,Personal and Household Goods Repair and Maintenance,Y,N,null,Y
81141,486D34788BD1C267E0404F8189D8349E,1,Home and Garden Equipment and Appliance Repair and Maintenance,N,Y,null,Y
811411,486D3478905AC267E0404F8189D8349E,1,Home and Garden Equipment Repair and Maintenance,N,N,null,Y
811412,486D3478905BC267E0404F8189D8349E,1,Appliance Repair and Maintenance,N,N,null,Y
81142,486D34788BD2C267E0404F8189D8349E,1,Reupholstery and Furniture Repair,N,Y,null,Y
811420,486D3478905CC267E0404F8189D8349E,1,Reupholstery and Furniture Repair,N,N,null,Y
81143,486D34788BD3C267E0404F8189D8349E,1,Footwear and Leather Goods Repair,N,Y,null,Y
811430,486D3478905DC267E0404F8189D8349E,1,Footwear and Leather Goods Repair,N,N,null,Y
81149,486D34788BD4C267E0404F8189D8349E,1,Other Personal and Household Goods Repair and Maintenance,N,Y,null,Y
811490,486D3478905EC267E0404F8189D8349E,1,Other Personal and Household Goods Repair and Maintenance,N,N,null,Y
56144,486D34788B6CC267E0404F8189D8349E,1,Collection Agencies,Y,Y,null,Y
561440,486D34788FCCC267E0404F8189D8349E,1,Collection Agencies,N,N,null,Y
56145,486D34788B6DC267E0404F8189D8349E,1,Credit Bureaus,Y,Y,null,Y
561450,486D34788FCDC267E0404F8189D8349E,1,Credit Bureaus,N,N,null,Y
56149,486D34788B6EC267E0404F8189D8349E,1,Other Business Support Services,Y,Y,null,Y
561491,486D34788FCEC267E0404F8189D8349E,1,Repossession Services,N,N,null,Y
561492,486D34788FCFC267E0404F8189D8349E,1,Court Reporting and Stenotype Services,N,N,null,Y
561499,486D34788FD0C267E0404F8189D8349E,1,All Other Business Support Services,N,N,null,Y
5615,486D347888F1C267E0404F8189D8349E,1,Travel Arrangement and Reservation Services,Y,N,null,Y
56151,486D34788B6FC267E0404F8189D8349E,1,Travel Agencies,Y,Y,null,Y
561510,486D34788FD1C267E0404F8189D8349E,1,Travel Agencies,N,N,null,Y
56152,486D34788B70C267E0404F8189D8349E,1,Tour Operators,Y,Y,null,Y
561520,486D34788FD2C267E0404F8189D8349E,1,Tour Operators,N,N,null,Y
56159,486D34788B71C267E0404F8189D8349E,1,Other Travel Arrangement and Reservation Services,Y,Y,null,Y
561591,486D34788FD3C267E0404F8189D8349E,1,Convention and Visitors Bureaus,N,N,null,Y
561599,486D34788FD4C267E0404F8189D8349E,1,All Other Travel Arrangement and Reservation Services,N,N,null,Y
5616,486D347888F2C267E0404F8189D8349E,1,Investigation and Security Services,Y,N,null,Y
56161,486D34788B72C267E0404F8189D8349E,1,Investigation  Guard  and Armored Car Services,Y,Y,null,Y
561611,486D34788FD5C267E0404F8189D8349E,1,Investigation Services,N,N,null,Y
561612,486D34788FD6C267E0404F8189D8349E,1,Security Guards and Patrol Services,N,N,null,Y
561613,486D34788FD7C267E0404F8189D8349E,1,Armored Car Services,N,N,null,Y
56162,486D34788B73C267E0404F8189D8349E,1,Security Systems Services,Y,Y,null,Y
561621,486D34788FD8C267E0404F8189D8349E,1,Security Systems Services (except Locksmiths),N,N,null,Y
561622,486D34788FD9C267E0404F8189D8349E,1,Locksmiths,N,N,null,Y
5617,486D347888F3C267E0404F8189D8349E,1,Services to Buildings and Dwellings,Y,N,null,Y
56171,486D34788B74C267E0404F8189D8349E,1,Exterminating and Pest Control Services,Y,Y,null,Y
561710,486D34788FDAC267E0404F8189D8349E,1,Exterminating and Pest Control Services,N,N,null,Y
56172,486D34788B75C267E0404F8189D8349E,1,Janitorial Services,Y,Y,null,Y
561720,486D34788FDBC267E0404F8189D8349E,1,Janitorial Services,N,N,null,Y
56173,486D34788B76C267E0404F8189D8349E,1,Landscaping Services,Y,Y,null,Y
561730,486D34788FDCC267E0404F8189D8349E,1,Landscaping Services,N,N,null,Y
56174,486D34788B77C267E0404F8189D8349E,1,Carpet and Upholstery Cleaning Services,Y,Y,null,Y
561740,486D34788FDDC267E0404F8189D8349E,1,Carpet and Upholstery Cleaning Services,N,N,null,Y
56179,486D34788B78C267E0404F8189D8349E,1,Other Services to Buildings and Dwellings,Y,Y,null,Y
561790,486D34788FDEC267E0404F8189D8349E,1,Other Services to Buildings and Dwellings,N,N,null,Y
5619,486D347888F4C267E0404F8189D8349E,1,Other Support Services,Y,N,null,Y
56191,486D34788B79C267E0404F8189D8349E,1,Packaging and Labeling Services,Y,Y,null,Y
561910,486D34788FDFC267E0404F8189D8349E,1,Packaging and Labeling Services,N,N,null,Y
56192,486D34788B7AC267E0404F8189D8349E,1,Convention and Trade Show Organizers,Y,Y,null,Y
561920,486D34788FE0C267E0404F8189D8349E,1,Convention and Trade Show Organizers,N,N,null,Y
56199,486D34788B7BC267E0404F8189D8349E,1,All Other Support Services,Y,Y,null,Y
561990,486D34788FE1C267E0404F8189D8349E,1,All Other Support Services,N,N,null,Y
562,486D347887E7C267E0404F8189D8349E,1,Waste Management and Remediation Services,Y,N,null,Y
5621,486D347888F5C267E0404F8189D8349E,1,Waste Collection,Y,N,null,Y
56211,486D34788B7CC267E0404F8189D8349E,1,Waste Collection,Y,Y,null,Y
562111,486D34788FE2C267E0404F8189D8349E,1,Solid Waste Collection,N,N,null,Y
562112,486D34788FE3C267E0404F8189D8349E,1,Hazardous Waste Collection,N,N,null,Y
562119,486D34788FE4C267E0404F8189D8349E,1,Other Waste Collection,N,N,null,Y
5622,486D347888F6C267E0404F8189D8349E,1,Waste Treatment and Disposal,Y,N,null,Y
56221,486D34788B7DC267E0404F8189D8349E,1,Waste Treatment and Disposal,Y,Y,null,Y
562211,486D34788FE5C267E0404F8189D8349E,1,Hazardous Waste Treatment and Disposal,N,N,null,Y
562212,486D34788FE6C267E0404F8189D8349E,1,Solid Waste Landfill,N,N,null,Y
562213,486D34788FE7C267E0404F8189D8349E,1,Solid Waste Combustors and Incinerators,N,N,null,Y
562219,486D34788FE8C267E0404F8189D8349E,1,Other Nonhazardous Waste Treatment and Disposal,N,N,null,Y
5629,486D347888F7C267E0404F8189D8349E,1,Remediation and Other Waste Management Services,Y,N,null,Y
56291,486D34788B7EC267E0404F8189D8349E,1,Remediation Services,Y,Y,null,Y
562910,486D34788FE9C267E0404F8189D8349E,1,Remediation Services,N,N,null,Y
56292,486D34788B7FC267E0404F8189D8349E,1,Materials Recovery Facilities,Y,Y,null,Y
562920,486D34788FEAC267E0404F8189D8349E,1,Materials Recovery Facilities,N,N,null,Y
56299,486D34788B80C267E0404F8189D8349E,1,All Other Waste Management Services,Y,Y,null,Y
562991,486D34788FEBC267E0404F8189D8349E,1,Septic Tank and Related Services,N,N,null,Y
562998,486D34788FECC267E0404F8189D8349E,1,All Other Miscellaneous Waste Management Services,N,N,null,Y
61,486D34788795C267E0404F8189D8349E,1,Educational Services,Y,N,null,Y
611,486D347887E8C267E0404F8189D8349E,1,Educational Services,Y,N,null,Y
6111,486D347888F8C267E0404F8189D8349E,1,Elementary and Secondary Schools,Y,N,null,Y
61111,486D34788B81C267E0404F8189D8349E,1,Elementary and Secondary Schools,Y,Y,null,Y
611110,486D34788FEDC267E0404F8189D8349E,1,Elementary and Secondary Schools,N,N,null,Y
6112,486D347888F9C267E0404F8189D8349E,1,Junior Colleges,Y,N,null,Y
61121,486D34788B82C267E0404F8189D8349E,1,Junior Colleges,Y,Y,null,Y
611210,486D34788FEEC267E0404F8189D8349E,1,Junior Colleges,N,N,null,Y
6113,486D347888FAC267E0404F8189D8349E,1,Colleges  Universities  and Professional Schools,Y,N,null,Y
61131,486D34788B83C267E0404F8189D8349E,1,Colleges  Universities  and Professional Schools,Y,Y,null,Y
611310,486D34788FEFC267E0404F8189D8349E,1,Colleges  Universities  and Professional Schools,N,N,null,Y
6114,486D347888FBC267E0404F8189D8349E,1,Business Schools and Computer and Management Training,Y,N,null,Y
61141,486D34788B84C267E0404F8189D8349E,1,Business and Secretarial Schools,Y,Y,null,Y
611410,486D34788FF0C267E0404F8189D8349E,1,Business and Secretarial Schools,N,N,null,Y
61142,486D34788B85C267E0404F8189D8349E,1,Computer Training,Y,Y,null,Y
611420,486D34788FF1C267E0404F8189D8349E,1,Computer Training,N,N,null,Y
61143,486D34788B86C267E0404F8189D8349E,1,Professional and Management Development Training,Y,Y,null,Y
611430,486D34788FF2C267E0404F8189D8349E,1,Professional and Management Development Training,N,N,null,Y
6115,486D347888FCC267E0404F8189D8349E,1,Technical and Trade Schools,Y,N,null,Y
61151,486D34788B87C267E0404F8189D8349E,1,Technical and Trade Schools,Y,Y,null,Y
611511,486D34788FF3C267E0404F8189D8349E,1,Cosmetology and Barber Schools,N,N,null,Y
611512,486D34788FF4C267E0404F8189D8349E,1,Flight Training,N,N,null,Y
611513,486D34788FF5C267E0404F8189D8349E,1,Apprenticeship Training,N,N,null,Y
512210,486D34788F3AC267E0404F8189D8349E,1,Record Production,N,N,null,Y
51222,486D34788AFEC267E0404F8189D8349E,1,Integrated Record Production/Distribution,Y,N,null,Y
512220,486D34788F3BC267E0404F8189D8349E,1,Integrated Record Production/Distribution,N,N,null,Y
51223,486D34788AFFC267E0404F8189D8349E,1,Music Publishers,Y,N,null,Y
512230,486D34788F3CC267E0404F8189D8349E,1,Music Publishers,N,N,null,Y
51224,486D34788B00C267E0404F8189D8349E,1,Sound Recording Studios,Y,N,null,Y
512240,486D34788F3DC267E0404F8189D8349E,1,Sound Recording Studios,N,N,null,Y
51229,486D34788B01C267E0404F8189D8349E,1,Other Sound Recording Industries,Y,N,null,Y
512290,486D34788F3EC267E0404F8189D8349E,1,Other Sound Recording Industries,N,N,null,Y
515,486D347887D8C267E0404F8189D8349E,1,Broadcasting (except Internet),Y,N,null,Y
5151,486D347888C8C267E0404F8189D8349E,1,Radio and Television Broadcasting,Y,N,null,Y
51511,486D34788B02C267E0404F8189D8349E,1,Radio Broadcasting,Y,N,null,Y
515111,486D34788F3FC267E0404F8189D8349E,1,Radio Networks,N,N,null,Y
515112,486D34788F40C267E0404F8189D8349E,1,Radio Stations,N,N,null,Y
51512,486D34788B03C267E0404F8189D8349E,1,Television Broadcasting,Y,N,null,Y
515120,486D34788F41C267E0404F8189D8349E,1,Television Broadcasting,N,N,null,Y
5152,486D347888C9C267E0404F8189D8349E,1,Cable and Other Subscription Programming,Y,N,null,Y
51521,486D34788B04C267E0404F8189D8349E,1,Cable and Other Subscription Programming,Y,N,null,Y
515210,486D34788F42C267E0404F8189D8349E,1,Cable and Other Subscription Programming,N,N,null,Y
516110,486D34789099C267E0404F8189D8349E,1,Internet Publishing and Broadcasting,N,N,null,Y
517,486D347887D9C267E0404F8189D8349E,1,Telecommunications,Y,N,null,Y
5171,486D347888CAC267E0404F8189D8349E,1,Wired Telecommunications Carriers,Y,N,null,Y
51711,486D34788B05C267E0404F8189D8349E,1,Wired Telecommunications Carriers,Y,N,null,Y
517110,486D34788F43C267E0404F8189D8349E,1,Wired Telecommunications Carriers,N,N,null,Y
5172,486D347888CBC267E0404F8189D8349E,1,Wireless Telecommunications Carriers (except Satellite),Y,N,null,Y
51721,486D34788B06C267E0404F8189D8349E,1,Wireless Telecommunications Carriers (except Satellite),Y,N,null,Y
517210,486D34788F44C267E0404F8189D8349E,1,Wireless Telecommunications Carriers (except Satellite),N,N,null,Y
517211,486D3478909AC267E0404F8189D8349E,1,Paging,N,N,null,Y
517212,486D3478909BC267E0404F8189D8349E,1,Cellular and Other Wireless Telecommunications,N,N,null,Y
517310,486D3478909CC267E0404F8189D8349E,1,Telecommunications Resellers,N,N,null,Y
5174,486D347888CCC267E0404F8189D8349E,1,Satellite Telecommunications,Y,N,null,Y
51741,486D34788B07C267E0404F8189D8349E,1,Satellite Telecommunications,Y,N,null,Y
517410,486D34788F45C267E0404F8189D8349E,1,Satellite Telecommunications,N,N,null,Y
5179,486D347888CDC267E0404F8189D8349E,1,Other Telecommunications,Y,N,null,Y
51791,486D34788B08C267E0404F8189D8349E,1,Other Telecommunications,Y,N,null,Y
517911,486D34788F46C267E0404F8189D8349E,1,Telecommunications Resellers,N,N,null,Y
517919,486D34788F47C267E0404F8189D8349E,1,All Other Telecommunications,N,N,null,Y
518,486D347887DAC267E0404F8189D8349E,1,Data Processing  Hosting and Related Services,Y,N,null,Y
5182,486D347888CEC267E0404F8189D8349E,1,Data Processing  Hosting  and Related Services,Y,N,null,Y
51821,486D34788B09C267E0404F8189D8349E,1,Data Processing  Hosting  and Related Services,Y,N,null,Y
518210,486D34788F48C267E0404F8189D8349E,1,Data Processing  Hosting  and Related Services,N,N,null,Y
519,486D347887DBC267E0404F8189D8349E,1,Other Information Services,Y,N,null,Y
5191,486D347888CFC267E0404F8189D8349E,1,Other Information Services,Y,N,null,Y
51911,486D34788B0AC267E0404F8189D8349E,1,News Syndicates,Y,N,null,Y
519110,486D34788F49C267E0404F8189D8349E,1,News Syndicates,N,N,null,Y
51912,486D34788B0BC267E0404F8189D8349E,1,Libraries and Archives,Y,N,null,Y
519120,486D34788F4AC267E0404F8189D8349E,1,Libraries and Archives,N,N,null,Y
51913,486D34788B0CC267E0404F8189D8349E,1,Internet Publishing and Broadcasting and Web Search Portals,Y,N,null,Y
519130,486D34788F4BC267E0404F8189D8349E,1,Internet Publishing and Broadcasting and Web Search Portals,N,N,null,Y
51919,486D34788B0DC267E0404F8189D8349E,1,All Other Information Services,Y,N,null,Y
519190,486D34788F4CC267E0404F8189D8349E,1,All Other Information Services,N,N,null,Y
52,486D34788790C267E0404F8189D8349E,1,Finance and Insurance,Y,N,null,Y
521,486D347887DCC267E0404F8189D8349E,1,Monetary Authorities-Central Bank,Y,N,null,Y
5211,486D347888D0C267E0404F8189D8349E,1,Monetary Authorities-Central Bank,Y,N,null,Y
52111,486D34788B0EC267E0404F8189D8349E,1,Monetary Authorities-Central Bank,Y,N,null,Y
521110,486D34788F4DC267E0404F8189D8349E,1,Monetary Authorities-Central Bank,N,N,null,Y
522,486D347887DDC267E0404F8189D8349E,1,Credit Intermediation and Related Activities,Y,N,null,Y
5221,486D347888D1C267E0404F8189D8349E,1,Depository Credit Intermediation,Y,N,null,Y
52211,486D34788B0FC267E0404F8189D8349E,1,Commercial Banking,Y,N,null,Y
522110,486D34788F4EC267E0404F8189D8349E,1,Commercial Banking,N,N,null,Y
52212,486D34788B10C267E0404F8189D8349E,1,Savings Institutions,Y,N,null,Y
522120,486D34788F4FC267E0404F8189D8349E,1,Savings Institutions,N,N,null,Y
52213,486D34788B11C267E0404F8189D8349E,1,Credit Unions,Y,N,null,Y
522130,486D34788F50C267E0404F8189D8349E,1,Credit Unions,N,N,null,Y
52219,486D34788B12C267E0404F8189D8349E,1,Other Depository Credit Intermediation,Y,N,null,Y
522190,486D34788F51C267E0404F8189D8349E,1,Other Depository Credit Intermediation,N,N,null,Y
5222,486D347888D2C267E0404F8189D8349E,1,Nondepository Credit Intermediation,Y,N,null,Y
52221,486D34788B13C267E0404F8189D8349E,1,Credit Card Issuing,Y,N,null,Y
522210,486D34788F52C267E0404F8189D8349E,1,Credit Card Issuing,N,N,null,Y
52222,486D34788B14C267E0404F8189D8349E,1,Sales Financing,Y,N,null,Y
522220,486D34788F53C267E0404F8189D8349E,1,Sales Financing,N,N,null,Y
52229,486D34788B15C267E0404F8189D8349E,1,Other Nondepository Credit Intermediation,Y,N,null,Y
522291,486D34788F54C267E0404F8189D8349E,1,Consumer Lending,N,N,null,Y
522292,486D34788F55C267E0404F8189D8349E,1,Real Estate Credit,N,N,null,Y
522293,486D34788F56C267E0404F8189D8349E,1,International Trade Financing,N,N,null,Y
522294,486D34788F57C267E0404F8189D8349E,1,Secondary Market Financing,N,N,null,Y
522298,486D34788F58C267E0404F8189D8349E,1,All Other Nondepository Credit Intermediation,N,N,null,Y
5223,486D347888D3C267E0404F8189D8349E,1,Activities Related to Credit Intermediation,Y,N,null,Y
52231,486D34788B16C267E0404F8189D8349E,1,Mortgage and Nonmortgage Loan Brokers,Y,N,null,Y
522310,486D34788F59C267E0404F8189D8349E,1,Mortgage and Nonmortgage Loan Brokers,N,N,null,Y
52232,486D34788B17C267E0404F8189D8349E,1,Financial Transactions Processing  Reserve  and Clearinghouse Activities,Y,N,null,Y
522320,486D34788F5AC267E0404F8189D8349E,1,Financial Transactions Processing  Reserve  and Clearinghouse Activities,N,N,null,Y
52239,486D34788B18C267E0404F8189D8349E,1,Other Activities Related to Credit Intermediation,Y,N,null,Y
522390,486D34788F5BC267E0404F8189D8349E,1,Other Activities Related to Credit Intermediation,N,N,null,Y
523,486D347887DEC267E0404F8189D8349E,1,Securities  Commodity Contracts  and Other Financial Investments and Related Activities,Y,N,null,Y
5231,486D347888D4C267E0404F8189D8349E,1,Securities and Commodity Contracts Intermediation and Brokerage,Y,N,null,Y
52311,486D34788B19C267E0404F8189D8349E,1,Investment Banking and Securities Dealing,Y,N,null,Y
523110,486D34788F5CC267E0404F8189D8349E,1,Investment Banking and Securities Dealing,N,N,null,Y
52312,486D34788B1AC267E0404F8189D8349E,1,Securities Brokerage,Y,N,null,Y
523120,486D34788F5DC267E0404F8189D8349E,1,Securities Brokerage,N,N,null,Y
52313,486D34788B1BC267E0404F8189D8349E,1,Commodity Contracts Dealing,Y,N,null,Y
523130,486D34788F5EC267E0404F8189D8349E,1,Commodity Contracts Dealing,N,N,null,Y
52314,486D34788B1CC267E0404F8189D8349E,1,Commodity Contracts Brokerage,Y,N,null,Y
523140,486D34788F5FC267E0404F8189D8349E,1,Commodity Contracts Brokerage,N,N,null,Y
5232,486D347888D5C267E0404F8189D8349E,1,Securities and Commodity Exchanges,Y,N,null,Y
52321,486D34788B1DC267E0404F8189D8349E,1,Securities and Commodity Exchanges,Y,N,null,Y
523210,486D34788F60C267E0404F8189D8349E,1,Securities and Commodity Exchanges,N,N,null,Y
5239,486D347888D6C267E0404F8189D8349E,1,Other Financial Investment Activities,Y,N,null,Y
52391,486D34788B1EC267E0404F8189D8349E,1,Miscellaneous Intermediation,Y,N,null,Y
523910,486D34788F61C267E0404F8189D8349E,1,Miscellaneous Intermediation,N,N,null,Y
52392,486D34788B1FC267E0404F8189D8349E,1,Portfolio Management,Y,N,null,Y
523920,486D34788F62C267E0404F8189D8349E,1,Portfolio Management,N,N,null,Y
52393,486D34788B20C267E0404F8189D8349E,1,Investment Advice,Y,N,null,Y
523930,486D34788F63C267E0404F8189D8349E,1,Investment Advice,N,N,null,Y
52399,486D34788B21C267E0404F8189D8349E,1,All Other Financial Investment Activities,Y,N,null,Y
523991,486D34788F64C267E0404F8189D8349E,1,Trust  Fiduciary  and Custody Activities,N,N,null,Y
523999,486D34788F65C267E0404F8189D8349E,1,Miscellaneous Financial Investment Activities,N,N,null,Y
524,486D347887DFC267E0404F8189D8349E,1,Insurance Carriers and Related Activities,Y,N,null,Y
5241,486D347888D7C267E0404F8189D8349E,1,Insurance Carriers,Y,N,null,Y
52411,486D34788B22C267E0404F8189D8349E,1,Direct Life  Health  and Medical Insurance Carriers,Y,N,null,Y
524113,486D34788F66C267E0404F8189D8349E,1,Direct Life Insurance Carriers,N,N,null,Y
524114,486D34788F67C267E0404F8189D8349E,1,Direct Health and Medical Insurance Carriers,N,N,null,Y
52412,486D34788B23C267E0404F8189D8349E,1,Direct Insurance (except Life  Health  and Medical) Carriers,Y,N,null,Y
524126,486D34788F68C267E0404F8189D8349E,1,Direct Property and Casualty Insurance Carriers,N,N,null,Y
524127,486D34788F69C267E0404F8189D8349E,1,Direct Title Insurance Carriers,N,N,null,Y
524128,486D34788F6AC267E0404F8189D8349E,1,Other Direct Insurance (except Life  Health  and Medical) Carriers,N,N,null,Y
52413,486D34788B24C267E0404F8189D8349E,1,Reinsurance Carriers,Y,N,null,Y
524130,486D34788F6BC267E0404F8189D8349E,1,Reinsurance Carriers,N,N,null,Y
5242,486D347888D8C267E0404F8189D8349E,1,Agencies  Brokerages  and Other Insurance Related Activities,Y,N,null,Y
52421,486D34788B25C267E0404F8189D8349E,1,Insurance Agencies and Brokerages,Y,N,null,Y
524210,486D34788F6CC267E0404F8189D8349E,1,Insurance Agencies and Brokerages,N,N,null,Y
52429,486D34788B26C267E0404F8189D8349E,1,Other Insurance Related Activities,Y,N,null,Y
524291,486D34788F6DC267E0404F8189D8349E,1,Claims Adjusting,N,N,null,Y
524292,486D34788F6EC267E0404F8189D8349E,1,Third Party Administration of Insurance and Pension Funds,N,N,null,Y
