FIN_COA_CD,ACCOUNT_NBR,SUB_ACCT_NBR,OBJ_ID,VER_NBR,SUB_ACCT_NM,SUB_ACCT_ACTV_CD,FIN_RPT_CHRT_CD,FIN_RPT_ORG_CD,FIN_RPT_CD
EA,4769253,OH,35A5641EB2CC91B6E043814FD88191B6,1,OLDER HOOSIER,Y,null,null,null
EA,4769253,PAS,35A5641EB2E591B6E043814FD88191B6,1,PRE ADMISSION SCREENING,Y,null,null,null
EA,4769254,ADMIN,35A5641EB2DA91B6E043814FD88191B6,1,ADMINISTRATION,Y,null,null,null
EA,4769254,C/ATT,35A5641EB2D891B6E043814FD88191B6,1,CHILD ATTENDENT CARE,Y,null,null,null
EA,4769254,C/HH,35A5641EB2E091B6E043814FD88191B6,1,CHILD HOME HEALTH,Y,null,null,null
EA,4769254,C/OTH,35A5641EB2D991B6E043814FD88191B6,1,CHILD OTHER,Y,null,null,null
EA,4769254,C/RES,35A5641EB2D691B6E043814FD88191B6,1,CHILD RESPITE,Y,null,null,null
EA,4769254,C/S,35A5641EB2D791B6E043814FD88191B6,1,COST SHARE,Y,null,null,null
EA,4769254,CM,35A5641EB2CF91B6E043814FD88191B6,1,CASE MANAGEMENT,Y,null,null,null
EA,4769254,DIS,35A5641EB2E191B6E043814FD88191B6,1,DISABLED SERICES,Y,null,null,null
EA,4769254,EL,35A5641EB2D091B6E043814FD88191B6,1,ELDERLY SERVICES,Y,null,null,null
EA,4769254,MWA,35A5641EB2CE91B6E043814FD88191B6,1,MED WAIVER ADMINISTRATION,Y,null,null,null
EA,4769256,S/G,35A5641EB2D591B6E043814FD88191B6,1,SENIOR GAMES,Y,null,null,null
EA,4769256,WELL,35A5641EB2D491B6E043814FD88191B6,1,IUE WELLNESS CENTER,Y,null,null,null
EA,4769257,CARE,35A5641EB2D291B6E043814FD88191B6,1,CAREGIVER,Y,null,null,null
EA,4769257,PROG,35A5641EB2D391B6E043814FD88191B6,1,CAREGIVER PROGRAMS,Y,null,null,null
EA,4769257,RESP,35A5641EB2D191B6E043814FD88191B6,1,RESPITE CARE,Y,null,null,null
EA,5468009,10BEC,35A5641EB29F91B6E043814FD88191B6,1,BECK  VICTORIA - LILLY TRAVELING FELLOW,Y,null,null,null
EA,5468009,11BOY,35A5641EB2AB91B6E043814FD88191B6,1,BOYS  STEPHANIE - LILLY TRAVEL FELLOW,Y,null,null,null
EA,5468009,1BART,35A5641EB20491B6E043814FD88191B6,1,BARTON GREGORY - LILLY TRAVELING FELLOWS,N,null,null,null
EA,5468009,5TURK,35A5641EB24D91B6E043814FD88191B6,1,TURK  ELINOR - LILLY TRAVEL FELLOWSHIP,N,null,null,null
EA,5468009,8CLAP,35A5641EB29891B6E043814FD88191B6,1,CLAPP-ITNYRE ALISA - LILLY TRAVEL FELLOW,N,null,null,null
EA,5769247,CH,35A5641EB1FF91B6E043814FD88191B6,1,CHOICE,N,null,null,null
EA,5769247,MW,35A5641EB1FE91B6E043814FD88191B6,1,MED WAIVER,N,null,null,null
EA,5769247,OH,35A5641EB1FC91B6E043814FD88191B6,1,OLDER HOOSIER,N,null,null,null
EA,5769247,PI,35A5641EB1FA91B6E043814FD88191B6,1,PROJECT INCOME,N,null,null,null
EA,5769247,PP,35A5641EB1F991B6E043814FD88191B6,1,PRIVATE PAY,N,null,null,null
EA,5769247,SSBG,35A5641EB20091B6E043814FD88191B6,1,SSBG,N,null,null,null
EA,5769247,T3,35A5641EB1FD91B6E043814FD88191B6,1,TITLE III,N,null,null,null
EA,5769247,USDA,35A5641EB1FB91B6E043814FD88191B6,1,USDA,N,null,null,null
EA,6067000,60671,35A5641EB19191B6E043814FD88191B6,1,EMPLOYEE RETIREMENT FUND,Y,null,null,null
EA,9067011,ARCHT,35A5641EB2A991B6E043814FD88191B6,1,ARCHITECT,Y,null,null,null
EA,9067011,CONST,35A5641EB2A891B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067011,ENGNR,35A5641EB2AA91B6E043814FD88191B6,1,ENGINEER FEES,Y,null,null,null
EA,9067015,5071,35A5641EB1EB91B6E043814FD88191B6,1,20005071,N,null,null,null
EA,9067016,5067,35A5641EB1F291B6E043814FD88191B6,1,20005067,N,null,null,null
EA,9067017,38167,35A5641EB1F791B6E043814FD88191B6,1,20038167,Y,null,null,null
EA,9067017,ARCHT,35A5641EB24A91B6E043814FD88191B6,1,ARCHITECT,Y,null,null,null
EA,9067017,CONST,35A5641EB24991B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067017,ENGNR,35A5641EB25091B6E043814FD88191B6,1,ENGINEERING,Y,null,null,null
EA,9067017,INTER,35A5641EB24F91B6E043814FD88191B6,1,INTERIOR DESIGN,Y,null,null,null
EA,9067018,51871,35A5641EB24891B6E043814FD88191B6,1,20051871,Y,null,null,null
EA,9067018,ARCHT,35A5641EB25391B6E043814FD88191B6,1,ARCHITECT,Y,null,null,null
EA,9067018,CONST,35A5641EB25291B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067018,ENGNR,35A5641EB25491B6E043814FD88191B6,1,ENGINEERING,Y,null,null,null
EA,9067018,INTER,35A5641EB25191B6E043814FD88191B6,1,INTERIOR DESIGN,Y,null,null,null
EA,9067019,ARCHT,35A5641EB25891B6E043814FD88191B6,1,ARCHITECT,Y,null,null,null
EA,9067019,CONST,35A5641EB25591B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067019,ENGNR,35A5641EB25791B6E043814FD88191B6,1,ENGINEERING,Y,null,null,null
EA,9067019,INTER,35A5641EB25691B6E043814FD88191B6,1,INTERIOR DESIGN,Y,null,null,null
EA,9067020,38017,35A5641EB1F191B6E043814FD88191B6,1,20038017,N,null,null,null
EA,9067022,5074,35A5641EB1F091B6E043814FD88191B6,1,20005074,N,null,null,null
EA,9067026,5651,35A5641EB1EF91B6E043814FD88191B6,1,20005651,N,null,null,null
EA,9067027,38062,35A5641EB1EE91B6E043814FD88191B6,1,20038062,Y,null,null,null
EA,9067028,27297,35A5641EB1ED91B6E043814FD88191B6,1,20027297,Y,null,null,null
EA,9067029,CONST,35A5641EB29B91B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067030,ARCHT,35A5641EB2A191B6E043814FD88191B6,1,ARCHITECT FEES,Y,null,null,null
EA,9067030,CONST,35A5641EB2A091B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067030,ENGNR,35A5641EB2A291B6E043814FD88191B6,1,ENGINEERING,Y,null,null,null
EA,9067032,CONST,35A5641EB2E991B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067032,ENGNR,35A5641EB2EA91B6E043814FD88191B6,1,ENGINEERING,Y,null,null,null
EA,9067076,CONST,35A5641EB2B391B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9067099,5082,35A5641EB1EC91B6E043814FD88191B6,1,20005082,N,null,null,null
EA,9067229,37859,35A5641EB22A91B6E043814FD88191B6,1,20037859,Y,null,null,null
EA,9067229,ARCHT,35A5641EB24B91B6E043814FD88191B6,1,ARCHITECT,Y,null,null,null
EA,9067229,CONST,35A5641EB24C91B6E043814FD88191B6,1,CONSTRUCTION,Y,null,null,null
EA,9269410,CTSP,35A5641EB19591B6E043814FD88191B6,1,CLASSRM TECH SUPPT,Y,null,null,null
EA,9567000,CONST,35A5641EB2EB91B6E043814FD88191B6,1,CONST,Y,null,null,null
EA,9766614,DIST,35A5641EB1B291B6E043814FD88191B6,1,DISTANCE LEARNING LAB,Y,null,null,null
EA,9766614,GALRY,35A5641EB1AF91B6E043814FD88191B6,1,GALLERY,Y,null,null,null
EA,9766614,MINSC,35A5641EB1B091B6E043814FD88191B6,1,MINI-SCIENCE LAB,Y,null,null,null
EA,9766614,MUSC,35A5641EB1AD91B6E043814FD88191B6,1,MUSIC STUDIO,Y,null,null,null
EA,9766614,OFFC,35A5641EB1B391B6E043814FD88191B6,1,OFFICE/CLASSROOMS,Y,null,null,null
EA,9766614,PERF,35A5641EB1AC91B6E043814FD88191B6,1,PERFORMANCE HALL,Y,null,null,null
EA,9766614,TEACH,35A5641EB1B191B6E043814FD88191B6,1,TEACHING LAB,Y,null,null,null
EA,9766614,VISAT,35A5641EB1AE91B6E043814FD88191B6,1,VISUAL ART STUDIO,Y,null,null,null
UA,9323001,ADV,3A1B4F2AC8609096E043814FD8819096,2,ADVISING,Y,null,null,null
