FIN_COA_CD,ORG_CD,ORG_RTNG_MDL_NM,ACCT_DLGT_UNVL_ID,FDOC_TYP_CD,OBJ_ID,VER_NBR,FDOC_APRV_FROM_AMT,FDOC_APRV_TO_AMT,ACCT_DLGT_PRMRT_CD,ACCT_DLGT_START_DT,ROW_ACTV_IND
UA,VPIT,BLOOM,OLE5151809337,OLE_PCDO,11400DC3FF0A041EE043814FD881041E,1,null,null,N,040130000000,Y
UA,VPIT,BORECKY PC,OLE1730300231,OLE_A21,11400DC3FDEA041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_ACCT,11400DC3F90C041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_ADEL,11400DC3F90D041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_AV,11400DC3F90E041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_BA,11400DC3F90F041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_BT,11400DC3F910041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_ERD,11400DC3F911041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_SACC,11400DC3F912041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_SOBJ,11400DC3F91C041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2093401908,OLE_TF,11400DC3F91D041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE2100108872,OLE_CREQ,11400DC3FDE8041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE2100108872,OLE_PCDO,11400DC3FDE9041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_AA,11400DC3F930041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_AR,11400DC3F931041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_AT,11400DC3F932041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_CRM,11400DC3F933041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_DI,11400DC3F934041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_DV,11400DC3F935041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_ELR,11400DC3F936041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_ERD,11400DC3F937041EE043814FD881041E,1,null,null,N,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_FR,11400DC3F938041EE043814FD881041E,1,null,null,N,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_GEC,11400DC3F939041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_IB,11400DC3F93A041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_MAA,11400DC3F93B041EE043814FD881041E,1,null,null,Y,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_ND,11400DC3F93C041EE043814FD881041E,1,null,null,N,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_PE,11400DC3F93D041EE043814FD881041E,1,null,null,N,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_SACD,11400DC3F93F041EE043814FD881041E,1,null,null,N,041230000000,Y
UA,VPIT,BORECKY PC,OLE3166901050,OLE_ST,11400DC3F940041EE043814FD881041E,1,null,null,N,041230000000,Y
UA,VPIT,BORECKY PC,OLE3744107105,OLE_CREQ,11400DC3F950041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE3744107105,OLE_PCDO,11400DC3F909041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_ACCT,11400DC3FDDE041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_ADEL,11400DC3FDDF041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_AV,11400DC3FDE0041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_BA,11400DC3FDE1041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_BT,11400DC3FDE2041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_ERD,11400DC3FDE3041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_SACC,11400DC3FDE4041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_SOBJ,11400DC3FDE5041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4052406505,OLE_TF,11400DC3FDE6041EE043814FD881041E,1,null,null,N,040128000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_AA,11400DC3F91E041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_AR,11400DC3F91F041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_AT,11400DC3F920041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_CRM,11400DC3F921041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_DI,11400DC3F922041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_DV,11400DC3F923041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_ELR,11400DC3F924041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_ERD,11400DC3F925041EE043814FD881041E,1,null,null,N,031105000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_FR,11400DC3F926041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_GEC,11400DC3F927041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_IB,11400DC3F928041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_MAA,11400DC3F929041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_ND,11400DC3F92A041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_PE,11400DC3F92B041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_SACD,11400DC3F92C041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE4124805803,OLE_ST,11400DC3F92D041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE4192500130,OLE_CREQ,11400DC3F92E041EE043814FD881041E,1,null,null,N,050201000000,Y
UA,VPIT,BORECKY PC,OLE4192500130,OLE_PCDO,11400DC3F92F041EE043814FD881041E,1,null,null,N,050201000000,Y
UA,VPIT,BORECKY PC,OLE5121105659,OLE_A21,11400DC3FDE7041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,BORECKY PC,OLE5151809337,OLE_CREQ,11400DC3F90A041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,BORECKY PC,OLE5151809337,OLE_PCDO,11400DC3F90B041EE043814FD881041E,1,null,null,Y,040130000000,Y
UA,VPIT,C+G,OLE1730300231,OLE_A21,11400DC4035E041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE1730300231,OLE_ACCT,11400DC400CE041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE1730300231,OLE_SACC,11400DC400CF041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE1730300231,OLE_SOBJ,11400DC400D0041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_ADEL,11400DC400D4041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_AV,11400DC400D5041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_BA,11400DC400D6041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_BT,11400DC400D7041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_ERD,11400DC400D8041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_SACC,11400DC400D9041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE2093401908,OLE_TF,11400DC400DA041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2100108872,OLE_CREQ,11400DC4035C041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE2100108872,OLE_PCDO,11400DC4035D041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_AA,11400DC400EF041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_AR,11400DC400F0041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_AT,11400DC400F1041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_CRM,11400DC400F2041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_DI,11400DC400F3041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_DV,11400DC400F4041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_ELR,11400DC400F5041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_ERD,11400DC400F6041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_FR,11400DC400F7041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_GEC,11400DC400F8041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_IB,11400DC400F9041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_MAA,11400DC400FA041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_ND,11400DC400FB041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_PE,11400DC400FC041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_SACD,11400DC400FD041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE3166901050,OLE_ST,11400DC400FE041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE3744107105,OLE_PCDO,11400DC400D1041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_ADEL,11400DC40352041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_AV,11400DC40353041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_BA,11400DC40354041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_BT,11400DC40355041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_ERD,11400DC40356041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_SACC,11400DC40357041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4052406505,OLE_TF,11400DC40358041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_AA,11400DC400DB041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_AR,11400DC400DC041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_AT,11400DC400DD041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_CRM,11400DC400DE041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_DI,11400DC400DF041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_DV,11400DC400E0041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_ELR,11400DC400E3041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_ERD,11400DC400E4041EE043814FD881041E,1,null,null,N,031105000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_FR,11400DC400E5041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_GEC,11400DC400E6041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_IB,11400DC400E7041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_MAA,11400DC400E8041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_ND,11400DC400E9041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_PE,11400DC400EA041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_SACD,11400DC400EB041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE4124805803,OLE_ST,11400DC400EC041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE4192500130,OLE_CREQ,11400DC400ED041EE043814FD881041E,1,null,null,N,050201000000,Y
UA,VPIT,C+G,OLE4192500130,OLE_PCDO,11400DC400EE041EE043814FD881041E,1,null,null,N,050201000000,Y
UA,VPIT,C+G,OLE5121105659,OLE_A21,11400DC40359041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,C+G,OLE5121105659,OLE_CREQ,11400DC4035A041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE5121105659,OLE_PCDO,11400DC4035B041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE5151809337,OLE_CREQ,11400DC400D2041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,C+G,OLE5151809337,OLE_PCDO,11400DC400D3041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,INDY,OLE1730300231,OLE_A21,11400DC40261041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_ACCT,11400DC40277041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_ADEL,11400DC40278041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_AV,11400DC40279041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_BA,11400DC4027A041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_BT,11400DC4027B041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_ERD,11400DC4027C041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_SACC,11400DC4027D041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_SOBJ,11400DC4027E041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2093401908,OLE_TF,11400DC4027F041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2100108872,OLE_CREQ,11400DC4025F041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE2100108872,OLE_PCDO,11400DC40260041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_AA,11400DC40264041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_AR,11400DC40265041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_AT,11400DC40266041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_CRM,11400DC40267041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_DI,11400DC40268041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_DV,11400DC40269041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_ELR,11400DC4026A041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_ERD,11400DC4026B041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_FR,11400DC4026C041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_GEC,11400DC4026D041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_IB,11400DC4026E041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_MAA,11400DC4026F041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_ND,11400DC40270041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_PE,11400DC40271041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_SACD,11400DC40272041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,INDY,OLE3166901050,OLE_ST,11400DC40273041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,INDY,OLE3744107105,OLE_CREQ,11400DC40262041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE3744107105,OLE_PCDO,11400DC40263041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_ACCT,11400DC40286041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_ADEL,11400DC40256041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_AV,11400DC40257041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_BA,11400DC40258041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_BT,11400DC40259041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_ERD,11400DC4025A041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_SACC,11400DC4025B041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_SOBJ,11400DC4025C041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4052406505,OLE_TF,11400DC4025D041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_AA,11400DC40280041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_AR,11400DC40281041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_AT,11400DC40282041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_CRM,11400DC40283041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_DI,11400DC40284041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_DV,11400DC40285041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_ELR,11400DC40287041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_ERD,11400DC40288041EE043814FD881041E,1,null,null,N,031105000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_FR,11400DC40289041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_GEC,11400DC4028A041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_IB,11400DC4028B041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_MAA,11400DC4028C041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_ND,11400DC4028D041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_PE,11400DC4028E041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_SACD,11400DC4028F041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE4124805803,OLE_ST,11400DC40290041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE4133402071,OLE_CREQ,11400DC40276041EE043814FD881041E,1,null,null,N,040707000000,Y
UA,VPIT,INDY,OLE4192500130,OLE_CREQ,11400DC40291041EE043814FD881041E,1,null,null,N,050201000000,Y
UA,VPIT,INDY,OLE4192500130,OLE_PCDO,11400DC40292041EE043814FD881041E,1,null,null,N,050201000000,Y
UA,VPIT,INDY,OLE5121105659,OLE_A21,11400DC4025E041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,INDY,OLE5151809337,OLE_CREQ,11400DC40274041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,INDY,OLE5151809337,OLE_PCDO,11400DC40275041EE043814FD881041E,1,null,null,N,050106000000,Y
UA,VPIT,TELECOM,OLE1730300231,OLE_A21,11400DC4010C041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_ADEL,11400DC40110041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_AV,11400DC40111041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_BA,11400DC40112041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_BT,11400DC40113041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_ERD,11400DC40114041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_SACC,11400DC40115041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE2093401908,OLE_TF,11400DC40116041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE2100108872,OLE_CREQ,11400DC4010A041EE043814FD881041E,1,null,null,N,021009000000,Y
UA,VPIT,TELECOM,OLE2100108872,OLE_PCDO,11400DC4010B041EE043814FD881041E,1,null,null,Y,021009000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_AA,11400DC4009B041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_AR,11400DC4009C041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_AT,11400DC4009D041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_CRM,11400DC4009E041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_DI,11400DC4009F041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_DV,11400DC400A0041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_ELR,11400DC400A1041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_ERD,11400DC400A2041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_FR,11400DC400A3041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_GEC,11400DC400A4041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_IB,11400DC400A5041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_MAA,11400DC400A6041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_ND,11400DC400A7041EE043814FD881041E,1,null,null,Y,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_PE,11400DC400A8041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_SACD,11400DC400A9041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE3166901050,OLE_ST,11400DC400AA041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE3744107105,OLE_PCDO,11400DC4010D041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_ADEL,11400DC400FF041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_AV,11400DC40101041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_BA,11400DC40102041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_BT,11400DC40103041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_ERD,11400DC40104041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_SACC,11400DC40105041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4052406505,OLE_TF,11400DC40108041EE043814FD881041E,1,null,null,N,050107000000,Y
UA,VPIT,TELECOM,OLE4124805803,OLE_AA,11400DC40117041EE043814FD881041E,1,null,null,N,021009000000,Y
