FIN_COA_CD,ORG_CD,OBJ_ID,VER_NBR,ORG_MGR_UNVL_ID,ORG_NM,RC_CD,ORG_PHYS_CMP_CD,ORG_TYP_CD,ORG_DFLT_ACCT_NBR,ORG_LN1_ADDR,ORG_LN2_ADDR,ORG_CITY_NM,ORG_STATE_CD,ORG_ZIP_CD,ORG_CNTRY_CD,ORG_BEGIN_DT,ORG_END_DT,RPTS_TO_FIN_COA_CD,RPTS_TO_ORG_CD,ORG_ACTIVE_CD,ORG_IN_FP_CD,ORG_PLNT_ACCT_NBR,CMP_PLNT_ACCT_NBR,ORG_PLNT_COA_CD,CMP_PLNT_COA_CD
IN,TLIT,014F3DAF7D54A448E043814FD28EA448,1,OLE4797306442,TEACHING ~ LEARNING INFORMATION TECH,65,IN,O,1273000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,UITS,Y,N,9570065,9570000,IN,IN
IN,TOXI,014F3DAF7D55A448E043814FD28EA448,1,OLE3554803363,TOXICOLOGY,10,IN,H,1286200,MS A401,(null),INDIANAPOLIS,IN,46202-5120,US,[980305000000-0500],[980305000000-0500],IN,PHTX,N,N,9570010,9570000,IN,IN
IN,TREA,014F3DAF7D56A448E043814FD28EA448,1,OLE3114503350,TREASURER`S OFFICE,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980623000000-0400],[980623000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,TRPU,014F3DAF7D57A448E043814FD28EA448,1,OLE5263908889,TRANSPORTATION AND PUBLIC UTIL,24,IN,H,1289501,BS 3024,(null),INDIANAPOLIS,IN,46202,US,[980313000000-0400],[980313000000-0400],IN,BUS,N,N,9570024,9570000,IN,IN
IN,UCE,014F3DAF7D58A448E043814FD28EA448,1,OLE4809905701,UNIVERSITY CONTINUING EDUCATION,48,IN,R,1299100,OWEN 205,(null),BLOOMINGTON,IN,47405-5201,US,[930701000000-0400],(null),IN,IN,Y,N,9570048,9570000,IN,IN
IN,UCED,014F3DAF7D59A448E043814FD28EA448,1,OLE4863206315,UNIV CON ED-INACTIVE CODE,48,IN,N,(null),OWEN 205,(null),BLOOMINGTON,IN,47405-5201,US,[930701000000-0400],(null),IN,IN,N,N,9570048,9570000,IN,IN
IN,UCOL,014F3DAF7D5AA448E043814FD28EA448,1,OLE5163208565,UNIVERSITY COLLEGE,49,IN,R,1270203,LY 3158,(null),INDIANAPOLIS,IN,46202-5179,US,[970228000000-0500],(null),IN,IN,Y,N,9570049,9570000,IN,IN
IN,UCOU,014F3DAF7D5BA448E043814FD28EA448,1,OLE6269308135,UNIVERSITY COUNSEL,74,IN,O,1270000,AO 120,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],(null),IN,EXEC,Y,N,9570074,9570000,IN,IN
IN,UCRA,014F3DAF8032A448E043814FD28EA448,1,OLE3103108378,UNDER CONSTRUCTION/REMODEL-ACADEMIC,NO,IN,O,1274203,PL 212,(null),INDIANAPOLIS,IN,46202-5183,US,[010518000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,UCRS,014F3DAF8033A448E043814FD28EA448,1,OLE3103108378,UNDER CONSTRUCTION/REMODEL-SUPPLEMENTAL,NO,IN,O,1274203,PL 212,(null),INDIANAPOLIS,IN,46202-5183,US,[010518000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,UDIV,014F3DAF7D5CA448E043814FD28EA448,1,OLE5102107521,UNIVERSITY DIVISION,73,IN,H,1270287,AO 112,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],[980320000000-0400],IN,UGED,N,N,9570073,9570000,IN,IN
IN,UECT,014F3DAF7D5DA448E043814FD28EA448,1,OLE4097008161,UNDERGRADUATE EDUCATION CENTER,49,IN,O,1270220,UN 245,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,UCOL,Y,N,9570049,9570000,IN,IN
IN,UGAD,014F3DAF7D5EA448E043814FD28EA448,1,OLE5102107521,UNDERGRADUATE EDUCATION ADMIN,73,IN,O,(null),AO 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,UGED,Y,N,9570073,9570000,IN,IN
IN,UGED,014F3DAF7D5FA448E043814FD28EA448,1,OLE5163208565,UNDERGRADUATE EDUCATION,73,IN,R,(null),AO 112,(null),INDIANAPOLIS,IN,46202,US,[930701000000-0400],(null),IN,IN,Y,N,9570073,9570000,IN,IN
IN,UGRC,014F3DAF7D60A448E043814FD28EA448,1,OLE5102107521,UNDERGRADUATE EDUCATION RC SECURITYTION,73,IN,H,1270287,AO 112,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],[980320000000-0400],IN,UGED,N,N,9570073,9570000,IN,IN
IN,UIS,014F3DAF7D61A448E043814FD28EA448,1,OLE4797306442,UNIVERSITY INFORMATION SYSTEMS,65,IN,O,1273000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,UITS,Y,N,9570065,9570000,IN,IN
IN,UITS,014F3DAF7D62A448E043814FD28EA448,1,OLE4797306442,UNIVERSITY INFORMATION TECHNOLOGY SVCS,65,IN,R,1273000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,IN,Y,N,9570065,9570000,IN,IN
IN,ULIB,014F3DAF7D63A448E043814FD28EA448,1,OLE5302509476,UNIVERSITY LIBRARIES,68,IN,H,1298800,LY 135,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],[980320000000-0400],IN,LIBR,N,N,9570068,9570000,IN,IN
IN,UMDA,014F3DAF7D64A448E043814FD28EA448,1,OLE2037407017,UMDA,10,IN,O,6182540,BA 100,(null),INDIANAPOLIS,IN,46202-5177,US,[930701000000-0400],(null),IN,MDEP,Y,N,9570010,9570000,IN,IN
IN,UNON,014F3DAF7D65A448E043814FD28EA448,1,OLE3114503350,UNIONS,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980623000000-0400],[980623000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,UPBP,014F3DAF7D66A448E043814FD28EA448,1,OLE4097008161,UPWARD BOUND PROJECT,49,IN,H,1270220,UN 245,(null),INDIANAPOLIS,IN,46202,US,[980316000000-0400],[980316000000-0400],IN,UCOL,N,N,9570049,9570000,IN,IN
IN,UPHY,014F3DAF7D67A448E043814FD28EA448,1,OLE3114503350,UNIVERSITY PHYSICAL FACILITIES,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980623000000-0400],[980623000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,UREL,014F3DAF7D68A448E043814FD28EA448,1,OLE6269308135,UNIVERSITY RELATIONS,79,IN,H,1270403,AO 109,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],[980320000000-0400],IN,EXAF,N,N,9570079,9570000,IN,IN
IN,UROL,014F3DAF7D69A448E043814FD28EA448,1,OLE1443505632,UROLOGY,10,IN,O,1288100,UH A11,(null),INDIANAPOLIS,IN,46202-5256,US,[930701000000-0400],(null),IN,MED,Y,N,9570010,9570000,IN,IN
IN,UROP,014F3DAF7FADA448E043814FD28EA448,1,OLE1326409751,UNDERGRAD RESEARCH OPPORTUNITIES PROGRAM,20,IN,O,2393701,LD 222,(null),INDIANAPOLIS,IN,46202,US,[000701000000-0400],(null),IN,SCI,Y,N,9570020,9570000,IN,IN
IN,UTIL,014F3DAF7D6AA448E043814FD28EA448,1,OLE3296604185,UTILITIES,82,IN,O,1274287,PL 206,(null),INDIANAPOLIS,IN,46202-5183,US,[930701000000-0400],(null),IN,PHYP,Y,N,9570082,9570000,IN,IN
IN,UTIM,014F3DAF7D6BA448E043814FD28EA448,1,OLE2422606713,UTILITY MAINTENANCE,82,IN,O,(null),PL 206,(null),INDIANAPOLIS,IN,46202-5183,US,[930701000000-0400],(null),IN,UTIL,N,N,9570082,9570000,IN,IN
IN,UTRV,014F3DAF7D6CA448E043814FD28EA448,1,OLE3114503350,UTILIZATION REVIEW,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980623000000-0400],[980623000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,VET,014F3DAF7D6DA448E043814FD28EA448,1,OLE3114503350,VETERANS AFFAIRS OFFICE,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980623000000-0400],[980623000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,VPAD,014F3DAF7D6EA448E043814FD28EA448,1,OLE3114503350,VICE-PRESIDENT  ADMINISTRATION,74,IN,H,1270000,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],[980320000000-0400],IN,EXEC,N,N,9570074,9570000,IN,IN
IN,VPBL,014F3DAF8184A448E043814FD28EA448,1,OLE6269308135,VICE PRES-CHANCELLOR BLGTN,78,IN,H,1270900,AO 120,(null),INDIANAPOLIS,IN,46202,US,[040615000000-0400],[040615000000-0400],IN,ADAF,N,N,9570078,9570000,IN,IN
IN,VPIN,014F3DAF7D6FA448E043814FD28EA448,1,OLE3114503350,VICE-PRESIDENT  INDIANAPOLIS,74,IN,H,1270000,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980320000000-0400],[980320000000-0400],IN,EXEC,N,N,9570074,9570000,IN,IN
IN,VPIT,014F3DAF7D70A448E043814FD28EA448,1,OLE4797306442,VICE PRES INFORMATION TECHNOLOGY IN,65,IN,O,1273000,ES 0010,(null),INDIANAPOLIS,IN,46202-5157,US,[980320000000-0400],(null),IN,UITS,Y,N,9570065,9570000,IN,IN
IN,WCEN,014F3DAF7D71A448E043814FD28EA448,1,OLE3114503350,UNKNOWN,78,IN,H,1272800,AO 122,(null),INDIANAPOLIS,IN,46202,US,[980623000000-0400],[980623000000-0400],IN,IN,N,N,9570080,9570000,IN,IN
IN,WCPR,014F3DAF7D72A448E043814FD28EA448,1,OLE2234900338,PED-WELLS CTR FOR PED RES,10,IN,O,1286000,RI 5900,(null),INDIANAPOLIS,IN,46202-5225,US,[030701000000-0400],(null),IN,PEDB,Y,N,9570010,9570000,IN,IN
IN,WEC,014F3DAF7D73A448E043814FD28EA448,1,OLE4266401961,WEEKEND COLLEGE,58,IN,H,1270587,UN 142,(null),INDIANAPOLIS,IN,46202,US,[980319000000-0400],[980319000000-0400],IN,ACSP,N,N,9570058,9570000,IN,IN
IN,WKST,014F3DAF80C6A448E043814FD28EA448,1,OLE2604400361,WORK STUDY,NO,IN,N,9870000,POPLARS 523,(null),BLOOMINGTON,IN,47405,US,[020925000000-0400],(null),IN,IN,Y,N,9500004,9500004,IN,IN
IN,WONC,014F3DAF7D74A448E043814FD28EA448,1,OLE3420502200,WALTHER ONCOLOGY CENTER,10,IN,O,1287525,RT 455,(null),INDIANAPOLIS,IN,46202-5121,US,[930701000000-0400],(null),IN,CANC,Y,N,9570010,9570000,IN,IN
IN,WOST,014F3DAF7D75A448E043814FD28EA448,1,OLE1364506195,WOMEN`S STUDIES,18,IN,H,1292020,CA 441C,(null),INDIANAPOLIS,IN,46202-5140,US,[980312000000-0400],[980312000000-0400],IN,LART,N,N,9570018,9570000,IN,IN
IN,ZCOM,014F3DAF7D76A448E043814FD28EA448,1,OLE5398709821,NON-CONSTRUCTION 90 ACC`T,NO,IN,N,9070001,AO-122,(null),INDIANAPOLIS,IN,46202,US,[950217000000-0500],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZCON,014F3DAF7D77A448E043814FD28EA448,1,OLE5398709821,CONSTRUCTION,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940615000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZDBT,014F3DAF7D78A448E043814FD28EA448,1,OLE5398709821,DEBT SERVICE,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940614000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZEDW,014F3DAF7D79A448E043814FD28EA448,1,OLE5398709821,ENDOWMENTS,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940615000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZINA,014F3DAF7D7AA448E043814FD28EA448,1,OLE3114503350,INTERNAL AGENCIES,NO,IN,O,1299901,AO 120,(null),INDIANAPOLIS,IN,46202,US,[941206000000-0500],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZINT,014F3DAF7D7BA448E043814FD28EA448,1,OLE5398709821,AGENCY FUNDS,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940615000000-0400],(null),IN,IN,N,N,9570000,9570000,IN,IN
IN,ZLOA,014F3DAF7D7CA448E043814FD28EA448,1,OLE5398709821,LOAN FUNDS,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940615000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZPLT,014F3DAF7D7DA448E043814FD28EA448,1,OLE5398709821,PLANT INVESTMENTS,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940615000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IN,ZTAX,014F3DAF7D7EA448E043814FD28EA448,1,OLE5398709821,TAX,NO,IN,N,1299901,W MICH ST,(null),INDIANAPOLIS,IN,46113,US,[940615000000-0400],(null),IN,IN,Y,N,9570000,9570000,IN,IN
IU,UNIV,014F3DAF7D7FA448E043814FD28EA448,1,OLE1189109800,UNIVERSITY LEVEL,NO,BL,U,(null),BRYAN 200,(null),BLOOMINGTON,IN,47405,US,[930701000000-0400],(null),IU,UNIV,Y,N,9520000,9520000,BL,BL
KO,ACAD,014F3DAF7D80A448E043814FD28EA448,1,OLE4655607592,ACADEMIC AFFAIRS,58,KO,R,563999,KO 128,(null),KOKOMO,IN,46904-9003,US,[930701000000-0400],(null),KO,ACSP,Y,N,9563058,9563000,KO,KO
KO,ACSP,014F3DAF7D81A448E043814FD28EA448,1,OLE4655607592,ACADEMIC SUPPORT,58,KO,R,563999,KO 128,(null),KOKOMO,IN,46904-9003,US,[930701000000-0400],(null),KO,CACA,Y,N,9563058,9563000,KO,KO
KO,ADMS,014F3DAF7D82A448E043814FD28EA448,1,OLE4672105003,ADMISSIONS,70,KO,O,563999,KC 201B,(null),KOKOMO,IN,46904-9003,US,[930701000000-0400],(null),KO,SSER,Y,N,9563070,9563000,KO,KO
KO,AFFA,014F3DAF7D83A448E043814FD28EA448,1,OLE5242108705,AFFIRMATIVE ACTION,74,KO,H,563000,KO 127,(null),KOKOMO,IN,46904-9003,US,[930701000000-0400],[990225000000-0500],KO,EXEC,N,N,9563074,9563000,KO,KO
KO,AHLT,014F3DAF7D84A448E043814FD28EA448,1,OLE2171104510,ALLIED HEALTH SCIENCES,4,KO,H,563156,KO 212A,(null),KOKOMO,IN,46904-9003,US,[980115000000-0500],(null),KO,ARSC,Y,N,9563004,9563000,KO,KO
KO,AMST,014F3DAF7D85A448E043814FD28EA448,1,OLE5242108705,AMERICAN STUDIES PROGRAM,4,KO,H,563999,KE 366,(null),KOKOMO,IN,46904-9003,US,[930701000000-0400],[990225000000-0500],KO,SBSC,N,N,9563004,9563000,KO,KO
KO,ARSC,014F3DAF7D86A448E043814FD28EA448,1,OLE5275603672,SCHOOL OF ARTS ~ SCIENCES,4,KO,R,563999,KO 221C,(null),KOKOMO,IN,46904-9003,US,[930701000000-0400],(null),KO,CACA,Y,N,9563004,9563000,KO,KO
SB,PSYG,014F3DAF7FC1A448E043814FD28EA448,1,OLE1683304591,PSYCHOLOGY GRADUATE PROGRAM,4,SB,H,754498,DW2127,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,PSY,Y,N,9554004,9554000,SB,SB
SB,PUR,014F3DAF7E87A448E043814FD28EA448,1,OLE3312302137,PURCHASING,78,SB,O,754498,A245B,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,ADAF,Y,N,9554078,9554000,SB,SB
SB,RADY,014F3DAF7E88A448E043814FD28EA448,1,OLE6011107934,RADIOLOGIC TECHNOLOGY PROGRAM,12,SB,O,754498,615 N MICHIGAN,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],[010320000000-0500],SB,NURS,N,N,9554012,9554000,SB,SB
SB,REFD,014F3DAF806BA448E043814FD28EA448,1,OLE1674805643,REFERENCE,68,SB,O,754498,L304B,(null),SOUTH BEND,IN,46634-7111,US,[010820000000-0400],(null),SB,LIBR,Y,N,9557700,9554000,SB,SB
SB,REG,014F3DAF7F9DA448E043814FD28EA448,1,OLE3239505891,REGISTRAR,58,SB,O,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],[011023000000-0400],SB,ACSP,N,N,9554070,9554000,SB,SB
SB,REGR,014F3DAF800BA448E043814FD28EA448,1,OLE3239505891,REGISTRAR,70,SB,O,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,SSER,Y,N,9554070,9554000,SB,SB
SB,REL,014F3DAF8099A448E043814FD28EA448,1,OLE1603607198,RELIGIOUS STUDIES,4,SB,H,754498,N470,(null),SOUTH BEND,IN,46634-7111,US,[011121000000-0500],(null),SB,PL,Y,N,9554004,9554000,SB,SB
SB,RES,014F3DAF7FA8A448E043814FD28EA448,1,OLE4222102340,RESEARCH,52,SB,O,754498,N160,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,OACA,Y,N,9554052,9554000,SB,SB
SB,RTEC,014F3DAF7E89A448E043814FD28EA448,1,OLE4780007818,RADIOLOGIC TECHNOLOGY PROGRAM,12,SB,O,754498,615 N MICHIGAN,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,NUHP,Y,N,9554051,9554000,SB,SB
SB,SACT,014F3DAF7E8AA448E043814FD28EA448,1,OLE1624505499,STUDENT ACTIVITIES,70,SB,O,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],[020111000000-0500],SB,COM,N,N,9554070,9554000,SB,SB
SB,SAID,014F3DAF7E8BA448E043814FD28EA448,1,OLE3018504407,SCHOLARSHIP ~ FINANCIAL AIDS,58,SB,O,754498,A161,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],[010820000000-0400],SB,ASSO,N,N,9554058,9554000,SB,SB
SB,SART,014F3DAF8017A448E043814FD28EA448,1,OLE1867601981,RACLIN SCHOOL OF THE ARTS,43,SB,O,754498,N103A,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,ARTD,Y,N,9554043,9554000,SB,SB
SB,SASS,014F3DAF7FFEA448E043814FD28EA448,1,OLE4426706986,STUDENT ACADEMIC SUPPORT SERV,70,SB,O,754498,A247A,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,SSER,Y,N,9554070,9554000,SB,SB
SB,SB,014F3DAF7E8CA448E043814FD28EA448,1,OLE2688805408,SOUTH BEND CAMPUS,NO,SB,C,754498,A250A,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),IU,UNIV,Y,N,9554000,9554000,SB,SB
SB,SBMS,014F3DAF8023A448E043814FD28EA448,1,OLE5518608449,BUSINESS ~ MANAGEMENT SCIENCES,24,SB,H,754498,P.O. BOX 7111,(null),SOUTH BEND,IN,46634-7111,US,[980619000000-0400],(null),SB,BLAN,Y,N,9554024,9554000,SB,SB
SB,SBUE,014F3DAF801CA448E043814FD28EA448,1,OLE1890604607,SCHOOL OF BUSINESS ~ ECONOMICS,24,SB,O,754498,A204B,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,BUS,Y,N,9554024,9554000,SB,SB
SB,SDTP,014F3DAF80A2A448E043814FD28EA448,1,OLE1867601981,STAGE DESIGN ~ TECHNICAL PRODUCTION,43,SB,H,754498,N103A,(null),SOUTH BEND,IN,46634-7111,US,[011121000000-0500],(null),SB,THTR,Y,N,9554043,9554000,SB,SB
SB,SEMS,014F3DAF800CA448E043814FD28EA448,1,OLE5246301400,STUDENT ENROLLMENT MGMT SERV,70,SB,O,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,SSER,Y,N,9554070,9554000,SB,SB
SB,SERD,014F3DAF805BA448E043814FD28EA448,1,OLE1674805643,LIBRARY SERIALS,68,SB,O,754498,L304B,(null),SOUTH BEND,IN,46634-7111,US,[010820000000-0400],(null),SB,LIBR,Y,N,9557700,9554000,SB,SB
SB,SFP,014F3DAF8012A448E043814FD28EA448,1,OLE5246301400,STUDENT FINANCIAL PLANNING,70,SB,O,754498,A247A,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,SSER,Y,N,9554058,9554000,SB,SB
SB,SOC,014F3DAF7E8DA448E043814FD28EA448,1,OLE3087305148,SOCIOLOGY,4,SB,O,754498,N303,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SOCA,Y,N,9554004,9554000,SB,SB
SB,SOCA,014F3DAF7FC9A448E043814FD28EA448,1,OLE3087305148,SOCIOLOGY AND ANTHROPOLOGY,4,SB,O,754498,DW2289,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,COLS,Y,N,9554004,9554000,SB,SB
SB,SOCW,014F3DAF7E8EA448E043814FD28EA448,1,OLE4226103092,SOCIAL WORK,38,SB,R,754498,N301,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SB,Y,N,9554038,9554000,SB,SB
SB,SPAN,014F3DAF7FB4A448E043814FD28EA448,1,OLE4464505705,SPANISH AND PORTUGESE,4,SB,H,754498,DW3227,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,FORN,Y,N,9554004,9554000,SB,SB
SB,SPCH,014F3DAF808FA448E043814FD28EA448,1,OLE1867601981,SPEECH,43,SB,H,754498,N103A,(null),SOUTH BEND,IN,46634-7111,US,[011121000000-0500],(null),SB,CART,Y,N,9554043,9554000,SB,SB
SB,SPCM,014F3DAF809CA448E043814FD28EA448,1,OLE1867601981,SPEECH COMMUNICATIONS,43,SB,H,754498,N103A,(null),SOUTH BEND,IN,46634-7111,US,[011121000000-0500],(null),SB,CART,Y,N,9554043,9554000,SB,SB
SB,SPEA,014F3DAF7E8FA448E043814FD28EA448,1,OLE2722708015,PUBLIC ~ ENVIRONMENTAL AFFAIRS SCHOOL OF,36,SB,R,754498,A236,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SB,Y,N,9554036,9554000,SB,SB
SB,SPED,014F3DAF7FDDA448E043814FD28EA448,1,OLE5176701495,SPECIAL EDUCATION,26,SB,H,754498,P.O. BOX 7111,(null),SOUTH BEND,IN,46634-7111,US,[980619000000-0400],(null),SB,EDUC,Y,N,9554026,9554000,SB,SB
SB,SPSH,014F3DAF7FB5A448E043814FD28EA448,1,OLE4464505705,SPANISH,4,SB,H,754498,DW3227,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,FORN,Y,N,9554004,9554000,SB,SB
SB,SPTH,014F3DAF808EA448E043814FD28EA448,1,OLE1867601981,SPEECH ~ THEATRE,43,SB,H,754498,N103A,(null),SOUTH BEND,IN,46634-7111,US,[011121000000-0500],(null),SB,CART,Y,N,9554043,9554000,SB,SB
SB,SSER,014F3DAF7E90A448E043814FD28EA448,1,OLE6221706714,STUDENT SERVICES,70,SB,R,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,SB,Y,N,9554070,9554000,SB,SB
SB,SSRW,014F3DAF7FF0A448E043814FD28EA448,1,OLE4226103092,SOCIAL WORK,38,SB,H,754498,N301,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SOCW,Y,N,9554038,9554000,SB,SB
SB,STAF,014F3DAF80CAA448E043814FD28EA448,1,OLE5246301400,STUDENT AFFAIRS,70,SB,O,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,SSER,Y,N,9554070,9554000,SB,SB
SB,STCO,014F3DAF809DA448E043814FD28EA448,1,OLE1867601981,SPEECH-THEATRE-COMMUNICATIONS,43,SB,H,754498,N103A,(null),SOUTH BEND,IN,46634-7111,US,[011121000000-0500],(null),SB,CART,Y,N,9554043,9554000,SB,SB
SB,STLP,014F3DAF8019A448E043814FD28EA448,1,OLE6156003233,STUDENT ACTIVITIES,70,SB,O,754498,A153,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SSER,Y,N,9554070,9554000,SB,SB
SB,SUMS,014F3DAF7E91A448E043814FD28EA448,1,OLE3907601072,SUMMER SESSIONS,52,SB,O,754498,A248B,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,OACA,Y,N,9554052,9554000,SB,SB
SB,SUPT,014F3DAF8013A448E043814FD28EA448,1,OLE3173704814,SUPPORT SERVICES,78,SB,O,754498,PTB153,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,ADAF,Y,N,9554082,9554000,SB,SB
SB,SWTE,014F3DAF7E92A448E043814FD28EA448,1,OLE2559901166,STATEWIDE TECHNOLOGY,56,SB,R,754498,A245B,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SB,Y,N,9554056,9554000,SB,SB
SB,SYSC,014F3DAF7E93A448E043814FD28EA448,1,OLE2559901166,UNIVERSITY TAX,84,SB,R,754498,A246B,(null),SOUTH BEND,IN,46634-7111,US,[930701000000-0400],(null),SB,SB,Y,N,9554084,9554000,SB,SB
SB,TECH,014F3DAF7FA6A448E043814FD28EA448,1,OLE2683109793,STUDENT TECHNOLOGY FEE,66,SB,O,754498,N0070E,(null),SOUTH BEND,IN,46634-7111,US,[000701000000-0400],(null),SB,CSER,Y,N,9554066,9554000,SB,SB
NW,CTSD,014F3DAF7E1DA448E043814FD28EA448,1,OLE3644105427,CONTINUING STUDIES,58,NW,O,2060923,SYCAMORE 300,(null),GARY,IN,46408,US,[930701000000-0400],(null),NW,ACSP,Y,N,9558058,9558000,NW,NW
NW,DATA,014F3DAF7FABA448E043814FD28EA448,1,OLE1975509930,DATA CENTER,68,NW,O,661787,LIBRARY,(null),GARY,IN,46408,US,[000701000000-0400],(null),NW,LIBR,Y,N,9558068,9558000,NW,NW
NW,DEBT,014F3DAF7E1EA448E043814FD28EA448,1,OLE3506305224,FACILITIES DEBT SERVICE,85,NW,R,658460,LINDENWOOD 230,(null),GARY,IN,46408,US,[930701000000-0400],(null),NW,NW,Y,N,9558085,9558000,NW,NW
NW,DEDU,014F3DAF7E1FA448E043814FD28EA448,1,OLE2171806350,DENTAL EDUCATION,12,NW,O,661000,DENTAL ED,(null),GARY,IN,46408,US,[930701000000-0400],(null),NW,NURS,Y,N,9558016,9558000,NW,NW
NW,DPIS,014F3DAF7E20A448E043814FD28EA448,1,OLE3316807128,DATA-PROCESSING INFORMATION SYSTEMS,4,NW,O,(null),TAMARACK 56,(null),GARY,IN,46408,US,[930701000000-0400],[021029000000-0500],NW,ARSC,N,N,9558004,9558000,NW,NW
NW,ECON,014F3DAF7FAAA448E043814FD28EA448,1,OLE2744604637,ECONOMICS,24,NW,H,660200,LINDENWOOD 418,(null),GARY,IN,46408,US,[021029000000-0500],(null),NW,BUS,Y,N,9558024,9558000,NW,NW
NW,EDUC,014F3DAF7E21A448E043814FD28EA448,1,OLE2051003056,SCHOOL OF EDUCATION,26,NW,R,660487,HAWTHORN 357A,(null),GARY,IN,46408,US,[930701000000-0400],(null),NW,CACA,Y,N,9558026,9558000,NW,NW
