FIN_COA_CD,ACCOUNT_NBR,OBJ_ID,VER_NBR,ACCOUNT_NM,ACCT_FSC_OFC_UID,ACCT_SPVSR_UNVL_ID,ACCT_MGR_UNVL_ID,ORG_CD,ACCT_TYP_CD,ACCT_PHYS_CMP_CD,SUB_FUND_GRP_CD,ACCT_FRNG_BNFT_CD,FIN_HGH_ED_FUNC_CD,ACCT_RSTRC_STAT_CD,ACCT_RSTRC_STAT_DT,ACCT_CITY_NM,ACCT_STATE_CD,ACCT_STREET_ADDR,ACCT_ZIP_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_ACCT_NBR,ACCT_CREATE_DT,ACCT_EFFECT_DT,ACCT_EXPIRATION_DT,CONT_FIN_COA_CD,CONT_ACCOUNT_NBR,ENDOW_FIN_COA_CD,ENDOW_ACCOUNT_NBR,CONTR_CTRL_FCOA_CD,CONTR_CTRLACCT_NBR,INCOME_FIN_COA_CD,INCOME_ACCOUNT_NBR,ACCT_ICR_TYP_CD,AC_CSTM_ICREXCL_CD,FIN_SERIES_ID,ICR_FIN_COA_CD,ICR_ACCOUNT_NBR,ACCT_IN_FP_CD,BDGT_REC_LVL_CD,ACCT_SF_CD,ACCT_PND_SF_CD,FIN_EXT_ENC_SF_CD,FIN_INT_ENC_SF_CD,FIN_PRE_ENC_SF_CD,FIN_OBJ_PRSCTRL_CD,CG_CFDA_NBR,ACCT_OFF_CMP_IND,ACCT_CLOSED_IND,CG_ACCT_RESP_ID,OLE_UNIV_ACCT_NBR,LBR_BEN_RT_CAT_CD,VNDR_HDR_GNRTD_ID,VNDR_DTL_ASND_ID
"EA","0309460","35A5641EA93491B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE1184605262","OLE2566903942","OLE1184605262","BALS","BS","EA","GENFND","Y","BS","U",null,"BLOOMINGTON","IN","POPLARS 607","47405-3085",null,null,930701000000,930701000000,060531000000,"EA","0309465",null,null,null,null,"EA","0309460",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309465","35A5641EA93591B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2566903942","OLE2868007063","OLE2566903942","BALS","BS","EA","GENFND","Y","BS","U",null,"BLOOMINGTON","IN","POPLARS 607","47405-3085",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0309465",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0309550","35A5641EA93691B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2367402565","OLE4851904064","OLE1781003865","BALS","BS","EA","GENFND","Y","BS","U",null,"BLOOMINGTON","IN","Poplars 239","47405",null,null,930701000000,950801000000,980626000000,"BL","5431400",null,null,null,null,"EA","0309550",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309720","35A5641EA93791B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE1604806887","OLE3474206166","OLE3072201870","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309720",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309743","35A5641EA93891B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE1604806887","OLE3474206166","OLE3072605934","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309743",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309750","35A5641EA93991B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE1604806887","OLE3474206166","OLE1781003865","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309750",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309753","35A5641EA93A91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE1604806887","OLE3474206166","OLE1781003865","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309753",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309764","35A5641EA93B91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3474206166","OLE2868007063","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,061101000000,"EA","0308000",null,null,null,null,"EA","0309764",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309765","35A5641EA93C91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE3474206166","OLE1604806887","OLE3075402167","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309765",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309767","35A5641EA93D91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE3474206166","OLE1604806887","OLE3076500820","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","101J","47374-1289",null,null,930701000000,930701000000,970806000000,"EA","2367200",null,null,null,null,"EA","0309767",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309768","35A5641EA93E91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE3474206166","OLE1604806887","OLE1781003865","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","101J","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309768",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309770","35A5641EA93F91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE1604806887","OLE3474206166","OLE1781003865","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,960630000000,"EA","2367200",null,null,null,null,"EA","0309770",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0309771","35A5641EA94091B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE1604806887","OLE2868007063","BALS","RE","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,970806000000,"EA","2367200",null,null,null,null,"EA","0309771",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","2567728","35A5641EAA2791B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,891102000000,891102000000,null,"BL","5431400",null,null,null,null,"EA","2567728",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567729","35A5641EAA2891B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2566903942","OLE3236804114","OLE3247002806","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,760701000000,001106000000,050614000000,"UA","2512892",null,null,null,null,"EA","2567729",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567730","35A5641EABC191B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325CHESTER BLVD","47374",null,null,000613082356,000613000000,null,"EA","2367200",null,null,null,null,"EA","2567730",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567731","35A5641EABF891B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,010720111339,010720000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"O","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567732","35A5641EAA2991B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,760701000000,760701000000,null,"BL","5431400",null,null,null,null,"EA","2567732",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567733","35A5641EAA2A91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,870518000000,870518000000,null,"BL","5431400",null,null,null,null,"EA","2567733",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567734","35A5641EAC5D91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,030506141928,030506000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"O","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567735","35A5641EAA2B91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,900906000000,900906000000,null,"BL","5431400",null,null,null,null,"EA","2567735",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567736","35A5641EABCD91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,000803105928,000803000000,null,"EA","2367200",null,null,null,null,"EA","2567736",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567737","35A5641EAA2C91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,891102000000,891102000000,null,"BL","5431400",null,null,null,null,"EA","2567737",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567738","35A5641EAA2D91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,780911000000,780911000000,null,"BL","5431400",null,null,null,null,"EA","2567738",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567739","35A5641EAC5E91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,030506142034,030506000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"O","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567740","35A5641EAC7091B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,030814165301,030814000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"O","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567741","35A5641EAA2E91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,980604081521,980604000000,null,"EA","2367200",null,null,null,null,"EA","0367587",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567742","35A5641EAC7591B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,030915093403,030915000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"O","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567743","35A5641EAC7491B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,030915093155,030915000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"O","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567744","35A5641EAA2F91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BVLD","47374",null,null,990416082005,990416000000,null,"EA","2367200",null,null,null,null,"EA","2567744",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567745","35A5641EAC9991B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,040413102301,040413000000,null,"EA","2367200",null,null,null,null,"EA","2567745",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567746","35A5641EACA891B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,040823164532,040823000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567747","35A5641EACAA91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,040823164929,040823000000,null,"BL","5431400",null,null,null,null,null,null,null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567748","35A5641EAA3091B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,990603093933,990603000000,null,"EA","2367200",null,null,null,null,"EA","2567748",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567749","35A5641EACB491B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,050301112345,050301000000,null,"BL","5431400",null,null,null,null,"EA","2567749",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567750","35A5641EAA3191B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,980604081728,980604000000,null,"EA","2367200",null,null,null,null,"EA","0367587",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567751","35A5641EABCC91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,000803105858,000803000000,null,"EA","2367200",null,null,null,null,"EA","2567751",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567752","35A5641EACDB91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,050609131856,050609000000,null,"BL","5431400",null,null,null,null,"EA","2567752",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567753","35A5641EACBA91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,050427153753,050427000000,null,"BL","5431400",null,null,null,null,"EA","2567753",null,null,null,null,null,null,"N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","2567754","35A5641EAA3291B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE4053303316","SAID","NA","EA","RESSCH","Y","S&F","R",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,760701000000,760701000000,null,"BL","5431400",null,null,null,null,"EA","2567754",null,null,null,null,null,"N","N","N","N","N","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368487","35A5641EA99F91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE2153800157","OLE2868007063","SWTE","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368487",null,null,null,null,null,"N","C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368495","35A5641EA9A091B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE2153800157","OLE2868007063","SWTE","BS","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,950630104129,950630000000,null,"BL","5431400",null,null,null,null,"EA","0368487",null,null,null,null,null,"N","C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368500","35A5641EA9A191B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE2153800157","OLE2868007063","INPR","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368600","EA0368600",1,"HUMANITIES AND SOCIAL SCIENCE","OLE1000249330","OLE1000294420","OLE1000028112","HSS","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,110620212316,090422000000,null,null,null,null,null," "," ",null,null,null,"N",null,null,null,"N","C","N","N","N","N","N","N"," ",null,"N",null,"1047410","--",null,null
"EA","0368700","35A5641EA9A291B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE1610003826","EDUC","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,"N","C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368705","35A5641EA9A391B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE1610003826","EDUC","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,"N","C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368710","35A5641EA9A491B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE1610003826","EDUC","NA","EA","GENFND","Y","AD","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368715","35A5641EA9A591B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE1610003826","EDUC","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 Chester Blvd","47374-1289",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368720","35A5641EAC5A91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE1610003826","EDUC","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,030210163432,030210000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","N","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368730","35A5641EA9A691B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE5476301425","OLE3474206166","OLE1781003865","ACAD","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,931216000000,931025000000,000808000000,"EA","0366598",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","Y",null,"1047410","--",null,null
"EA","0368800","35A5641EA9A791B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE2790001875","HUSE","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368801","35A5641EABFB91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE2790001875","HUSE","NA","EA","GENFND","Y","AD","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,010731100652,010731000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"O","N","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368805","35A5641EA9A891B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE6261900995","OLE1556602834","CHP","NA","EA","GENFND","Y","SS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,020930000000,null,"BL","5431400",null,null,null,null,"EA","0368987",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368900","35A5641EA9A991B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE6261900995","NURS","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368987",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368905","35A5641EA9AA91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE6261900995","NURS","NA","EA","GENFND","Y","AD","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368987",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368987","35A5641EA9AB91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE6261900995","NURS","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368987",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0368995","35A5641EA9AC91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE6261900995","NURS","BS","EA","GENFND","Y","BS","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374",null,null,950630104216,950630000000,null,"BL","5431400",null,null,null,null,"EA","0368987",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0369200","35A5641EA9AD91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE2563206771","BUSE","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0369205","35A5641EA9AE91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE3784207466","OLE2563206771","BUSE","NA","EA","GENFND","Y","AD","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
"EA","0369300","35A5641EA9AF91B6E043814FD88191B6",2,"NON-GENERAL FUND ACCOUNT","OLE2868007063","OLE2153800157","OLE3784207466","EXTL","NA","EA","GENFND","Y","IN","U",null,"RICHMOND","IN","2325 CHESTER BLVD","47374-1289",null,null,930701000000,930701000000,null,"BL","5431400",null,null,null,null,"EA","0368187",null,null,null,null,null,null,"C","C","N","Y","N","N","N",null,"N","N",null,"1047410","--",null,null
