FIN_COA_CD,ACCOUNT_NBR,OBJ_ID,VER_NBR,ACCOUNT_NM,ACCT_FSC_OFC_UID,ACCT_SPVSR_UNVL_ID,ACCT_MGR_UNVL_ID,ORG_CD,ACCT_TYP_CD,ACCT_PHYS_CMP_CD,SUB_FUND_GRP_CD,ACCT_FRNG_BNFT_CD,FIN_HGH_ED_FUNC_CD,ACCT_RSTRC_STAT_CD,ACCT_RSTRC_STAT_DT,ACCT_CITY_NM,ACCT_STATE_CD,ACCT_STREET_ADDR,ACCT_ZIP_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_ACCT_NBR,ACCT_CREATE_DT,ACCT_EFFECT_DT,ACCT_EXPIRATION_DT,CONT_FIN_COA_CD,CONT_ACCOUNT_NBR,ENDOW_FIN_COA_CD,ENDOW_ACCOUNT_NBR,CONTR_CTRL_FCOA_CD,CONTR_CTRLACCT_NBR,INCOME_FIN_COA_CD,INCOME_ACCOUNT_NBR,ACCT_ICR_TYP_CD,AC_CSTM_ICREXCL_CD,FIN_SERIES_ID,ICR_FIN_COA_CD,ICR_ACCOUNT_NBR,ACCT_IN_FP_CD,BDGT_REC_LVL_CD,ACCT_SF_CD,ACCT_PND_SF_CD,FIN_EXT_ENC_SF_CD,FIN_INT_ENC_SF_CD,FIN_PRE_ENC_SF_CD,FIN_OBJ_PRSCTRL_CD,CG_CFDA_NBR,ACCT_OFF_CMP_IND,ACCT_CLOSED_IND
EA,4769338,35A5641EB01491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[910701000000-0400],[910701000000-0400],[920630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769338,10,N,0,EA,368187,(null),L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769339,35A5641EB01591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[910701000000-0400],[910701000000-0400],[920630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769339,10,N,0,EA,368187,(null),L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769340,35A5641EB01691B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920101000000-0500],[920101000000-0500],[921231000000-0500],EA,4769366,(null),(null),(null),(null),EA,4769340,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769341,35A5641EB01791B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920101000000-0500],[920101000000-0500],[921231000000-0500],EA,4769367,(null),(null),(null),(null),EA,4769341,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769342,35A5641EB01891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920101000000-0500],[920101000000-0500],[921231000000-0500],EA,4769368,(null),(null),(null),(null),EA,4769342,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769343,35A5641EB01991B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920101000000-0500],[920101000000-0500],[921231000000-0500],EA,4769369,(null),(null),(null),(null),EA,4769343,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769344,35A5641EB01A91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920101000000-0500],[920101000000-0500],[921231000000-0500],EA,4769370,(null),(null),(null),(null),EA,4769344,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769345,35A5641EB01B91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE3100603967,OLE5566404040,(null),CTSD,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[910701000000-0400],[910701000000-0400],[930630000000-0400],EA,4769360,(null),(null),(null),(null),EA,4769345,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769346,35A5641EB01C91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920701000000-0400],[920701000000-0400],[940630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769346,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769347,35A5641EB01D91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920701000000-0400],[920701000000-0400],[930630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769347,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769348,35A5641EB01E91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920701000000-0400],[920701000000-0400],[930630000000-0400],EA,4769372,(null),(null),(null),(null),EA,4769348,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769349,35A5641EB01F91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[920701000000-0400],[920701000000-0400],[930630000000-0400],EA,4769359,(null),(null),(null),(null),EA,4769349,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769350,35A5641EB02091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930101000000-0500],[930101000000-0500],[931231000000-0500],EA,4769366,(null),(null),(null),(null),EA,4769350,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769351,35A5641EB02191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930101000000-0500],[930101000000-0500],[931231000000-0500],EA,4769367,(null),(null),(null),(null),EA,4769351,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769352,35A5641EB02291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930101000000-0500],[930101000000-0500],[931231000000-0500],EA,4769368,(null),(null),(null),(null),EA,4769352,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769353,35A5641EB02391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930101000000-0500],[930101000000-0500],[931231000000-0500],EA,4769369,(null),(null),(null),(null),EA,4769353,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769354,35A5641EB02491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930101000000-0500],[930101000000-0500],[931231000000-0500],EA,4769370,(null),(null),(null),(null),EA,4769354,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769355,35A5641EB02591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE3100603967,OLE5566404040,(null),CTSD,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,IU,(null),[921216000000-0500],[921216000000-0500],[930630000000-0400],EA,369300,(null),(null),(null),(null),EA,4769355,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769356,35A5641EB02691B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[921001000000-0400],[921001000000-0400],[930930000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769356,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769357,35A5641EB02791B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],[940630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769357,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769358,35A5641EB02891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],[940630000000-0400],EA,4769372,(null),(null),(null),(null),EA,4769358,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769359,35A5641EB02991B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],[940630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769359,10,(null),0,EA,368187,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769360,35A5641EB02A91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE3100603967,OLE5566404040,(null),CTSD,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[930701000000-0400],[930701000000-0400],[960630000000-0400],EA,369300,(null),(null),(null),(null),EA,4769360,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769361,35A5641EB02B91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[940110000000-0500],[940101000000-0500],[940630000000-0400],EA,4769366,(null),(null),(null),(null),EA,4769361,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,13.633,N,Y
EA,4769362,35A5641EB02C91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[940110000000-0500],[940101000000-0500],[940630000000-0400],EA,4769367,(null),(null),(null),(null),EA,4769362,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,13.635,N,Y
EA,4769363,35A5641EB02D91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[940110000000-0500],[940101000000-0500],[940630000000-0400],EA,4769368,(null),(null),(null),(null),EA,4769363,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,13.641,N,Y
EA,4769364,35A5641EB02E91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[940110000000-0500],[940101000000-0500],[940630000000-0400],EA,4769369,(null),(null),(null),(null),EA,4769364,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,13.633,N,Y
EA,4769365,35A5641EB02F91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEC,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[940110000000-0500],[940101000000-0500],[940630000000-0400],EA,4769370,(null),(null),(null),(null),EA,4769365,10,N,0,EA,368187,N,L,N,N,Y,Y,Y,N,13.667,N,Y
EA,4769366,35A5641EB03091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940616000000-0400],[940701000000-0400],[960630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769366,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769367,35A5641EB03191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940616000000-0400],[940701000000-0400],[960630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769367,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769368,35A5641EB03291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940616000000-0400],[940701000000-0400],[960630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769368,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769369,35A5641EB03391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940616000000-0400],[940701000000-0400],[960630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769369,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769370,35A5641EB03491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940616000000-0400],[940701000000-0400],[960630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769370,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769371,35A5641EB03591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940617000000-0400],[940701000000-0400],[960630000000-0400],EA,4769317,(null),(null),(null),(null),EA,4769371,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769372,35A5641EB03691B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940617000000-0400],[940601000000-0400],[950630000000-0400],EA,369300,(null),(null),(null),(null),EA,4769372,10,N,0,EA,367287,(null),L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769373,35A5641EB03791B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE4160100413,(null),AAOA,NA,EA,STATEB,N,CSSR,R,(null),RICHMOND,IN,2325 CHESTER,47374-1289,UA,6612160,[940826080507-0400],[940701000000-0400],[960630000000-0400],EA,2367200,(null),(null),(null),(null),EA,4769373,10,N,0,EA,368187,(null),L,N,N,Y,Y,Y,N,(null),N,Y
EA,4769374,35A5641EB03891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE4160100413,OLE3474206166,OLE6274603810,AAOA,NA,EA,STATEJ,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,(null),(null),[940826080642-0400],[940701000000-0400],[070630000000-0400],EA,2367200,(null),(null),EA,4769222,EA,4769374,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,93.778,N,N
EA,4769375,35A5641EB03991B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950515183955-0400],[950201000000-0500],[960131000000-0500],EA,4769317,(null),(null),(null),(null),EA,4769375,10,(null),0,EA,367287,(null),L,N,N,Y,Y,Y,N,93.667,N,Y
EA,4769376,35A5641EB03A91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950612093307-0400],[950701000000-0400],[960630000000-0400],EA,4769391,(null),(null),(null),(null),EA,4769376,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,Y,93.042,N,Y
EA,4769377,35A5641EB03B91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,N,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,UA,6612160,[950612093638-0400],[950701000000-0400],[960630000000-0400],EA,2367200,(null),(null),(null),(null),EA,4769377,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,Y,93.042,N,Y
EA,4769378,35A5641EB03C91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950613120925-0400],[950701000000-0400],[960630000000-0400],EA,4769385,(null),(null),(null),(null),EA,4769378,10,(null),0,EA,368187,(null),A,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769379,35A5641EB03D91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950613121308-0400],[950701000000-0400],[960630000000-0400],EA,4769386,(null),(null),(null),(null),EA,4769379,10,(null),0,EA,368187,(null),L,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769380,35A5641EB03E91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950613132331-0400],[950701000000-0400],[960630000000-0400],EA,4769387,(null),(null),(null),(null),EA,4769380,10,(null),0,EA,368187,(null),L,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769381,35A5641EB03F91B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950613135618-0400],[950701000000-0400],[960630000000-0400],EA,4769388,(null),(null),(null),(null),EA,4769381,10,(null),0,EA,368187,(null),L,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769382,35A5641EB04091B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950613140018-0400],[950701000000-0400],[960801000000-0400],EA,4769389,(null),(null),(null),(null),EA,4769382,10,(null),0,EA,368187,(null),C,N,N,Y,Y,Y,N,0.001,N,Y
EA,4769383,35A5641EB04191B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[950613140415-0400],[950701000000-0400],[960630000000-0400],EA,4769390,(null),(null),(null),(null),EA,4769383,10,(null),0,EA,368187,(null),L,N,N,Y,Y,Y,N,17.235,N,Y
EA,4769384,35A5641EB04291B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE3100603967,OLE5566404040,(null),CTSD,NA,EA,STATEM,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374-1289,IU,(null),[950706192321-0400],[950701000000-0400],[960630000000-0400],EA,369300,(null),(null),BL,4742954,EA,4769384,10,(null),0,EA,368187,N,O,N,N,Y,Y,Y,N,(null),N,Y
EA,4769385,35A5641EB04391B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[960208164621-0500],[960613000000-0400],[970630000000-0400],EA,4769301,(null),(null),(null),(null),EA,4769385,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769386,35A5641EB04491B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[960208164846-0500],[960613000000-0400],[970630000000-0400],EA,4769302,(null),(null),(null),(null),EA,4769386,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769387,35A5641EB04591B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[960208165512-0500],[960613000000-0400],[970630000000-0400],EA,4769303,(null),(null),(null),(null),EA,4769387,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769388,35A5641EB04691B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[960208170747-0500],[960613000000-0400],[970630000000-0400],EA,4769304,(null),(null),(null),(null),EA,4769388,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,93.042,N,Y
EA,4769389,35A5641EB04791B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[960208170929-0500],[960613000000-0400],[970630000000-0400],EA,4769305,(null),(null),(null),(null),EA,4769389,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,93.667,N,Y
EA,4769390,35A5641EB04891B6E043814FD88191B6,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,OLE6274603810,OLE3474206166,(null),AAOA,NA,EA,STATEB,Y,CSSR,R,(null),RICHMOND,IN,2325 CHESTER BLVD,47374,(null),(null),[960208171143-0500],[960613000000-0400],[970630000000-0400],EA,4769306,(null),(null),(null),(null),EA,4769390,10,(null),0,EA,368187,(null),O,N,N,Y,Y,Y,N,17.235,N,Y
