UNIV_FISCAL_YR,FIN_COA_CD,ORG_CD,ORG_RVRSN_CTGRY_CD,OBJ_ID,VER_NBR,ORG_RVRSN_CD,ORG_RVRSN_OBJ_CD,ACTV_IND
2011,EA,CHP,C09,284C072E-5FF3-34F2-4022-90D2C6478677,2,R1,5000,Y
2011,EA,CHP,C10,4805C855-FA60-508F-3B9A-9AED459FCBF3,2,R2,7900,Y
2011,EA,CHP,C11,39938195-2AA6-8483-C7EC-24DC236225F1,2,R2,1800,Y
2011,EA,CONN,C01,DB8066F6-0AE2-5573-A524-E816DF2B8369,2,R2,3000,Y
2011,EA,CONN,C03,82D25E46-1BAD-267E-54FB-3A88E24F2168,2,R2,5880,Y
2011,EA,CONN,C04,D4C2AC68-E777-CAE3-C4C0-624A14D19072,2,R1,7000,Y
2011,EA,CONN,C05,8F39874A-0C5C-CBCC-ED75-3BE41EFDF8C0,2,R2,7900,Y
2011,EA,CONN,C06,82D7C921-AB4D-E9B4-56CC-0E7B5DA3EA74,2,R2,9900,Y
2011,EA,CONN,C07,574DEBD2-9AB3-2B33-CE3E-80257AD1AC73,2,R2,9915,Y
2011,EA,CONN,C08,60EBF873-41D5-BFF4-5CAB-AD01C1DA73CA,2,R1,6000,Y
2011,EA,CONN,C09,A30D5587-4427-2D54-551D-C387CD7E28A0,2,R1,5000,Y
2011,EA,CONN,C10,C7609347-EEC9-8805-4D33-347E761BF6EC,2,R2,7900,Y
2011,EA,CONN,C11,36BBE92A-5219-0BAE-38FD-CC2E16C37CF1,2,R2,1800,Y
2011,EA,CPPS,C01,AD0D15FF-88BF-3C3B-1AFB-42F2CEEBCC42,2,R2,3000,Y
2011,EA,CPPS,C03,2DB64F45-D139-BDB2-CB9C-46E617B3E99F,2,R2,5880,Y
2011,EA,CPPS,C04,D45A3345-58BC-C479-9931-C8B1598AB3C4,2,R1,7000,Y
2011,EA,CPPS,C05,E2E283E1-FD12-2B1F-6E9B-EE016A45E303,2,R2,7900,Y
2011,EA,CPPS,C06,85E23FE2-BB66-A23C-5116-96497E7893D6,2,R2,9900,Y
2011,EA,CPPS,C07,E5BDE78B-785E-F992-A108-92C524645AC3,2,R2,9915,Y
2011,EA,CPPS,C08,2654B567-3145-3F81-8313-DEBDE016213D,2,R1,6000,Y
2011,EA,CPPS,C09,5FD3CB73-AE5D-9E37-D6FE-97FEA14D362B,2,R1,5000,Y
2011,EA,CPPS,C10,9D1AC0E3-A9D0-972D-499D-F7E17FE4A259,2,R2,7900,Y
2011,EA,CPPS,C11,F6F2AA3E-0AA2-CA84-5F65-1E89BEC498F7,2,R2,1800,Y
2011,EA,CSER,C01,494EE5DE-C6F1-9A0A-91B7-0302B52BB3B4,2,R2,3000,Y
2011,EA,CSER,C03,5C00B83A-DD46-DE50-5CEB-6F7FC63161CA,2,R2,5880,Y
2011,EA,CSER,C04,FDF7E1A4-B24A-9CC9-25B3-418A29648DB9,2,A,7000,Y
2011,EA,CSER,C05,F69BC3CC-56AE-9BDA-9ECA-A12C46B0C383,2,R2,7900,Y
2011,EA,CSER,C06,F101E70C-0972-6A13-05F4-33F87510D3B7,2,R2,9900,Y
2011,EA,CSER,C07,CAB5E255-2374-D700-5990-EE1C68BB1D01,2,R2,9915,Y
2011,EA,CSER,C08,42ECF138-88BE-70D3-1480-D65B8783FA9F,2,R1,6000,Y
2011,EA,CSER,C09,E07F1971-D11D-9DDB-5A24-9C18DC91396B,2,R1,5000,Y
2011,EA,CSER,C10,E59FF62C-45D6-FACC-3244-0CC7EB761A0D,2,R2,5000,Y
2011,EA,CSER,C11,D3251EC3-D645-2A25-D392-E763F41ECDEC,2,R2,1800,Y
2011,EA,CSP,C01,89D68A8A-3CBF-A094-4314-49DF47541D36,2,R2,3000,Y
2011,EA,CSP,C03,6F9FF708-5DA8-1029-A5E1-C4F973302CA9,2,R2,5880,Y
2011,EA,CSP,C04,66B62551-B855-1024-E7E0-73C6DDE9BD92,2,R1,7000,Y
2011,EA,CSP,C05,48FBB674-F0E2-8F55-2AD1-1F291FDB0D11,2,R2,7900,Y
2011,EA,CSP,C06,8E162D20-D4CD-63AF-AF22-4D3018F62165,2,R2,9900,Y
2011,EA,CSP,C07,D340F76B-0A7E-DFC4-D4E2-9A633752FED0,2,R2,9915,Y
2011,EA,CSP,C08,95069548-8D39-95A7-6522-7B4CC63EA5CE,2,R1,6000,Y
2011,EA,CSP,C09,C6D24470-1897-4AE6-996A-4E1A25A6675C,2,R1,5000,Y
2011,EA,CSP,C10,CD5CBA10-A005-58E7-C670-1A9BCDB59C61,2,R2,5000,Y
2011,EA,CSP,C11,DBEB8932-1D77-0D34-03F0-45848A9E4678,2,R2,1800,Y
2011,EA,CTSD,C01,3307E845-FE04-ADA1-4354-E62ACD4946CE,2,R2,3000,Y
2011,EA,CTSD,C03,A5A0EEDD-3A18-EEDC-CD86-22033DEA9316,2,R2,5880,Y
2011,EA,CTSD,C04,E49C5443-4258-CC2D-3672-2758DEB4275E,2,R1,7000,Y
2011,EA,CTSD,C05,6B0C3C5F-A925-1891-29E7-C88118CB0E97,2,R2,7900,Y
2011,EA,CTSD,C06,7DE0D484-BE1D-0C4F-0ED9-7EDC77B4E9AA,2,R2,9900,Y
2011,EA,CTSD,C07,A54463AD-BC8B-7E7E-BDEA-184F10DB202E,2,R2,9915,Y
2011,EA,CTSD,C08,CBE2FD03-E09F-E668-BFA6-62CDF25EF5F5,2,R1,6000,Y
2011,EA,CTSD,C09,70810096-0E75-D69C-A892-7D3E6035613E,2,R1,5000,Y
2011,EA,CTSD,C10,918AEB4D-67DA-60DA-DCFC-9CC6924C1BE1,2,R2,5000,Y
2011,EA,CTSD,C11,04A73471-2AFD-4539-A2FF-192B8E751ECD,2,R2,1800,Y
2011,EA,DEBT,C01,A1650FE9-DCAB-D6A1-9843-819BADBDEDA4,2,R2,3000,Y
2011,EA,DEBT,C03,162B877C-220D-9313-B7C8-9B3098C8E44C,2,R2,5880,Y
2011,EA,DEBT,C04,BD47497D-4971-2F8C-2ED4-EEE655AC645B,2,R1,7000,Y
2011,EA,DEBT,C05,74EC6C7E-06C2-F674-D298-2FA2DD333AC6,2,R2,7900,Y
2011,EA,DEBT,C06,06995A18-575C-2A77-9761-7281F74BC3C6,2,R2,9900,Y
2011,EA,DEBT,C07,F53532FE-0356-3F48-EC9D-6E765A7DFD96,2,R2,9915,Y
2011,EA,DEBT,C08,74C9920E-6F30-AEA9-5A2D-C4391A7CAB06,2,R1,6000,Y
2011,EA,DEBT,C09,2BAF848B-6F44-9CEE-BDAB-CE9B8F0B1C14,2,R1,5000,Y
2011,EA,DEBT,C10,BCC0F4C7-8AAD-5336-A2A9-F4C20627A4EE,2,R2,5000,Y
2011,EA,DEBT,C11,B501FB14-9AE5-2780-9A54-780F07F2BD7F,2,R2,1800,Y
2011,EA,ECTR,C01,7E2346C4-FDC1-CDB8-2C33-03A1D8CE666E,2,R2,3000,Y
2011,EA,ECTR,C03,399C6DAA-E20A-64B1-20FD-7F9337644AAF,2,R2,5880,Y
2011,EA,ECTR,C04,2EC5D55F-6B1E-9A85-AF15-F46EBB5C771B,2,R1,7000,Y
2011,EA,ECTR,C05,4334653D-E448-CD3C-528C-3D5482E2CDB4,2,R2,7900,Y
2011,EA,ECTR,C06,5A2A4DAD-8039-98AD-6D62-0766F45C32AC,2,R2,9900,Y
2011,EA,ECTR,C07,2A83D6F1-940C-3CCE-576E-2373170FE264,2,R2,9915,Y
2011,EA,ECTR,C08,25EEE698-3ED7-A6C8-5A5F-B64A8C7ADBDE,2,R1,6000,Y
2011,EA,ECTR,C09,36B67D68-2A1E-5962-2F8E-ADF4CFF812C0,2,R1,5000,Y
2011,EA,ECTR,C10,4552DA09-888E-6CD4-EF6F-5B0B4080D5D1,2,R2,5000,Y
2011,EA,ECTR,C11,8AD2A0C2-327D-2814-BD40-F157E7BAB6A8,2,R2,1800,Y
2011,EA,EDUC,C01,929D7020-F6F7-3409-848F-4E1787B281E1,2,R2,3000,Y
2011,EA,EDUC,C03,04F498AC-4A5C-A0A4-6BC3-22E67ECE51EC,2,R2,5880,Y
2011,EA,EDUC,C04,C4BCFFC7-4691-E4A7-3237-B184F60EF20C,2,R1,7000,Y
2011,EA,EDUC,C05,950B1B98-60A4-D90B-CD58-BD5E11D2A8BE,2,R2,7900,Y
2011,EA,EDUC,C06,AD006C19-E809-1892-7E43-FF560054D76D,2,R2,9900,Y
2011,EA,EDUC,C07,25D12A2F-FF28-68CB-8768-0068DB238962,2,R2,9915,Y
2011,EA,EDUC,C08,3169D0B3-7BD3-73A6-712A-711FDCE2087C,2,R1,6000,Y
2011,EA,EDUC,C09,DA823CD1-1D36-356B-20F1-38DB4CA5AF88,2,R1,5000,Y
2011,EA,EDUC,C10,6264F13F-3902-8533-CD07-30BD0B401A32,2,R2,5000,Y
2011,EA,EDUC,C11,5BD4F379-0F08-B791-0EC4-AE2E077CA308,2,R2,1800,Y
2011,EA,ENSV,C01,DD6CC542-0A52-F3B3-E7E0-0B8141A10BE0,2,R2,3000,Y
2011,EA,ENSV,C03,6D1D89E8-2AD0-625D-6477-4B367AEBC95E,2,R2,5880,Y
2011,EA,ENSV,C04,ACA2D4DA-F7D4-22C9-2106-9643B8B4D10A,2,R1,7000,Y
2011,EA,ENSV,C05,4E3C3099-56A1-ABD6-1820-67653BD2C3DD,2,R2,7900,Y
2011,EA,ENSV,C06,2C75C380-044F-E424-C766-1925807F957F,2,R2,9900,Y
2011,EA,ENSV,C07,3AAF8439-1B81-882E-A677-F7175C583AF6,2,R2,9915,Y
2011,EA,ENSV,C08,84C328E1-A8B7-B1B0-2D59-60BA1E8C626C,2,R1,6000,Y
2011,EA,ENSV,C09,2B73D37C-4C16-8571-1C81-F99877E51BBB,2,R1,5000,Y
2011,EA,ENSV,C10,8CCFBA5D-DAAB-76CE-A9A1-5779CC61D1DF,2,R2,7900,Y
2011,EA,ENSV,C11,11B31F50-4B7E-5061-C011-CFEE2F1C5344,2,R2,1800,Y
2011,EA,EXAF,C01,E20B01B0-CF9D-A6D3-1A52-56D673F7BF51,2,R2,3000,Y
2011,EA,EXAF,C03,F0D3D934-5AA1-D6A6-2F0B-8824A34DA9E8,2,R2,5880,Y
2011,EA,EXAF,C04,AE5E490E-D2E4-B1E8-C102-3393D071D827,2,R1,7000,Y
2011,EA,EXAF,C05,C2671E6A-B959-4A76-D89A-30A838BAC11C,2,R2,7900,Y
2011,EA,EXAF,C06,B12503E9-8C2F-6563-BFF9-65FE09F66235,2,R2,9900,Y
2011,EA,EXAF,C07,6F100655-CB19-183D-A967-8945A8EB1DF9,2,R2,9915,Y
2011,EA,EXAF,C08,2CF6F76B-60C3-799F-96DE-6E962F65C0F6,2,R1,6000,Y
2011,EA,EXAF,C09,C9677956-EC4D-1D58-6F70-CD351BF86BFF,2,R1,5000,Y
2011,EA,EXAF,C10,FC6A3B3B-F2CE-5794-009E-87EC3CEA9887,2,R2,5000,Y
2011,EA,EXAF,C11,2325C312-DC29-F846-2AAF-C3641DCD47B6,2,R2,1800,Y
2011,EA,EXTL,C01,F4E9487B-CA71-6CD2-8DB4-6DAC099F522C,2,R2,3000,Y
2011,EA,EXTL,C03,3005AF99-EC85-C34D-4002-F0095A5AE7B9,2,R2,5880,Y
2011,EA,EXTL,C04,C8C4993D-BFF3-3582-0B89-488B095CD257,2,R1,7000,Y
2011,EA,EXTL,C05,204E7E4B-7E23-D58A-4A8B-816FB97BA6AF,2,R2,7900,Y
2011,EA,EXTL,C06,D9A2DE6A-87C5-A525-2735-006CCB2A3BFB,2,R2,9900,Y
2011,EA,EXTL,C07,EB9413D8-3227-654A-A0DF-E4DD758AF941,2,R2,9915,Y
2011,EA,EXTL,C08,7B3A7643-07D4-BDCB-8023-57603522DA7C,2,R1,6000,Y
2011,EA,EXTL,C09,82DF6221-5E22-DF6B-59F4-A6EEC22642D0,2,R1,5000,Y
2011,EA,EXTL,C10,C63CEB02-92C8-2175-4C26-A3DDBBC7126F,2,R2,7900,Y
2011,EA,EXTL,C11,8EDCB054-2525-0A34-493F-5F34BAD0ED31,2,R2,1800,Y
2011,EA,GENA,C01,7B9E5BA4-CF72-4B6D-363D-0818F6E41EC9,2,R2,3000,Y
2011,EA,GENA,C03,B391AAEE-F527-3897-4275-DB7C4325015A,2,R2,5880,Y
2011,EA,GENA,C04,B8E96CDE-EC58-A755-C35C-2E32931E96C3,2,R1,7000,Y
2011,EA,GENA,C05,B1549D97-FAB4-722C-2117-976B9906AAF0,2,R2,7900,Y
2011,EA,GENA,C06,54389C5A-BB17-4D64-8C66-87DE3E5F24C1,2,R2,9900,Y
2011,EA,GENA,C07,745FC0E3-BA2C-9281-2D12-32090417786B,2,R2,9915,Y
2011,EA,GENA,C08,0053C2E5-0F7C-C988-D2E8-8F50F4D780FF,2,R1,6000,Y
2011,EA,GENA,C09,3B92FCE8-0A17-9961-F0F6-FAEDAC789E83,2,R1,5000,Y
2011,EA,GENA,C10,9D2D8304-E991-914D-9E60-A2479B826AC4,2,R2,5000,Y
2011,EA,GENA,C11,DBBAB774-FAE6-AC45-C61C-BE28BA82582B,2,R2,1800,Y
2011,EA,GENS,C01,29A833EF-601B-6BB6-A6A6-B94B6582E25D,2,R2,3000,Y
2011,EA,GENS,C03,C7E8A6E2-397A-1304-AFAC-BB7A9F5A4A2C,2,R2,5880,Y
2011,EA,GENS,C04,34DDE4C2-402C-0617-A03A-9A25BC026FD8,2,R1,7000,Y
2011,EA,GENS,C05,3A395B22-C2BD-1486-2F8C-D0D2B153DE02,2,R2,7900,Y
2011,EA,GENS,C06,E90A0290-E412-2FF9-D551-F63F0AFC243E,2,R2,9900,Y
2011,EA,GENS,C07,57793CB8-FCE4-5A81-AB0C-A3A3381517B7,2,R2,9915,Y
2010,EA,BOOK,C05,432DDE5A-8AFA-43BB-56EC-FB2562437112,2,N1,7900,Y
2010,EA,BOOK,C06,910AB430-3821-471F-BE93-3C330ACBB3B1,2,N1,9900,Y
2010,EA,BOOK,C07,6BEB4F5D-C4A6-8CB4-EFFA-CC47732A93E6,2,R2,9915,Y
2010,EA,BOOK,C08,A39798C4-905D-B0F3-1829-A46F6CECDC12,2,N1,6000,Y
2010,EA,BOOK,C09,F8605810-B739-4619-C230-D87BE7309B48,2,N1,5000,Y
2010,EA,BOOK,C10,6A494C25-4C9F-AE68-BF56-F798CE493E4B,2,N1,5000,Y
2010,EA,BOOK,C11,9D05EFC2-E035-3C43-469C-9200E977B6E0,2,R2,1800,Y
2010,EA,BSSD,C01,7EBE3182-09A8-64EE-F4EA-134232E29B3C,2,R2,3000,Y
2010,EA,BSSD,C03,AE92BCA1-41FC-FD66-0B9A-73962CCC383B,2,R2,5880,Y
2010,EA,BSSD,C04,4FC1D1E1-B241-0CE4-7BC4-4770E9DD0D7E,2,R1,7000,Y
2010,EA,BSSD,C05,6286083F-36E6-6A62-1AB7-88724C507851,2,R2,7900,Y
2010,EA,BSSD,C06,C66A5801-D76B-79E0-D0FA-DF3308426AA4,2,R2,9900,Y
2010,EA,BSSD,C07,26CBD482-372D-9AEF-C6AF-2E04E3F3E0DB,2,R2,9915,Y
2010,EA,BSSD,C08,BAB730E3-93E8-0822-51FC-F448F6A5A5CD,2,R1,6000,Y
2010,EA,BSSD,C09,2DE2DA91-45AF-56D8-A296-9E881DC3EB93,2,R1,5000,Y
2010,EA,BSSD,C10,41447775-25B8-E606-DCAA-8929E2CA7E2D,2,R2,5000,Y
2010,EA,BSSD,C11,F4DFB77F-3AA5-BF03-0451-3FF86E757023,2,R2,1800,Y
2010,EA,BURS,C01,67A9A604-A212-1F84-D732-B10CD2A42539,2,R2,3000,Y
2010,EA,BURS,C03,E3E8EAA4-4AF4-FBC7-4632-01DB3D407EB6,2,R2,5880,Y
2010,EA,BURS,C04,D3B09F5A-0499-1D5A-3FD8-C607236C8A3A,2,R1,7000,Y
2010,EA,BURS,C05,E550D817-7196-A39F-13DF-931CA874238C,2,R2,7900,Y
2010,EA,BURS,C06,4E057A82-E21F-826E-B38B-F152325B04DB,2,R2,9900,Y
2010,EA,BURS,C07,476DEC23-3A5D-8CFD-064B-6C826206196E,2,R2,9915,Y
2010,EA,BURS,C08,0BE83E79-EEDE-1E7A-2FAC-2F424525A907,2,R1,6000,Y
2010,EA,BURS,C09,62897E89-EBE6-5142-E5B8-0658AA6C072E,2,R1,5000,Y
2010,EA,BURS,C10,2F495F9D-B411-1D95-F2B0-57380E8E3673,2,R2,5000,Y
2010,EA,BURS,C11,4E63091E-3F3E-6813-2090-B98661F489B7,2,R2,1800,Y
2010,EA,BUSE,C01,AB3BA317-3F1A-2036-E6D6-769D761E8D58,2,R2,3000,Y
2010,EA,BUSE,C03,39DE6103-7F37-6A1F-2016-5C84FF5DAA48,2,R2,5880,Y
2010,EA,BUSE,C04,D4B3E07E-DFC9-D492-3C5D-673656F3750B,2,R1,7000,Y
2010,EA,BUSE,C05,9AD54B2D-C601-3350-C295-C880BEB2AD11,2,R2,7900,Y
2010,EA,BUSE,C06,E79362AF-8CF9-A9E5-8131-05B36A44BE25,2,R2,9900,Y
2010,EA,BUSE,C07,A665BBEE-9072-CA6C-28CB-671329AFDC01,2,R2,9915,Y
2010,EA,BUSE,C08,8F9D9E71-640B-A45F-68E6-07F3ACA8E834,2,R1,6000,Y
2010,EA,BUSE,C09,0ED43A51-2FB4-6E4C-EB7B-68FDB4ACFDB8,2,R1,5000,Y
2010,EA,BUSE,C10,1C6D2DC7-4C4B-5FC4-8B97-37EE6680B5A3,2,R2,7900,Y
2010,EA,BUSE,C11,12DB3D8C-855B-D238-292F-EEAB73AA5058,2,R2,1800,Y
2010,EA,BUSM,C01,873F0809-FB8C-FD7A-F2B8-EC061503FC04,2,R2,3000,Y
2010,EA,BUSM,C03,10450379-75FB-AEED-E7AD-2A12FBFF4AE2,2,R2,5880,Y
2010,EA,BUSM,C04,A54C3ACC-30B1-A0C4-0850-956E5F05F57F,2,R1,7000,Y
2010,EA,BUSM,C05,EBCF1C84-A118-4992-A129-98F8A6455719,2,R2,7900,Y
2010,EA,BUSM,C06,37229E2B-66F8-3C0C-24A8-D50ED9DF0A8A,2,R2,9900,Y
2010,EA,BUSM,C07,4A88F79A-C0F4-A299-14BE-7B95FAC33AFF,2,R2,9915,Y
2010,EA,BUSM,C08,DC48C3AC-D392-967C-94F7-CC5D0B9C60D7,2,R1,6000,Y
2010,EA,BUSM,C09,5F771645-6072-A968-2FE2-68109F3581C6,2,R1,5000,Y
2010,EA,BUSM,C10,89CFB232-C1C4-4E0B-94FE-E66713A810BD,2,R2,5000,Y
2010,EA,BUSM,C11,10A06DF1-CD95-1134-7027-CF4F4E1685CC,2,R2,1800,Y
2010,EA,CACA,C01,7A3802F4-7FD3-C614-6943-7A1EB63E88F4,2,R2,3000,Y
2010,EA,CACA,C03,A0067B8A-67EE-C013-ACF2-CEC20489A92A,2,R2,5880,Y
2010,EA,CACA,C04,E7AD3D82-1B5A-231E-2BCE-5765C725561E,2,R1,7000,Y
2010,EA,CACA,C05,69D3F90B-E060-2A26-E5D9-17D5BB1CE825,2,R2,7900,Y
2010,EA,CACA,C06,48456EE5-4415-5AB2-D993-AD3041780B7C,2,R2,9900,Y
2010,EA,CACA,C07,3D6F7A95-BDCB-75DE-73F0-3C7BDE5580A4,2,R2,9915,Y
2010,EA,CACA,C08,F55C6700-3472-F1D9-5599-FB024B99ED6F,2,R1,6000,Y
2010,EA,CACA,C09,A68FF928-8073-278E-047F-4FC1F66F3C2F,2,R1,5000,Y
2010,EA,CACA,C10,940D7414-DA18-8B82-150D-771A4D91BAC1,2,R2,5000,Y
2010,EA,CACA,C11,A9179477-5A38-AE90-4E2C-E70DBA6E7D28,2,R2,1800,Y
2010,EA,CHAN,C01,D1D0C2F4-E21C-636C-D41E-589047B80A2C,2,R2,3000,Y
2010,EA,CHAN,C03,9C6D3BED-0B54-C969-0338-7D8BEDB81987,2,R2,5880,Y
2010,EA,CHAN,C04,136EC7C9-EC70-F240-B4E3-FFB32724B095,2,R1,7000,Y
2010,EA,CHAN,C05,B2196131-F745-F285-F04E-5E99676F1B0D,2,R2,7900,Y
2010,EA,CHAN,C06,33276402-9D55-F68D-00CC-5BB825E9A6BF,2,R2,9900,Y
2010,EA,CHAN,C07,5371C4D4-DA47-E719-BF8A-CC46E4C0A57A,2,R2,9915,Y
2010,EA,CHAN,C08,4F20DF51-B013-15DE-DCA6-D74C83BFBC25,2,R1,6000,Y
2010,EA,CHAN,C09,E9168338-2C5A-ED9A-0051-502E5BC6A0AD,2,R1,5000,Y
2010,EA,CHAN,C10,AF7F5EAD-8FD3-9355-68C8-2FA93E8E52C4,2,R2,5000,Y
2010,EA,CHAN,C11,CE7C2604-8075-947F-F7A3-17D2ABA84855,2,R2,1800,Y
2010,EA,CHP,C01,DCA8F093-DDB7-39A3-7629-B8D2E432D495,2,R2,3000,Y
2010,EA,CHP,C03,CCCE7104-2F3E-3CB3-14C8-2E43384471FF,2,R2,5880,Y
2010,EA,CHP,C04,26C078BF-9A24-407E-D1F0-7B0538E07299,2,R1,7000,Y
2010,EA,CHP,C05,388DC234-4130-7FE0-BA7C-C0074AD7773B,2,R2,7900,Y
2010,EA,CHP,C06,1E3D7566-86B2-67B0-C9DC-BA2F78D77DC2,2,R2,9900,Y
2010,EA,CHP,C07,91FF2D06-7A5C-E012-108C-95FF1311E8CB,2,R2,9915,Y
2010,EA,CHP,C08,6A06E8D7-AD3F-20B7-450D-CFA42C18B52F,2,R1,6000,Y
2010,EA,CHP,C09,1C8C9878-8FED-F9B0-44EE-3FA191164048,2,R1,5000,Y
2010,EA,CHP,C10,9564C384-7E40-712C-CA8E-F55A630E785C,2,R2,7900,Y
2010,EA,CHP,C11,EC5A312E-A776-E6CA-9F04-1442E440AE72,2,R2,1800,Y
2010,EA,CONN,C01,DF00869A-5F9F-B83A-8B30-B04D2EFAC8B1,2,R2,3000,Y
2010,EA,CONN,C03,D6CB5B44-9817-53EB-FDF1-4E3F9C5357DC,2,R2,5880,Y
2010,EA,CONN,C04,F125E923-155E-F6D4-7FD8-8B4EF5348EC7,2,R1,7000,Y
2010,EA,CONN,C05,C859CAC4-312E-9B42-2127-7C7A53E95256,2,R2,7900,Y
2010,EA,CONN,C06,ABB822A0-8EBA-73A1-CC22-A3A6B4C512E7,2,R2,9900,Y
2010,EA,CONN,C07,C0590BDE-9DE9-FC69-2EC8-8DC09E9B4FC8,2,R2,9915,Y
2010,EA,CONN,C08,DE72A4BA-EE7C-0F3E-014E-09C28FBD2AEF,2,R1,6000,Y
2010,EA,CONN,C09,D96AC2F4-6431-A7B0-A8C1-8B588A08FA73,2,R1,5000,Y
2010,EA,CONN,C10,5D4D8DBD-5631-52AB-5F45-BFFDC29A9A24,2,R2,7900,Y
2010,EA,CONN,C11,0A95CCE7-69EF-EF90-03CA-935A717E1430,2,R2,1800,Y
2010,EA,CPPS,C01,99CDBBFD-CD0B-FEFA-71C5-A8DFB0065137,2,R2,3000,Y
2010,EA,CPPS,C03,00E8C8FC-BAF0-57E7-7737-D04DDC63EC43,2,R2,5880,Y
2010,EA,CPPS,C04,896EA16C-4E35-874B-4CCE-C5F767C17B63,2,R1,7000,Y
2010,EA,CPPS,C05,14B3BFBF-8004-3BA9-C721-D5FE8EF04D86,2,R2,7900,Y
2010,EA,CPPS,C06,B0A0C128-5325-85F1-4292-56246D526C8E,2,R2,9900,Y
2010,EA,CPPS,C07,3BE0B164-E2C1-FE8D-88F1-174F444D1BD9,2,R2,9915,Y
2010,EA,CPPS,C08,6CEBEB9F-E231-1066-7864-60672113CB81,2,R1,6000,Y
2010,EA,CPPS,C09,4B5EC15E-F4FE-A8CB-8403-1C4C5D043320,2,R1,5000,Y
2010,EA,CPPS,C10,476E9FAB-F567-22E3-C489-315C709EF32A,2,R2,7900,Y
2010,EA,CPPS,C11,518324EA-9138-EA8F-9236-E17F914572A6,2,R2,1800,Y
2010,EA,CSER,C01,2D4D4F1B-43EF-9EE1-B296-E749D285E45E,2,R2,3000,Y
2010,EA,CSER,C03,1B097689-FFFF-89D7-9E87-99CE5149BA32,2,R2,5880,Y
2010,EA,CSER,C04,1B739C41-C2BC-F90B-3E17-DD3D2DCE29CA,2,A,7000,Y
2010,EA,CSER,C05,64FB4B46-6FBD-D23A-6D82-AB845E6CD441,2,R2,7900,Y
2010,EA,CSER,C06,530428E7-F912-FF3E-89AF-0B2F70DDAEAF,2,R2,9900,Y
2010,EA,CSER,C07,3CC2D442-47EC-8761-1B46-2D700C5A2F1B,2,R2,9915,Y
2010,EA,CSER,C08,8FBE1031-A1C2-D12F-097F-FFA1D6AEE2A3,2,R1,6000,Y
2010,EA,CSER,C09,96903FA4-A709-D91C-F465-EF3A15D7378F,2,R1,5000,Y
2010,EA,CSER,C10,DFECEA58-0B8C-8B32-2446-FE4844C66A65,2,R2,5000,Y
2010,EA,CSER,C11,03F2F098-F8D7-EE05-1BF9-988CD292E480,2,R2,1800,Y
2010,EA,CSP,C01,78B71453-E91D-1B8B-8768-863A7D8CEDED,2,R2,3000,Y
2010,EA,CSP,C03,7EE188A2-2DB5-24C2-06E1-25F680883A35,2,R2,5880,Y
2010,EA,CSP,C04,7E0E47EB-5130-492C-456D-60EDA2ABD2EA,2,R1,7000,Y
2010,EA,CSP,C05,021536E8-BD3B-A2A9-7802-4FD462A27DB6,2,R2,7900,Y
2010,EA,CSP,C06,198E6339-F139-F3A7-EA2D-5460AECA2837,2,R2,9900,Y
2010,EA,CSP,C07,52033A81-921C-D8B8-B90C-588EB1C494BB,2,R2,9915,Y
2010,EA,CSP,C08,1EAAC36E-A559-4C9B-63B3-1A46FDDE0DBC,2,R1,6000,Y
2010,EA,CSP,C09,3ACCC1D4-EE10-01DC-658C-F41482F3CCE8,2,R1,5000,Y
2010,EA,CSP,C10,6FAB6FBB-9D37-B679-8AA2-B63908D40AC1,2,R2,5000,Y
2010,EA,CSP,C11,4D3BF8DA-0842-5AEA-3C3A-7D653B027D0D,2,R2,1800,Y
2010,EA,CTSD,C01,4F2C499D-B337-31E3-CCD5-84D9ABBF1468,2,R2,3000,Y
2010,EA,CTSD,C03,D05A7076-7411-8CD1-556F-311C83041958,2,R2,5880,Y
2010,EA,CTSD,C04,516E3A96-3313-7899-CFBB-0D985C8771AB,2,R1,7000,Y
2010,EA,CTSD,C05,289670CB-6FC7-266C-7C3E-337E949774B0,2,R2,7900,Y
2010,EA,CTSD,C06,EFE57BCE-B55D-2C9C-5D35-4594B005A012,2,R2,9900,Y
2010,EA,CTSD,C07,522B2D90-BC75-9E24-B10E-DACA6AF5F42F,2,R2,9915,Y
2010,EA,CTSD,C08,885D780F-C423-F539-774B-304077797420,2,R1,6000,Y
2010,EA,CTSD,C09,6FC14ACD-6FD0-D4CF-1EE6-C99AB4CE8AD9,2,R1,5000,Y
2010,EA,CTSD,C10,7D6DC0FF-3BF5-8631-BCDE-2D167E8C6A07,2,R2,5000,Y
2010,EA,CTSD,C11,D646C061-AABE-C88C-41BC-501E96D58998,2,R2,1800,Y
2010,EA,DEBT,C01,B3BF2958-958B-3660-E897-AC4F1BD07834,2,R2,3000,Y
2010,EA,DEBT,C03,D7DDD59C-28E3-36BB-905E-30300861D41C,2,R2,5880,Y
2010,EA,DEBT,C04,03409BEF-986A-A274-5DDB-164DADEE3256,2,R1,7000,Y
2010,EA,DEBT,C05,39FC8216-7721-9705-AFE8-3D189877FA8A,2,R2,7900,Y
2010,EA,DEBT,C06,AA367FC8-A188-5E72-C897-A4220C58237C,2,R2,9900,Y
2010,EA,DEBT,C07,1544B031-D095-23A6-613F-9C44E0D83210,2,R2,9915,Y
2010,EA,DEBT,C08,B2AED875-BEF9-FCDA-6755-1FDCAFE737F4,2,R1,6000,Y
