CA_ICR_ACCT_GNRTD_ID,OBJ_ID,VER_NBR,FIN_COA_CD,ACCOUNT_NBR,ICR_FIN_COA_CD,ICR_FIN_ACCT_NBR,ACLN_PCT,DOBJ_MAINT_CD_ACTV_IND
10914,C472501073C45765E040220A4C16066C,1,BL,4624617,BL,1023287,100,Y
10915,C472501073C55765E040220A4C16066C,1,BL,4624618,BL,1023287,100,Y
10916,C472501073C65765E040220A4C16066C,1,BL,4624619,BL,1023287,100,Y
10917,C472501073C75765E040220A4C16066C,1,BL,4624620,BL,1023287,100,Y
10918,C472501073C85765E040220A4C16066C,1,BL,4624621,BL,1023287,100,Y
10919,C472501073C95765E040220A4C16066C,1,BL,4624622,BL,1023287,100,Y
10920,C472501073CA5765E040220A4C16066C,1,BL,4624623,BL,1023287,100,Y
10921,C472501073CB5765E040220A4C16066C,1,BL,4624624,BL,1023287,100,Y
10922,C472501073CC5765E040220A4C16066C,1,BL,4624625,BL,1023287,100,Y
10923,C472501073CD5765E040220A4C16066C,1,BL,4624626,BL,1023287,100,Y
10924,C472501073CE5765E040220A4C16066C,1,BL,4624627,BL,1023287,100,Y
10925,C472501073CF5765E040220A4C16066C,1,BL,4624628,BL,1023287,100,Y
10926,C472501073D05765E040220A4C16066C,1,BL,4624629,BL,1023287,100,Y
10927,C472501073D15765E040220A4C16066C,1,BL,4624772,BL,1023287,100,Y
10928,C472501073D25765E040220A4C16066C,1,BL,4624773,BL,1023287,100,Y
10929,C472501073D35765E040220A4C16066C,1,BL,4624774,BL,1023287,100,Y
10930,C472501073D45765E040220A4C16066C,1,BL,4624775,BL,1023287,100,Y
10931,C472501073D55765E040220A4C16066C,1,BL,4624776,BL,1023287,100,Y
10932,C472501073D65765E040220A4C16066C,1,BL,4624777,BL,1023287,100,Y
10933,C472501073D75765E040220A4C16066C,1,BL,4624778,BL,1023287,100,Y
10934,C472501073D85765E040220A4C16066C,1,BL,4624779,BL,1023287,100,Y
10935,C472501073D95765E040220A4C16066C,1,BL,4624780,BL,1023287,100,Y
10936,C472501073DA5765E040220A4C16066C,1,BL,4624781,BL,1023287,100,Y
10937,C472501073DB5765E040220A4C16066C,1,BL,4624782,BL,1023287,100,Y
10938,C472501073DC5765E040220A4C16066C,1,BL,4624783,BL,1023287,100,Y
10939,C472501073DD5765E040220A4C16066C,1,BL,4624784,BL,1023287,100,Y
10940,C472501073DE5765E040220A4C16066C,1,BL,4624785,BL,1023287,100,Y
10941,C472501073DF5765E040220A4C16066C,1,BL,4624786,BL,1023287,100,Y
10942,C472501073E05765E040220A4C16066C,1,BL,4624787,BL,1023287,100,Y
10943,C472501073E15765E040220A4C16066C,1,BL,4624788,BL,1023287,100,Y
10944,C472501073E25765E040220A4C16066C,1,BL,4624789,BL,1023287,100,Y
10945,C472501073E35765E040220A4C16066C,1,BL,4624790,BL,1023287,100,Y
10946,C472501073E45765E040220A4C16066C,1,BL,4624791,BL,1023287,100,Y
10947,C472501073E55765E040220A4C16066C,1,BL,4624792,BL,1023287,100,Y
10948,C472501073E65765E040220A4C16066C,1,BL,4624793,BL,1023287,100,Y
10949,C472501073E75765E040220A4C16066C,1,BL,4624794,BL,1023287,100,Y
10950,C472501073E85765E040220A4C16066C,1,BL,4624795,BL,1023287,100,Y
10951,C472501073E95765E040220A4C16066C,1,BL,4624796,BL,1023287,100,Y
10952,C472501073EA5765E040220A4C16066C,1,BL,4624797,BL,1023287,100,Y
10953,C472501073EB5765E040220A4C16066C,1,BL,4624798,BL,1023287,100,Y
10954,C472501073EC5765E040220A4C16066C,1,BL,4624799,BL,1023287,100,Y
10955,C472501073ED5765E040220A4C16066C,1,BL,4624800,BL,1023287,100,Y
10956,C472501073EE5765E040220A4C16066C,1,BL,4624801,BL,1023287,100,Y
10957,C472501073EF5765E040220A4C16066C,1,BL,4624803,BL,1023287,100,Y
10958,C472501073F05765E040220A4C16066C,1,BL,4624804,BL,1023287,100,Y
10959,C472501073F15765E040220A4C16066C,1,BL,4624805,BL,1023287,100,Y
10960,C472501073F25765E040220A4C16066C,1,BL,4624806,BL,1023287,100,Y
10961,C472501073F35765E040220A4C16066C,1,BL,4624807,BL,1023287,100,Y
10962,C472501073F45765E040220A4C16066C,1,BL,4624808,BL,1023287,100,Y
10963,C472501073F55765E040220A4C16066C,1,BL,4624809,BL,1023287,100,Y
10964,C472501073F65765E040220A4C16066C,1,BL,4624810,BL,1023287,100,Y
10965,C472501073F75765E040220A4C16066C,1,BL,4624811,BL,1023287,100,Y
10966,C472501073F85765E040220A4C16066C,1,BL,4624812,BL,1023287,100,Y
10967,C472501073F95765E040220A4C16066C,1,BL,4624813,BL,1023287,100,Y
10968,C472501073FA5765E040220A4C16066C,1,BL,4624814,BL,1023287,100,Y
10969,C472501073FB5765E040220A4C16066C,1,BL,4624815,BL,1023287,100,Y
10970,C472501073FC5765E040220A4C16066C,1,BL,4624816,BL,1023287,100,Y
10971,C472501073FD5765E040220A4C16066C,1,BL,4624817,BL,1023287,100,Y
10972,C472501073FE5765E040220A4C16066C,1,BL,4624818,BL,1023287,100,Y
10973,C472501073FF5765E040220A4C16066C,1,BL,4624819,BL,1023287,100,Y
10974,C472501074005765E040220A4C16066C,1,BL,4631476,BL,1023287,100,Y
10975,C472501074015765E040220A4C16066C,1,BL,4631477,BL,1023287,100,Y
10976,C472501074025765E040220A4C16066C,1,BL,4631478,BL,1023287,100,Y
10977,C472501074035765E040220A4C16066C,1,BL,4631479,BL,1023287,100,Y
10978,C472501074045765E040220A4C16066C,1,BL,4631480,BL,1023287,100,Y
10979,C472501074055765E040220A4C16066C,1,BL,4631481,BL,1023287,100,Y
10980,C472501074065765E040220A4C16066C,1,BL,4631482,BL,1023287,100,Y
10981,C472501074075765E040220A4C16066C,1,BL,4631483,BL,1023287,100,Y
10982,C472501074085765E040220A4C16066C,1,BL,4631484,BL,1023287,100,Y
10983,C472501074095765E040220A4C16066C,1,BL,4631485,BL,1023287,100,Y
10984,C4725010740A5765E040220A4C16066C,1,BL,4631486,BL,1023287,100,Y
10985,C4725010740B5765E040220A4C16066C,1,BL,4631487,BL,1023287,100,Y
10986,C4725010740C5765E040220A4C16066C,1,BL,4631488,BL,1023287,100,Y
10987,C4725010740D5765E040220A4C16066C,1,BL,4631489,BL,1023287,100,Y
10988,C4725010740E5765E040220A4C16066C,1,BL,4631490,BL,1023287,100,Y
10989,C4725010740F5765E040220A4C16066C,1,BL,4631491,BL,1023287,100,Y
10990,C472501074105765E040220A4C16066C,1,BL,4631492,BL,1023287,100,Y
10991,C472501074115765E040220A4C16066C,1,BL,4631493,BL,1023287,100,Y
10992,C472501074125765E040220A4C16066C,1,BL,4631494,BL,1023287,100,Y
10993,C472501074135765E040220A4C16066C,1,BL,4631495,BL,1023287,100,Y
10994,C472501074145765E040220A4C16066C,1,BL,4631496,BL,1023287,100,Y
10995,C472501074155765E040220A4C16066C,1,BL,4631497,BL,1023287,100,Y
10996,C472501074165765E040220A4C16066C,1,BL,4631498,BL,1023287,100,Y
10997,C472501074175765E040220A4C16066C,1,BL,4631499,BL,1023287,100,Y
10998,C472501074185765E040220A4C16066C,1,BL,4624820,BL,1023287,100,Y
10999,C472501074195765E040220A4C16066C,1,BL,4624821,BL,1023287,100,Y
11000,C4725010741A5765E040220A4C16066C,1,BL,4624823,BL,1023287,100,Y
11001,C4725010741B5765E040220A4C16066C,1,BL,4624824,BL,1023287,100,Y
11002,C4725010741C5765E040220A4C16066C,1,BL,4624825,BL,1023287,100,Y
11003,C4725010741D5765E040220A4C16066C,1,BL,4624826,BL,1023287,100,Y
11004,C4725010741E5765E040220A4C16066C,1,BL,4624827,BL,1023287,100,Y
11005,C4725010741F5765E040220A4C16066C,1,BL,4624828,BL,1023287,100,Y
11006,C472501074205765E040220A4C16066C,1,BL,4624833,BL,1023287,100,Y
11007,C472501074215765E040220A4C16066C,1,BL,4624835,BL,1023287,100,Y
11008,C472501074225765E040220A4C16066C,1,BL,4631300,BL,1023287,100,Y
11009,C472501074235765E040220A4C16066C,1,BL,4631301,BL,1023287,100,Y
11010,C472501074245765E040220A4C16066C,1,BL,4631303,BL,1023287,100,Y
11011,C472501074255765E040220A4C16066C,1,BL,4631304,BL,1023287,100,Y
11012,C472501074265765E040220A4C16066C,1,BL,4631305,BL,1023287,100,Y
11013,C472501074275765E040220A4C16066C,1,BL,4631310,BL,1023287,100,Y
11014,C472501074285765E040220A4C16066C,1,BL,4631311,BL,1023287,100,Y
11015,C472501074295765E040220A4C16066C,1,BL,4631313,BL,1023287,100,Y
11016,C4725010742A5765E040220A4C16066C,1,BL,4631314,BL,1023287,100,Y
11017,C4725010742B5765E040220A4C16066C,1,BL,4631400,BL,1023287,100,Y
11018,C4725010742C5765E040220A4C16066C,1,BL,4631401,BL,1023287,100,Y
11019,C4725010742D5765E040220A4C16066C,1,BL,4631402,BL,1023287,100,Y
11020,C4725010742E5765E040220A4C16066C,1,BL,4631403,BL,1023287,100,Y
11021,C4725010742F5765E040220A4C16066C,1,BL,4631404,BL,1023287,100,Y
11022,C472501074305765E040220A4C16066C,1,BL,4631405,BL,1023287,100,Y
11023,C472501074315765E040220A4C16066C,1,BL,4631406,BL,1023287,100,Y
11024,C472501074325765E040220A4C16066C,1,BL,4631407,BL,1023287,100,Y
11025,C472501074335765E040220A4C16066C,1,BL,4631408,BL,1023287,100,Y
11026,C472501074345765E040220A4C16066C,1,BL,4631409,BL,1023287,100,Y
11027,C472501074355765E040220A4C16066C,1,BL,4631410,BL,1023287,100,Y
11028,C472501074365765E040220A4C16066C,1,BL,4631411,BL,1023287,100,Y
11029,C472501074375765E040220A4C16066C,1,BL,4631412,BL,1023287,100,Y
11030,C472501074385765E040220A4C16066C,1,BL,4631413,BL,1023287,100,Y
11031,C472501074395765E040220A4C16066C,1,BL,4631414,BL,1023287,100,Y
11032,C4725010743A5765E040220A4C16066C,1,BL,4631415,BL,1023287,100,Y
11033,C4725010743B5765E040220A4C16066C,1,BL,4631416,BL,1023287,100,Y
11034,C4725010743C5765E040220A4C16066C,1,BL,4631417,BL,1023287,100,Y
11035,C4725010743D5765E040220A4C16066C,1,BL,4631418,BL,1023287,100,Y
11036,C4725010743E5765E040220A4C16066C,1,BL,4631419,BL,1023287,100,Y
11037,C4725010743F5765E040220A4C16066C,1,BL,4631420,BL,1023287,100,Y
11038,C472501074405765E040220A4C16066C,1,BL,4631421,BL,1023287,100,Y
11039,C472501074415765E040220A4C16066C,1,BL,4631422,BL,1023287,100,Y
11040,C472501074425765E040220A4C16066C,1,BL,4631423,BL,1023287,100,Y
11041,C472501074435765E040220A4C16066C,1,BL,4631424,BL,1023287,100,Y
11042,C472501074445765E040220A4C16066C,1,BL,4631425,BL,1023287,100,Y
11043,C472501074455765E040220A4C16066C,1,BL,4631426,BL,1023287,100,Y
11044,C472501074465765E040220A4C16066C,1,BL,4631427,BL,1023287,100,Y
11045,C472501074475765E040220A4C16066C,1,BL,4631428,BL,1023287,100,Y
11046,C472501074485765E040220A4C16066C,1,BL,4631429,BL,1023287,100,Y
11047,C472501074495765E040220A4C16066C,1,BL,4631430,BL,1023287,100,Y
11048,C4725010744A5765E040220A4C16066C,1,BL,4631431,BL,1023287,100,Y
11049,C4725010744B5765E040220A4C16066C,1,BL,4631432,BL,1023287,100,Y
11050,C4725010744C5765E040220A4C16066C,1,BL,4631433,BL,1023287,100,Y
11051,C4725010744D5765E040220A4C16066C,1,BL,4631434,BL,1023287,100,Y
11052,C4725010744E5765E040220A4C16066C,1,BL,4631435,BL,1023287,100,Y
11053,C4725010744F5765E040220A4C16066C,1,BL,4631436,BL,1023287,100,Y
11054,C472501074505765E040220A4C16066C,1,BL,4631437,BL,1023287,100,Y
11055,C472501074515765E040220A4C16066C,1,BL,4631438,BL,1023287,100,Y
11056,C472501074525765E040220A4C16066C,1,BL,4631439,BL,1023287,100,Y
11057,C472501074535765E040220A4C16066C,1,BL,4631440,BL,1023287,100,Y
11058,C472501074545765E040220A4C16066C,1,BL,4631441,BL,1023287,100,Y
11059,C472501074555765E040220A4C16066C,1,BL,4631442,BL,1023287,100,Y
11060,C472501074565765E040220A4C16066C,1,BL,4631443,BL,1023287,100,Y
11061,C472501074575765E040220A4C16066C,1,BL,4631444,BL,1023287,100,Y
11062,C472501074585765E040220A4C16066C,1,BL,4631445,BL,1023287,100,Y
11063,C472501074595765E040220A4C16066C,1,BL,4631446,BL,1023287,100,Y
11064,C4725010745A5765E040220A4C16066C,1,BL,4631447,BL,1023287,100,Y
11065,C4725010745B5765E040220A4C16066C,1,BL,4631448,BL,1023287,100,Y
11066,C4725010745C5765E040220A4C16066C,1,BL,4631449,BL,1023287,100,Y
11067,C4725010745D5765E040220A4C16066C,1,BL,4631450,BL,1023287,100,Y
11068,C4725010745E5765E040220A4C16066C,1,BL,4631451,BL,1023287,100,Y
11069,C4725010745F5765E040220A4C16066C,1,BL,4631452,BL,1023287,100,Y
11070,C472501074605765E040220A4C16066C,1,BL,4631453,BL,1023287,100,Y
11071,C472501074615765E040220A4C16066C,1,BL,4631454,BL,1023287,100,Y
11072,C472501074625765E040220A4C16066C,1,BL,4631455,BL,1023287,100,Y
11073,C472501074635765E040220A4C16066C,1,BL,4631456,BL,1023287,100,Y
11074,C472501074645765E040220A4C16066C,1,BL,4631457,BL,1023287,100,Y
11075,C472501074655765E040220A4C16066C,1,BL,4631458,BL,1023287,100,Y
11076,C472501074665765E040220A4C16066C,1,BL,4631459,BL,1023287,100,Y
11077,C472501074675765E040220A4C16066C,1,BL,4631460,BL,1023287,100,Y
11078,C472501074685765E040220A4C16066C,1,BL,4631461,BL,1023287,100,Y
11079,C472501074695765E040220A4C16066C,1,BL,4631462,BL,1023287,100,Y
11080,C4725010746A5765E040220A4C16066C,1,BL,4631463,BL,1023287,100,Y
11081,C4725010746B5765E040220A4C16066C,1,BL,4631464,BL,1023287,100,Y
11082,C4725010746C5765E040220A4C16066C,1,BL,4631465,BL,1023287,100,Y
11083,C4725010746D5765E040220A4C16066C,1,BL,4631466,BL,1023287,100,Y
11084,C4725010746E5765E040220A4C16066C,1,BL,4631467,BL,1023287,100,Y
11085,C4725010746F5765E040220A4C16066C,1,BL,4631468,BL,1023287,100,Y
11086,C472501074705765E040220A4C16066C,1,BL,4631469,BL,1023287,100,Y
11087,C472501074715765E040220A4C16066C,1,BL,4631470,BL,1023287,100,Y
11088,C472501074725765E040220A4C16066C,1,BL,4631471,BL,1023287,100,Y
11089,C472501074735765E040220A4C16066C,1,BL,4631472,BL,1023287,100,Y
11090,C472501074745765E040220A4C16066C,1,BL,4631473,BL,1023287,100,Y
11091,C472501074755765E040220A4C16066C,1,BL,4631474,BL,1023287,100,Y
11092,C472501074765765E040220A4C16066C,1,BL,4631475,BL,1023287,100,Y
11093,C472501074775765E040220A4C16066C,1,BL,4624749,BL,1023287,100,Y
11094,C472501074785765E040220A4C16066C,1,BL,4624750,BL,1023287,100,Y
11095,C472501074795765E040220A4C16066C,1,BL,4624751,BL,1023287,100,Y
11096,C4725010747A5765E040220A4C16066C,1,BL,4624752,BL,1023287,100,Y
11097,C4725010747B5765E040220A4C16066C,1,BL,4624753,BL,1023287,100,Y
11098,C4725010747C5765E040220A4C16066C,1,BL,4624754,BL,1023287,100,Y
11099,C4725010747D5765E040220A4C16066C,1,BL,4624755,BL,1023287,100,Y
11100,C4725010747E5765E040220A4C16066C,1,BL,4624756,BL,1023287,100,Y
11101,C4725010747F5765E040220A4C16066C,1,BL,4624757,BL,1023287,100,Y
11102,C472501074805765E040220A4C16066C,1,BL,4624758,BL,1023287,100,Y
11103,C472501074815765E040220A4C16066C,1,BL,4624759,BL,1023287,100,Y
11104,C472501074825765E040220A4C16066C,1,BL,4624760,BL,1023287,100,Y
11105,C472501074835765E040220A4C16066C,1,BL,4624761,BL,1023287,100,Y
11106,C472501074845765E040220A4C16066C,1,BL,4624762,BL,1023287,100,Y
11107,C472501074855765E040220A4C16066C,1,BL,4624763,BL,1023287,100,Y
11108,C472501074865765E040220A4C16066C,1,BL,4624764,BL,1023287,100,Y
11109,C472501074875765E040220A4C16066C,1,BL,4624765,BL,1023287,100,Y
11110,C472501074885765E040220A4C16066C,1,BL,4624766,BL,1023287,100,Y
11111,C472501074895765E040220A4C16066C,1,BL,4624767,BL,1023287,100,Y
11112,C4725010748A5765E040220A4C16066C,1,BL,4624768,BL,1023287,100,Y
11113,C4725010748B5765E040220A4C16066C,1,BL,4624769,BL,1023287,100,Y
11114,C4725010748C5765E040220A4C16066C,1,BL,4624770,BL,1023287,100,Y
11115,C4725010748D5765E040220A4C16066C,1,BL,4624771,BL,1023287,100,Y
11116,C4725010748E5765E040220A4C16066C,1,BL,4631548,BL,1023287,100,Y
11117,C4725010748F5765E040220A4C16066C,1,BL,4631549,BL,1023287,100,Y
11118,C472501074905765E040220A4C16066C,1,BL,4631550,BL,1023287,100,Y
11119,C472501074915765E040220A4C16066C,1,BL,4631551,BL,1023287,100,Y
11120,C472501074925765E040220A4C16066C,1,BL,4631552,BL,1023287,100,Y
11121,C472501074935765E040220A4C16066C,1,BL,4631553,BL,1023287,100,Y
11122,C472501074945765E040220A4C16066C,1,BL,4631554,BL,1023287,100,Y
11123,C472501074955765E040220A4C16066C,1,BL,4631555,BL,1023287,100,Y
11124,C472501074965765E040220A4C16066C,1,BL,4631556,BL,1023287,100,Y
11125,C472501074975765E040220A4C16066C,1,BL,4631557,BL,1023287,100,Y
11126,C472501074985765E040220A4C16066C,1,BL,4631558,BL,1023287,100,Y
11127,C472501074995765E040220A4C16066C,1,BL,4631559,BL,1023287,100,Y
11128,C4725010749A5765E040220A4C16066C,1,BL,4631560,BL,1023287,100,Y
11129,C4725010749B5765E040220A4C16066C,1,BL,4631561,BL,1023287,100,Y
11130,C4725010749C5765E040220A4C16066C,1,BL,4631562,BL,1023287,100,Y
11131,C4725010749D5765E040220A4C16066C,1,BL,4631563,BL,1023287,100,Y
11132,C4725010749E5765E040220A4C16066C,1,BL,4631564,BL,1023287,100,Y
11133,C4725010749F5765E040220A4C16066C,1,BL,4631565,BL,1023287,100,Y
11134,C472501074A05765E040220A4C16066C,1,BL,4631566,BL,1023287,100,Y
11135,C472501074A15765E040220A4C16066C,1,BL,4631567,BL,1023287,100,Y
11136,C472501074A25765E040220A4C16066C,1,BL,4631568,BL,1023287,100,Y
11137,C472501074A35765E040220A4C16066C,1,BL,4631569,BL,1023287,100,Y
11138,C472501074A45765E040220A4C16066C,1,BL,4631570,BL,1023287,100,Y
11139,C472501074A55765E040220A4C16066C,1,BL,4631571,BL,1023287,100,Y
11140,C472501074A65765E040220A4C16066C,1,BL,4631572,BL,1023287,100,Y
11141,C472501074A75765E040220A4C16066C,1,BL,4631573,BL,1023287,100,Y
11142,C472501074A85765E040220A4C16066C,1,BL,4631574,BL,1023287,100,Y
11143,C472501074A95765E040220A4C16066C,1,BL,4631575,BL,1023287,100,Y
11144,C472501074AA5765E040220A4C16066C,1,BL,4631576,BL,1023287,100,Y
11145,C472501074AB5765E040220A4C16066C,1,BL,4631577,BL,1023287,100,Y
11146,C472501074AC5765E040220A4C16066C,1,BL,4631578,BL,1023287,100,Y
11147,C472501074AD5765E040220A4C16066C,1,BL,4631579,BL,1023287,100,Y
11148,C472501074AE5765E040220A4C16066C,1,BL,4631580,BL,1023287,100,Y
11149,C472501074AF5765E040220A4C16066C,1,BL,4631581,BL,1023287,100,Y
11150,C472501074B05765E040220A4C16066C,1,BL,4631582,BL,1023287,100,Y
11151,C472501074B15765E040220A4C16066C,1,BL,4631583,BL,1023287,100,Y
11152,C472501074B25765E040220A4C16066C,1,BL,4631584,BL,1023287,100,Y
11153,C472501074B35765E040220A4C16066C,1,BL,4631585,BL,1023287,100,Y
11154,C472501074B45765E040220A4C16066C,1,BL,4631586,BL,1023287,100,Y
11155,C472501074B55765E040220A4C16066C,1,BL,4631587,BL,1023287,100,Y
11156,C472501074B65765E040220A4C16066C,1,BL,4631588,BL,1023287,100,Y
11157,C472501074B75765E040220A4C16066C,1,BL,4631589,BL,1023287,100,Y
11158,C472501074B85765E040220A4C16066C,1,BL,4631590,BL,1023287,100,Y
11159,C472501074B95765E040220A4C16066C,1,BL,4631591,BL,1023287,100,Y
11160,C472501074BA5765E040220A4C16066C,1,BL,4631592,BL,1023287,100,Y
11161,C472501074BB5765E040220A4C16066C,1,BL,4631593,BL,1023287,100,Y
11162,C472501074BC5765E040220A4C16066C,1,BL,4631594,BL,1023287,100,Y
11163,C472501074BD5765E040220A4C16066C,1,BL,4631595,BL,1023287,100,Y
11164,C472501074BE5765E040220A4C16066C,1,BL,4631596,BL,1023287,100,Y
11165,C472501074BF5765E040220A4C16066C,1,BL,4631597,BL,1023287,100,Y
11166,C472501074C05765E040220A4C16066C,1,BL,4631598,BL,1023287,100,Y
11167,C472501074C15765E040220A4C16066C,1,BL,4631599,BL,1023287,100,Y
11168,C472501074C25765E040220A4C16066C,1,BL,4631600,BL,1023287,100,Y
11169,C472501074C35765E040220A4C16066C,1,BL,4631601,BL,1023287,100,Y
11170,C472501074C45765E040220A4C16066C,1,BL,4631602,BL,1023287,100,Y
11171,C472501074C55765E040220A4C16066C,1,BL,4631603,BL,1023287,100,Y
11172,C472501074C65765E040220A4C16066C,1,BL,4631604,BL,1023287,100,Y
11173,C472501074C75765E040220A4C16066C,1,BL,4631605,BL,1023287,100,Y
11174,C472501074C85765E040220A4C16066C,1,BL,4631606,BL,1023287,100,Y
11175,C472501074C95765E040220A4C16066C,1,BL,4631607,BL,1023287,100,Y
11568,C472501076525765E040220A4C16066C,1,BL,4824687,BL,1023287,100,Y
11569,C472501076535765E040220A4C16066C,1,BL,4824688,BL,1023287,100,Y
11570,C472501076545765E040220A4C16066C,1,BL,4824689,BL,1023287,100,Y
11571,C472501076555765E040220A4C16066C,1,BL,4824690,BL,1023287,100,Y
11572,C472501076565765E040220A4C16066C,1,BL,4824691,BL,1023287,100,Y
11573,C472501076575765E040220A4C16066C,1,BL,4824692,BL,1023287,100,Y
11574,C472501076585765E040220A4C16066C,1,BL,4824693,BL,1023287,100,Y
11575,C472501076595765E040220A4C16066C,1,BL,4824694,BL,1023287,100,Y
11576,C4725010765A5765E040220A4C16066C,1,BL,4824695,BL,1023287,100,Y
11577,C4725010765B5765E040220A4C16066C,1,BL,4824696,BL,1023287,100,Y
11578,C4725010765C5765E040220A4C16066C,1,BL,4824697,BL,1023287,100,Y
11579,C4725010765D5765E040220A4C16066C,1,BL,4824698,BL,1023287,100,Y
11580,C4725010765E5765E040220A4C16066C,1,BL,4824699,BL,1023287,100,Y
11581,C4725010765F5765E040220A4C16066C,1,BL,4824700,BL,1023287,100,Y
11582,C472501076605765E040220A4C16066C,1,BL,4824701,BL,1023287,100,Y
11583,C472501076615765E040220A4C16066C,1,BL,4824702,BL,1023287,100,Y
11584,C472501076625765E040220A4C16066C,1,BL,4824703,BL,1023287,100,Y
11585,C472501076635765E040220A4C16066C,1,BL,4824704,BL,1023287,100,Y
11586,C472501076645765E040220A4C16066C,1,BL,4824705,BL,1023287,100,Y
11587,C472501076655765E040220A4C16066C,1,BL,4824706,BL,1023287,100,Y
11588,C472501076665765E040220A4C16066C,1,BL,4824707,BL,1023287,100,Y
11589,C472501076675765E040220A4C16066C,1,BL,4824708,BL,1023287,100,Y
11590,C472501076685765E040220A4C16066C,1,BL,4824709,BL,1023287,100,Y
11591,C472501076695765E040220A4C16066C,1,BL,4824710,BL,1023287,100,Y
11592,C4725010766A5765E040220A4C16066C,1,BL,4824711,BL,1023287,100,Y
11593,C4725010766B5765E040220A4C16066C,1,BL,4824712,BL,1023287,100,Y
11594,C4725010766C5765E040220A4C16066C,1,BL,4824713,BL,1023287,100,Y
11595,C4725010766D5765E040220A4C16066C,1,BL,4824714,BL,1023287,100,Y
11596,C4725010766E5765E040220A4C16066C,1,BL,4824715,BL,1023287,100,Y
11597,C4725010766F5765E040220A4C16066C,1,BL,4824716,BL,1023287,100,Y
11598,C472501076705765E040220A4C16066C,1,BL,4824717,BL,1023287,100,Y
11599,C472501076715765E040220A4C16066C,1,BL,4824718,BL,1023287,100,Y
11600,C472501076725765E040220A4C16066C,1,BL,4824719,BL,1023287,100,Y
11601,C472501076735765E040220A4C16066C,1,BL,4824720,BL,1023287,100,Y
11602,C472501076745765E040220A4C16066C,1,BL,4824721,BL,1023287,100,Y
11603,C472501076755765E040220A4C16066C,1,BL,4824722,BL,1023287,100,Y
11604,C472501076765765E040220A4C16066C,1,BL,4824548,BL,1023287,100,Y
11605,C472501076775765E040220A4C16066C,1,BL,4824549,BL,1023287,100,Y
11606,C472501076785765E040220A4C16066C,1,BL,4824550,BL,1023287,100,Y
11607,C472501076795765E040220A4C16066C,1,BL,4824551,BL,1023287,100,Y
11608,C4725010767A5765E040220A4C16066C,1,BL,4824552,BL,1023287,100,Y
11609,C4725010767B5765E040220A4C16066C,1,BL,4824553,BL,1023287,100,Y
11610,C4725010767C5765E040220A4C16066C,1,BL,4824554,BL,1023287,100,Y
11611,C4725010767D5765E040220A4C16066C,1,BL,4824555,BL,1023287,100,Y
11612,C4725010767E5765E040220A4C16066C,1,BL,4824556,BL,1023287,100,Y
11613,C4725010767F5765E040220A4C16066C,1,BL,4824557,BL,1023287,100,Y
11614,C472501076805765E040220A4C16066C,1,BL,4824558,BL,1023287,100,Y
11615,C472501076815765E040220A4C16066C,1,BL,4824559,BL,1023287,100,Y
11616,C472501076825765E040220A4C16066C,1,BL,4824560,BL,1023287,100,Y
11617,C472501076835765E040220A4C16066C,1,BL,4824561,BL,1023287,100,Y
11618,C472501076845765E040220A4C16066C,1,BL,4824562,BL,1023287,100,Y
11619,C472501076855765E040220A4C16066C,1,BL,4824563,BL,1023287,100,Y
11620,C472501076865765E040220A4C16066C,1,BL,4824564,BL,1023287,100,Y
11621,C472501076875765E040220A4C16066C,1,BL,4824565,BL,1023287,100,Y
11622,C472501076885765E040220A4C16066C,1,BL,4824566,BL,1023287,100,Y
11623,C472501076895765E040220A4C16066C,1,BL,4824567,BL,1023287,100,Y
11624,C4725010768A5765E040220A4C16066C,1,BL,4824568,BL,1023287,100,Y
11625,C4725010768B5765E040220A4C16066C,1,BL,4824569,BL,1023287,100,Y
11626,C4725010768C5765E040220A4C16066C,1,BL,4824570,BL,1023287,100,Y
11627,C4725010768D5765E040220A4C16066C,1,BL,4824571,BL,1023287,100,Y
11628,C4725010768E5765E040220A4C16066C,1,BL,4824572,BL,1023287,100,Y
11629,C4725010768F5765E040220A4C16066C,1,BL,4824573,BL,1023287,100,Y
11630,C472501076905765E040220A4C16066C,1,BL,4824574,BL,1023287,100,Y
11631,C472501076915765E040220A4C16066C,1,BL,4824575,BL,1023287,100,Y
11632,C472501076925765E040220A4C16066C,1,BL,4824576,BL,1023287,100,Y
11633,C472501076935765E040220A4C16066C,1,BL,4824577,BL,1023287,100,Y
11634,C472501076945765E040220A4C16066C,1,BL,4824578,BL,1023287,100,Y
11635,C472501076955765E040220A4C16066C,1,BL,4824579,BL,1023287,100,Y
11636,C472501076965765E040220A4C16066C,1,BL,4824580,BL,1023287,100,Y
11637,C472501076975765E040220A4C16066C,1,BL,4824581,BL,1023287,100,Y
11638,C472501076985765E040220A4C16066C,1,BL,4824582,BL,1023287,100,Y
11639,C472501076995765E040220A4C16066C,1,BL,4824583,BL,1023287,100,Y
11640,C4725010769A5765E040220A4C16066C,1,BL,4824584,BL,1023287,100,Y
11641,C4725010769B5765E040220A4C16066C,1,BL,4824585,BL,1023287,100,Y
11642,C4725010769C5765E040220A4C16066C,1,BL,4824586,BL,1023287,100,Y
11643,C4725010769D5765E040220A4C16066C,1,BL,4824587,BL,1023287,100,Y
11644,C4725010769E5765E040220A4C16066C,1,BL,4824588,BL,1023287,100,Y
