UNIV_FISCAL_YR,FIN_COA_CD,FIN_OBJECT_CD,OBJ_ID,VER_NBR,FIN_OBJ_CD_NM,FIN_OBJ_CD_SHRT_NM,FIN_OBJ_LEVEL_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_FIN_OBJ_CD,FIN_OBJ_TYP_CD,FIN_OBJ_SUB_TYP_CD,HIST_FIN_OBJECT_CD,FIN_OBJ_ACTIVE_CD,FOBJ_BDGT_AGGR_CD,FOBJ_MNXFR_ELIM_CD,FIN_FED_FUNDED_CD,NXT_YR_FIN_OBJ_CD,RSCH_BDGT_CTGRY_CD,RSCH_OBJ_CD_DESC,RSCH_ON_CMP_IND
"2015","IN","8102","57d7a6ad-a6d1-4011-85aa-8baa648eccdd","1","A/C REC GIFT AID RECOL","AC REC GFT","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8106","aabf579b-d8ce-42d1-bc18-8cab95144074","1","ACC INT REC-INV BK BAL","ACCR IN R","AR","IU","8140","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8110","9bce42b0-9d3e-440c-963c-0228386ba450","1","SPONSORED ACCTS RECEIVABLE","A R SPNSRD","AR","IU","8100","AS","AR","null","Y","O","null","N","null","null","null","null"
"2015","IN","8116","a065be0c-596d-4d6f-937a-eb1ed85eb366","1","PAYROLL DEDUCTION/BENEFIT INTERNAL REC","PR DE/BEN IR","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8117","2bcd26ae-dd39-4f5f-9ab6-6137a06c8f53","1","INTERNAL RECEIVABLE","INTNL RECEIV","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8118","cf00da42-5890-4fd3-82ab-1aa88d1687e1","1","ACCOUNTS RECEIVABLE- NON-STUDENT","AR-NONSTUDEN","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8119","9ae3151c-befb-48de-9ebb-4286824188b9","1","AUXILARY EXTERNAL RECEIVABLES","AUX EXT REC","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8120","e78e3360-dfa0-41dd-b879-9d88bdabab34","1","A/C FIN AID DEF","FNAID DFR","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8150","c5d5df51-5df7-4036-9c27-f4d625307037","1","PAYROLL DEDUCTION RECEIVABL","PYRL DED REC","AR","IU","8150","AS","AR","null","Y","O","null","N","null","null","null","null"
"2015","IN","8160","f7fbf84c-f8f0-45d2-86f4-f727f2138694","1","BARS ACCOUNTS RECEIVABLE","A R BARS","AR","IU","8100","AS","AR","null","Y","O","null","N","null","null","null","null"
"2015","IN","8162","6d99ee76-fe2c-440a-935b-351bb5bf020f","1","STU LOAN REPAYMENT","STU LN RPYMN","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8165","29831f27-319f-4d25-a9c4-4f82e926d99a","1","BARS ACCTS REC-CO","A R BARS CL","AR","IU","8100","AS","AR","null","Y","O","N","N","null","null","null","null"
"2015","IN","8199","dfa73559-37a8-4db9-9acc-4e7617116d6f","1","MISC ACCT REC","MISC A R","AR","IU","8100","AS","AR","null","Y","O","null","N","null","null","null","null"
"2015","IN","8200","ad9e3280-9ade-45b0-96d1-f2cdfa2a8bef","1","NOTES RECEIVABLE","NOTE R","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","IN","8203","7157e8f5-e915-4afb-b923-443737d75ecc","1","PRINC CANC 10% AFTER-72","P CNCL10 >72","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8204","0d84482d-df02-4dac-9a67-7cffb72c25e9","1","PRINC CANC HS 15%","P CNCL HS 15","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8205","639ba877-d216-4585-9a18-a9bc32d29f7f","1","PRINC CANC 20%","P CNCL 20","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","IN","8206","063c1931-1f13-45ba-8a2e-73263f828705","1","PRINC CANC 25%","P CNCL 25","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8207","d1b46965-3368-4ac5-9680-482232698f57","1","PRINC CANC 30%","P CNCL 30","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8208","0a3a6dbd-6e96-4284-ab1e-5b535d9282bb","1","PRINC CANC PEAC 15%","P CNCL PC 15","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8209","b455e04f-308c-4feb-a300-ed7fc72c6c75","1","PRINC CANC PEAC 20%","P CNCL PC 20","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8210","75c9b52e-27c4-4fce-b03d-d3f1a310fa48","1","PRINC CANC LAW 15%","P CNCL LW 15","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8211","67d56f89-a8dc-4acb-b52c-c25ea71950fa","1","PRINC CANC LAW 20%","P CNCL LW 20","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8212","64a85832-dd43-471c-b7ec-37cf3eb974f3","1","PRINC CANC LAW 30%","P CNCL LW 30","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8213","0b2bc78d-e00b-4fad-886d-a24009a8924c","1","PRINC CANC MIL 12.5% PRI-72","P CNCL ML<72","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8214","d92a8b22-8679-47be-99ae-c0aaa5d5d373","1","PRINC CANC MIL 12.5% AFT-72","P CNCL ML>72","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8215","43a8a784-d518-4a58-9364-3c257db16cf9","1","PRINC CANC BANK","P CNCL BANK","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","IN","8216","da2e2ebf-aa44-4ae6-9b76-ffcc496a2b20","1","PRINC CANC DISAB","P CNCL DISAB","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","IN","8217","cef63e31-4723-4927-b9bd-381a0f9fee1a","1","PRINC CANC DEATH","P CNCL DEATH","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8218","e86b863f-2120-4170-bbbe-276d0d7a743d","1","PRINC CANC ASSIGNMENT","P CNCL ASSGN","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","IN","8219","749ba2cd-53d8-40f1-91f8-26f0a612fbf4","1","PRINC CANC WRITE OFF","P CNCL W OFF","NORE","IU","8200","AS","NA","null","Y","O","null","N","null","null","null","null"
"2015","IN","8220","f3c5c5ec-013c-41e7-a0c7-4e03341f25a7","1","PRINC CANC PUB LAW-100","P CNCL PB LW","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8221","f9a01798-f77c-4b42-a83b-cbe6a7ae11f6","1","PRINC CANC MEDI 15%","P CNCL MD 15","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8222","1d852ded-f641-4707-94bb-f45441116dfa","1","PRINC CANC MEDI 20%","P CNCL MD 20","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8223","9652726f-f433-43c5-9249-bea8cca1d89c","1","PRINC CANC MEDI 30%","P CNCL MD 30","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","IN","8224","6557b10d-9e41-4820-a008-0f4402a0ffa3","1","PRINC CANC NURSE 15%","P CNCL RN 15","NORE","IU","8200","AS","NA","null","Y","O","N","N","null","null","null","null"
"2015","KO","1048","7389111d-96ec-4f78-ba88-697648d11692","1","SUM1 CR HR FEE STU TEACHING","S1 STU TEACH","OTH1","IU","0948","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1050","e62043c1-675b-48fa-b447-c2f208fd9ddb","1","SUM1 CR HR FEE EARLY FLD EX","S1 FLD EXPR","OTH1","IU","0950","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1053","1f8cbe00-91b0-4d07-8d8c-f4b0bc8abcc2","1","SUM1 CR HR FEE - HPER CORE PROGRAM","HPER CORE PR","OTH1","IU","0953","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1060","0d75da54-5d4a-4591-a0b8-c2b4bb9ad1c1","1","SUM1 CR HR FEE - EDUCATION LAB FEE IST","EDUC LAB FEE","OTH1","IU","0960","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1061","60fd126c-5b34-47a5-8937-aacacccbde65","1","SUM1 CR HR FEE DIST ED LEARNING CTR","S1 D ED CTR","OTH1","IU","0961","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1062","8127aea4-0adf-42e4-abcb-4889a5b74696","1","SUM1 CR HR FEE ED PRACTICUM","S1 ED PRAC","OTH1","IU","0962","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1066","44252f5c-72aa-4561-848b-3deca65ae29d","1","SUM1 CR HR FEE LAB","S1 LAB FEE","OTH1","IU","0966","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1068","026a82a9-7c01-4b03-8395-e1ad1bd144ac","1","SUM1 CR HR FEE AUDITING","S1 AUDITING","OTH1","IU","0968","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1070","fa8e2c9f-4eea-4c94-9130-57a8670d6916","1","SUM1 CR HR FEE FORFEITED","S1 FORFEITED","OTH1","IU","0970","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1071","e9bea082-5304-4bf7-bb3f-b12464aceb8c","1","CR HR - S1 SCIENTIFIC INFRASTRUCTURE FEE","S1 SCI INFRA","OTH1","IU","0971","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1080","67033fed-0853-4bd6-92d2-c663aaaf0295","1","SUM1 NON CR HR FEE CON ED","S1NCR CON ED","OTH1","IU","0980","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1081","14fdf84f-8b65-4519-ad38-75bf01b6cc04","1","SUM1 NON CR HR LAW FACILITY FEE","SUM1 NCR LAW","OTH1","IU","0981","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1082","84b2e9d0-18ec-47bf-98b5-b0c16ba67ffa","1","SUM1 NON CR HR FEE OTHER","S1NCR OTHR","OTH1","IU","0982","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1087","8d1c52af-8111-4119-a875-06ab961a5b6f","1","SUM1 NON CR HR FEE TECHNOLG","S1NCR TECHNL","OTH1","IU","0987","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1090","4db4b918-e799-44b4-a77d-6e3580b5ebcb","1","SUM1 NON CR HR FEE LATE REG","S1NCR LT REG","OTH1","IU","0990","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1091","aef5a184-6941-4252-8ff9-801225cf01b5","1","SUM1 NON CR HR FEE DEFERRED","NCR DEFERRED","OTH1","IU","0991","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1093","30bc3d0b-541d-4845-ab29-91258b8a9f7d","1","NON CR-UNIV DIVISION STUDENT FEE - SUM 1","UNIV DIV FEE","OTH1","IU","0993","IN","SF","null","Y","O","N","N","null","null","null","null"
"2015","KO","1094","a388289e-e76a-4f6f-8be0-e37075ace122","1","SUM1 NON CR HR FEE LAT PR C","S1NCR LT PRG","OTH1","IU","0994","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1096","5b735dda-fb6d-4413-9b05-d32972ab51aa","1","SUM1 NON CR HR FEE STU ACT","S1NCR ACTVTY","OTH1","IU","0996","IN","SF","null","Y","O","null","N","null","null","null","null"
"2015","KO","1110","9b22314a-9699-499d-924a-8a7e1047208d","1","STATE GEN OPERATIONS APPROP","APPR OPRATNG","STAP","IU","1110","IN","ST","null","Y","O","null","N","null","null","null","null"
"2015","KO","1111","ba742e4d-39f3-4aa3-8b3a-c8ae03a53e2b","1","STATE SPEC PURPOSE APPROP - UNRESTRICTED","SPL ST - UNR","STAP","IU","1112","IN","ST","null","Y","O","N","N","null","null","null","null"
"2015","KO","1112","cfaad499-cd64-4eaa-858c-614bf773df28","1","STATE SPEC PURPOSE APPROP - RESTRICTED","SPL ST - RES","STAP","IU","1112","IN","ST","null","Y","O","N","N","null","null","null","null"
"2015","KO","1113","09866b85-9e54-4867-a155-ac20bd5e78a4","1","STATE GRANTS","STATE GRANTS","C&G","IU","1213","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","KO","1115","31f89f50-e54a-49d1-89cc-d78f33818657","1","APPROPRIATION: FEE REPLACEMENT","APPR FEE RPL","STAP","IU","1115","IN","ST","null","Y","O","null","N","null","null","null","null"
"2015","KO","1130","fb8ab029-e8a5-4d72-b803-58c1e14e1775","1","U S GOV APPROP AND GRANTS","FED APPR GNT","C&G","IU","1230","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","KO","1131","e47dae8e-0f4d-4596-ad00-960e5c10016e","1","NSF LETTER OF CREDIT","NSF LTR CR","C&G","IU","1230","IN","NA","null","Y","O","N","N","null","null","null","null"
"2015","KO","1133","077d482f-4a08-4740-898a-2d4f39cf84d0","1","NIH-IU LETTER OF CREDIT","NIHIU LTR CR","C&G","IU","1230","IN","NA","null","Y","O","N","N","null","null","null","null"
"2015","KO","1134","ae36b7b5-ec2d-404a-89af-e4160c354d5d","1","DE - IU LETTER OF CREDIT","DEIU LTR CR","C&G","IU","1230","IN","NA","null","Y","O","N","N","null","null","null","null"
"2015","KO","1150","c76cefd8-7247-4fc6-918e-b15f58225f80","1","ENDOWMENT INCOME","ENDOWMENT","INVR","IU","1350","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","KO","1170","f0ded35a-da55-4074-a3ca-4eb54856e99d","1","GIFTS","OTHER GIFTS","GIFT","IU","1470","IN","GI","null","Y","O","null","N","null","null","null","null"
"2015","KO","1171","1f663ddf-dd87-4458-87b8-34fdd648f45b","1","GIFTS -FOUNDATIONS","CHRTBLE ORGS","GIFT","IU","1476","IN","GI","null","Y","O","null","N","null","null","null","null"
"2015","KO","1172","6d4f8d74-9168-4754-9ea1-a6cccea555b9","1","GIFTS INDIVIDUALS","GIFT INDIVID","GIFT","IU","1475","IN","GI","null","Y","O","N","N","null","null","null","null"
"2015","KO","1175","e204d369-13ed-4858-9be9-932464477831","1","FOUND CAPITAL EQUIPMENT","FND CAP EQIP","GIFT","IU","1477","IC","GI","null","Y","O","N","N","null","null","null","null"
"2015","KO","1179","2c9a8c83-1f20-4c28-a047-4c736487a129","1","I U FOUNDATION GIFTS","IU FNDATION","GIFT","IU","1479","IN","GI","null","Y","O","N","N","null","null","null","null"
"2015","KO","1180","6964731d-8fa9-4378-b3f8-f827e7489d61","1","CONTRACT  INCOME","C G INCOME","C&G","IU","1231","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","KO","1181","6f211e83-8cd7-43d4-89dd-9aea306fdefc","1","CONTRACT -FOUNDATION","C G FNDATION","C&G","IU","1231","IN","NA","null","Y","O","null","N","null","null","null","null"
"2015","KO","1195","6588f97b-25fe-4384-a12a-2120cfdfa0ce","1","REIMBURSEMENTS FROM IUF","IUF REIMBURS","OTHR","IU","1195","IN","NA","null","Y","O","N","N","null","null","null","null"
"2015","KO","1209","cc608852-d471-42e5-a805-9cb4e503de42","1","BUDGET ADJUSTMENT INCOME","ADJ BUD ALOT","BASR","IU","1770","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1210","1f83dced-495c-4388-8f11-07253c41cf47","1","ACAD SUPPORT-ASSESSMENT","AS ACA SUP","BASR","IU","1210","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1212","ae34b562-dcea-481e-8306-150b61977e43","1","COMPUTING SERV-ASSESSMENT","AS COMP SRV","BASR","IU","1212","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1214","3f5d575c-344b-498b-8941-d47a885dc86d","1","LIBRARY-ASSESSMENT","AS LIBRARY","BASR","IU","1214","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1240","c92526b9-604e-4a6f-816c-084f4f151d9a","1","STUDENT SUPPORT-ASSESSMENT","AS STU SUPP","BASR","IU","1240","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1250","9c92e5b5-58b7-441e-ac27-124f6393d418","1","ASSESSMENT PHASE-IN","AS PHASE-IN","BASR","IU","1250","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1260","c8641ecc-706c-417a-b87e-daf37474786e","1","EXEC MANAGEMENT-ASSESSMENT","AS EXEC MANG","BASR","IU","1260","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1264","c0a61995-68ea-49de-b562-2074af1e1054","1","ENROLLMENT SERVICES-ASSESSMENT","AS ENROLL SV","BASR","IU","1264","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1268","c8e72b4e-e1ca-4f5f-bbd6-16f0d634fd67","1","ACADEMIC SUPPORT -ASSESSMENT","AS AC SP DIV","BASR","IU","1268","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1270","add9ce6c-6259-41af-b68c-b569a006bfd3","1","GENERAL ADMIN-ASSESSMENT","AS GEN ADM","BASR","IU","1270","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1284","e63da5c9-0392-4fdb-9446-ee4456ae6a62","1","PHYSICAL PLANT-ASSESSMENT","AS PHYS PLNT","BASR","IU","1284","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1295","e90716b0-03ad-4179-934a-40932d894b37","1","PRESIDENTS OFFICE-ASSESSMNT","AS PRES OFC","BASR","IU","1295","IN","AS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1450","2ecca150-98e5-4052-86a2-ed25e4dad394","1","EMPLOYER BENEFIT CONTRIBUTION","EMPER BENEFT","OTHR","IU","1600","IN","NA","null","Y","O","N","N","null","null","null","null"
"2015","KO","1461","7454c7f5-567a-45a8-bbdb-34247f3b7047","1","CONFERENCE  FEES","CONF/WORKSHP","SASV","IU","1500","IN","SS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1465","24eea2fb-d9c1-4073-b275-9117fa4f08ca","1","LOST KEY FEES","LOST KEY","SASV","IU","1500","IN","SS","null","Y","O","N","N","null","null","null","null"
"2015","KO","1466","616072cd-ed2e-411c-b3eb-1419a2a39a6e","1","PARKING DECAL SALES","PRKNG DCL","SASV","IU","1553","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","KO","1483","3e6cad7a-1dbe-4278-816a-107ba22c816c","1","STUDENT ADMISS AND FEES","STU AD FEES","SASV","IU","1553","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","KO","1496","1c7866fa-b802-4d28-8d80-b37239856a58","1","VENDING COMMISSIONS-MISC","VEND COM MSC","SASV","IU","1553","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","KO","1500","7b30882a-8303-43c4-9bf9-a1c3887050dd","1","SALES AND SERVICES","SALE SERVICE","SASV","IU","1500","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","KO","1512","e28d219e-ee2f-4b86-83ff-2f3ce6127d87","1","CANDY TOBACCO SUNDRY","CNDY TOB SUN","SASV","IU","1553","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","KO","1515","b2de094b-c762-4e5f-83f1-6f8a6806a564","1","CATERING","CATERING","SASV","IU","1553","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","KO","1532","850f852b-db03-402c-bb30-1b6e37c6e17c","1","GIFT SALES","GIFT SALES","SASV","IU","1552","IN","SS","null","Y","O","null","N","null","null","null","null"
"2015","FW","5631","3d2aa370-31f0-4a1c-9ebd-857dc71e42c3","1","NON CASH STUDENT FRINGE BENEFIT EXPENSE","NONCASH FBST","BENF","IU","2955","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","FW","5690","00d7b73c-215d-4fb1-bc25-c41eded84943","1","HEALTH CARE PREMIUMS","PREMIUM-HLTH","S&E","IU","2900","EX","NA","null","Y","O","N","N","null","null","null","null"
"2015","FW","5760","c2a35ae0-5498-4084-88d1-737b346e11f9","1","FICA","FICA","BENF","IU","2960","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","FW","5771","5890df09-d6e8-42bf-ac5d-068035a44f94","1","RETIREMENT - EARLY","RETIRE EARLY","BENF","IU","2971","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","FW","5772","93a5b753-e923-4fbb-a3b1-b531124a268a","1","RETIREMENT - EXEMPT","RETIRE EXMPT","BENF","IU","2972","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","FW","5773","025e19ce-217f-48f8-a6ad-7eeafd75c748","1","RETIREMENT - NON-EXEMPT","RETIRE NXMPT","BENF","IU","2973","EX","FR","null","Y","O","N","N","null","null","null","null"
"2015","FW","5820","4d2abd46-3c66-47b7-acbe-79333c2409d9","1","FELLOWSHIP GRANTS NON REP","FEL DEG SEEK","FINA","IU","3110","EX","NA","null","Y","O","null","N","null","null","null","null"
"2015","FW","5821","acba74cf-d858-4bda-8fe0-a83cff031c17","1","FELLOWSHIP GRANTS REPORTABL","FEL NON DEG","FINA","IU","3115","EX","NA","null","Y","O","null","N","null","null","null","null"
"2015","FW","5885","01e8201e-aadc-481e-bb0d-97eea57b7934","1","FEE REMISSIONS-GRAD GUARANTEE","FEE REM GRAD","FINA","IU","3140","EX","NA","null","Y","O","N","N","null","null","null","null"
"2015","FW","6000","c21f57ec-62bb-440b-9196-551828410532","1","TRAVEL CHARGES IN-STATE","TRAVEL IN-ST","TRAV","IU","6000","EX","TR","null","Y","O","N","N","null","null","null","null"
"2015","FW","6080","c862f25f-cd11-4993-a0bd-e3b0c65a4679","1","VEHICLE CHARGES IN-STATE","VEH CRH IN-S","TRAV","IU","6030","EX","TR","null","Y","O","N","N","null","null","null","null"
"2015","FW","6100","23a57cf4-e33f-4616-8b03-cf788bb54cf6","1","TRAVEL CHARGES - DOMESTIC","DOMESTIC TRV","TRAV","IU","6010","EX","TR","null","Y","O","N","N","null","null","null","null"
"2015","FW","7015","29f13be6-bb73-4149-bc40-cc8f7513ffc6","1","COMPUTER EQUIPMENT","CMPTR EQUIP","CAP","IU","7000","EE","CM","null","Y","O","null","N","null","null","null","null"
"2015","FW","7177","32adf1a1-81d3-449b-8323-d03833e3317a","1","LIBRARY BOOK GIFTS","LIB BK GIFTS","CAP","IU","7177","EE","LI","null","Y","O","N","N","null","null","null","null"
"2015","FW","7277","d6d678e1-8a33-496b-82ce-ec6f67a5ecce","1","LAND GIFTS","LAND GIFTS","CAP","IU","7277","EX","LA","null","Y","O","N","N","null","null","null","null"
"2015","FW","7300","0b3efc71-98e2-4e0b-9e8d-b5526c4a2732","1","BUILDINGS AND ATTCHD FIXTUR","BLDG FIXTURE","CAP","IU","7300","EE","BD","null","Y","O","N","N","null","null","null","null"
"2015","FW","7305","e6b345b9-37ce-417b-930f-cd4837adea57","1","BUILDINGS-FEDERAL FUNDED","BLDG-FED FUN","CAP","IU","7305","EE","BF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7329","9932d873-2575-40b8-b2a3-ca1ffbf0e6c9","1","BOND ISSUANCE COST","BOND","CAP","IU","7329","EE","BI","null","Y","O","N","N","null","null","null","null"
"2015","FW","7377","cf6aacdc-39eb-4894-8dd5-ad295d8464e9","1","BUILDINGS IMPROVEMENTS GIFTS","BLD IMP GIFT","CAP","IU","7377","EE","BD","null","Y","O","N","N","null","null","null","null"
"2015","FW","7400","43e1143c-a71d-4708-a821-5a1f74d7995c","1","INFRASTRUCTURE IMPROVEMENTS","INFRSTRC IMP","CAP","IU","7400","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7402","c688d148-46fe-4bc4-b450-119fb6502e21","1","INFRASTRUCTURE - PROFESSIONAL FEES","INF PROF FEE","CAP","IU","7400","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7408","785cb0f3-97be-44a6-b70f-62fa652cf97e","1","INFRASTRUCTURE STREET IMPROVEMENTS","IF ST IMPROV","CAP","IU","7408","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7409","ead13872-4241-4470-91f5-ae4b1036ba55","1","INFRASTRUCTURE ROAD/WATERWAY IMPROVEMENT","IF RD/WATER","CAP","IU","7409","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7410","5b1ec3dc-1de2-481c-90bc-14d2f2d036b2","1","INFRA UNDRGRND DIST SY IMPROV","IF UNDRGRND","CAP","IU","7410","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7411","7953c6bf-743a-4bbf-b176-0d1c43f3ef71","1","INFRASTRUCTURE TELEPHONE COMMUNICATIONS","IF-TELE COMM","CAP","IU","7411","EE","IF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7465","6bc13e4c-8344-418c-ae02-4a933b8417f1","1","LAND IMPROVEMENTS","INFRSTRC IMP","CAP","IU","7465","EE","LR","null","Y","O","N","N","null","null","null","null"
"2015","FW","7466","0b88fbbf-2cf2-4702-b548-f5e16dc2f06f","1","LAND IMPROVEMENTS - LANDSCAPING","LI LANDSCAPE","CAP","IU","7466","EE","LR","null","Y","O","N","N","null","null","null","null"
"2015","FW","7467","d6bd2e5f-a740-448e-9c65-ffcd1314207c","1","LAND IMPROVEMENTS - SEPTIC SYSTEMS","LI SEPTIC SY","CAP","IU","7467","EE","LR","null","Y","O","N","N","null","null","null","null"
"2015","FW","7468","88d82ede-ce5e-47fe-b1c7-c59ba7daf55e","1","LAND IMPROVEMENTS - PROFESSIONAL FEES","LI-PROF FEES","CAP","IU","7468","EE","LR","null","Y","O","N","N","null","null","null","null"
"2015","FW","7477","b49f3cb2-0ee8-4798-81c0-80c83f3498c7","1","LAND IMPROVEMENTS GIFTS","LND IMP GIFT","CAP","IU","7477","EE","LR","null","Y","O","N","N","null","null","null","null"
"2015","FW","7677","68d10f9d-2dfa-4561-865f-e48ed4df6dd4","1","ART & MUSEUM GIFTS","ARTMUS GIFTS","CAP","IU","7677","EX","AM","null","Y","O","N","N","null","null","null","null"
"2015","FW","7730","7a88cb8d-6381-4c3e-9330-ae38e318b7e7","1","EQUIP TRANSFERS FED FUNDED","TRNS FED FND","CAP","IU","7030","EE","CF","null","Y","O","N","N","null","null","null","null"
"2015","FW","7800","ce940782-431c-4d9d-a04a-ccfd273a92eb","1","LEASEHOLD IMPROVEMENTS","LSHD IMPROV","CAP","IU","7800","EE","LE","null","Y","O","N","N","null","null","null","null"
"2015","FW","7801","32e76f82-354f-489c-b2e7-9d7091b750a1","1","LEASEHOLD IMPROVEMENTS PROFESSIONAL FEES","LESHLD PROF","CAP","IU","7801","EE","LE","null","Y","O","N","N","null","null","null","null"
"2015","FW","8000","171b0ff1-0fda-4953-8aa1-55b9a59676c4","1","CASH IN BANK","CASH IN BNK","CASH","IU","8000","AS","CA","null","Y","O","null","N","null","null","null","null"
"2015","FW","8001","ba7dce93-59d3-4d8c-b911-ec8e67aed448","1","CASH REVOLVING FUND","PETTY/REV F","CASH","IU","8001","AS","CU","null","Y","O","N","N","null","null","null","null"
"2015","FW","8002","59d3d568-4b86-46b9-8bcc-2e6cfe3df6aa","1","CASH DEPOSITS","CSH DEP","CASH","IU","8002","AS","NA","null","Y","O","null","N","null","null","null","null"
