NMSPC_CD,CMPNT_CD,PARM_NM,OBJ_ID,VER_NBR,PARM_TYP_CD,VAL,PARM_DESC_TXT,EVAL_OPRTR_CD,APPL_ID
"OLE-SELECT","Select","NOTICE_FROM_ADDRESS","OLE1533","1","CONFG","dev.ole@kuali.org","This is for setting the from mail address for the notices related deliver module","A","KUALI"
"OLE-DLVR","Deliver","PICKUP_TITLE","119","1","CONFG","PICKUP_TITLE","PICKUP NOTICE","A","KUALI"
"OLE-SELECT","Select","SERIAL_RECEIVING_LOADER_DELIMETER","OLE1534","1","CONFG"," ","This is used as a delimeter in the csv file.The default value is comma(,)","A","KUALI"
"OLE-DLVR","Deliver","AGENCY_ID","124","1","CONFG","LEHI","This is the default Agency Id used in the NCIP Services.If there is no agency Id available in the Request","A","OLE"
"OLE-DLVR","Deliver","HOME_LIBRARY","121","1","CONFG","LEHIGH","This parameter is used to specify the Home Library","A","OLE"
"OLE-DLVR","Deliver","AUTH_BARCODE","122","1","CONFG","Patron Barcode","This parameter is used to specify the parameter to look for if there is no user id in the ncip input xml","A","KUALI"
"OLE-DESC","Describe","SRU_LOCAL_LOCATION_LEVEL","OLE6512","1","CONFG","Library","This value will be the SRU local location from holding location","A","OLE"
"OLE-DESC","Describe","SRU_SHELVING_LOCATION_LEVEL","OLE6501","1","CONFG","Shelving","This value will be the SRU shelving location from holding location","A","OLE"
"OLE-SELECT","Select","REQ_DESC","OLEERS172","1","CONFG","Library Material_{OPERATOR_INITIALS}_{CURRENT_DATE_TIME}","This parameter is for populating requisition document description, the value within the braces are pre-defined functions which returns a value based on the input value","A","KUALI"
"OLE-SELECT","Select","LINE_ITEM_RCV_DESC","OLEERS173","1","CONFG","PO: {PO_DOC_ID} Vendor: {VENDOR_NAME}","This parameter is for populating line item receiving document description, the value within the braces are pre-defined functions which returns a value based on the input value","A","KUALI"
"OLE-SELECT","Select","INV_DESC","OLEERS174","1","CONFG","New Invoice Document","This parameter is for populating invoice document description, the value within the braces are pre-defined functions which returns a value based on the input value","A","KUALI"
"OLE-SELECT","Select","INVOICE_IMPORT_INV_DESC","OLEERS177","1","CONFG","Create Invoice Document - Invoice Ingest","This parameter is for populating invoice document description, the value within the braces are pre-defined functions which returns a value based on the input value","A","KUALI"
"OLE-SELECT","Select","ORDER_IMPORT_REQ_DESC","OLEERS175","1","CONFG","{VENDOR_NAME}_{ORDER_TYPE}_{OPERATOR_INITIALS}_{CURRENT_DATE_TIME}_{VND_ITM_ID}","This parameter is for populating requisition document description through order import, the value within the braces are pre-defined functions which returns a value based on the input value","A","KUALI"
"OLE-SELECT","Select","PREQ_DESC","OLEERS176","1","CONFG","PO: {PO_DOC_ID} Vendor: {VENDOR_NAME}","This parameter is for populating payment request document description, the value within the braces are pre-defined functions which returns a value based on the input value","A","KUALI"
"OLE-SELECT","Select","MASK_PASSWORD","OLEERS178","1","CONFG","Y","This is for configuring whether password needs to be masked in the Admin Data tab","A","KUALI"
"OLE-DLVR","Deliver","TEMP_ITEM_DELETE_INDICATOR","125","1","CONFG","N","This parameter is used to decide whether to delete an item that is checked in through ncip check in service or not.If it is set as 'Y' it will delete the created temporary item at check in time.","A","OLE"
"OLE-DESC","Describe","BOOLEAN_FIELD_TRUE_FORMAT","OLE6513","1","CONFG","1","This is the boolean true vaule for SRU","A","OLE"
"OLE-DESC","Describe","BOOLEAN_FIELD_FALSE_FORMAT","OLE6514","1","CONFG","0","This is the boolean false vaule for SRU","A","OLE"
"OLE-DLVR","Deliver","DEF_CLOSE_TIME","OLE6515","1","CONFG","23:59:59","This is the default value for close time","A","OLE"
"OLE-DLVR","Deliver","ITEM_STATUS_FOR_RET_LOAN","OLE6516","1","CONFG","LOANED|LOST","This is for retrieving all the item","A","OLE"
"OLE-DLVR","Deliver","MY_ACCOUNT_URL","OLE6517","1","CONFG","http://dev.oleproject.org/olefs/portal.do?channelTitle=MyAccount&channelUrl=http://dev.oleproject.org/olefs/ole-kr-krad/myaccountcontroller?viewId=RenewalItemView&methodToCall=start","This is for retrieving all the item","A","OLE"
"OLE-DLVR","Deliver","RENEW_INFORMATION_INDICATOR_FOR_VUFIND_SERVICES","OLE6518","1","CONFG","N","This is for deciding whether the renewable value is needed in the getCheckedOutItems and lookupUser service response or not ","A","OLE"
"OLE-DLVR","Deliver","NUMBER_OF_ITEM_INFO_IN_SINGLE_SOLR_CALL","OLE6519","1","CONFG","100","This is for setting the number of item information we can get from a single solr call.The number should be based on the maxhttpheadersize parameter in the tomcats server.xml file.We need to provide the value in a way so that the generated query size should not exceed the size of the maxhttpheadersize.This will be the maximum value  (maxhttpheadersize - 1000)/50","A","OLE"
"OLE-DLVR","Deliver","INCLUDE_NON_WORKING_HRS_FOR_FINE_CAL","a2896a15-add0-4f4a-88dc-58f4fa3fbf40","1","CONFG","true","This is for configuring the including non working hrs for fine calculation.","A","OLE"
"OLE-DLVR","Deliver","NCIP_BIB_ITEM_INFORMATION","1233445445","1","CONFG","select oit.HOLDINGS_ID, oit.ITEM_TYPE_ID as ITEM_TYPE_ID,oit.CALL_NUMBER as ITEM_CALL_NUMBER,oit.ENUMERATION as ITEM_VOLUME_NUMBER ,oit.COPY_NUMBER as ITEM_COPY_NUMBER,oit.LOCATION as ITEM_LOCATION, oht.LOCATION as HOLDINGS_LOCATION, oht.CALL_NUMBER as HOLDINGS_CALL_NUMBER, oht.COPY_NUMBER as HOLDINGS_COPY_NUMBER, obt.TITLE as TITLE, obt.AUTHOR as AUTHOR  from OLE_DS_ITEM_T oit, OLE_DS_HOLDINGS_T oht, OLE_DS_BIB_INFO_T obt where oit.BARCODE= ? and oit.HOLDINGS_ID=oht.HOLDINGS_ID and oht.BIB_ID =obt.BIB_ID","ncip query for fetching item information.","A","OLE"
"OLE-DLVR","Deliver","NCIP_BIB_ITEM_INFORMATION_FINE","1233445446","1","CONFG","select oit.HOLDINGS_ID, oit.ITEM_STATUS_ID as ITEM_STATUS_ID,oit.ITEM_TYPE_ID as ITEM_TYPE_ID,oit.CALL_NUMBER as ITEM_CALL_NUMBER,oit.ENUMERATION as ITEM_VOLUME_NUMBER ,oit.COPY_NUMBER as ITEM_COPY_NUMBER,oit.LOCATION as ITEM_LOCATION, oht.LOCATION as HOLDINGS_LOCATION, oht.CALL_NUMBER as HOLDINGS_CALL_NUMBER, oht.COPY_NUMBER as HOLDINGS_COPY_NUMBER, obt.TITLE as TITLE, obt.AUTHOR as AUTHOR  from OLE_DS_ITEM_T oit, OLE_DS_HOLDINGS_T oht, OLE_DS_BIB_INFO_T obt where oit.BARCODE= ? and oit.HOLDINGS_id=oht.HOLDINGS_ID and oht.BIB_ID =obt.BIB_ID","ncip query for fine.","A","OLE"
"OLE-DLVR","Deliver","NCIP_BIB_ITEM_INFORMATION_HOLD","1233445447","1","CONFG","select oit.HOLDINGS_ID, oit.ITEM_STATUS_ID as ITEM_STATUS_ID,oit.ITEM_TYPE_ID as ITEM_TYPE_ID,oit.CALL_NUMBER as ITEM_CALL_NUMBER,oit.ENUMERATION as ITEM_VOLUME_NUMBER ,oit.COPY_NUMBER as ITEM_COPY_NUMBER,oit.LOCATION as ITEM_LOCATION, oht.LOCATION as HOLDINGS_LOCATION, oht.CALL_NUMBER as HOLDINGS_CALL_NUMBER, oht.COPY_NUMBER as HOLDINGS_COPY_NUMBER, obt.TITLE as TITLE, obt.AUTHOR as AUTHOR  from OLE_DS_ITEM_T oit, OLE_DS_HOLDINGS_T oht, OLE_DS_BIB_INFO_T obt where oit.BARCODE= ? and oit.HOLDINGS_id=oht.HOLDINGS_ID and oht.BIB_ID=obt.BIB_ID","ncip query for holding","A","OLE"
"OLE-SYS","Batch","ACTN_LIST_BATCH_DOC_TYP_CD","ffd3a3d1-f168-4b5b-8d41-0870982c860d","12","CONFG",	"*","Document Type for the action to be taken","A","OLE"
"OLE-SYS","Batch","ACTN_LIST_BATCH_PRNPL_NM","01125394-0ca5-44c1-a0c6-8e1a981110a9","13","CONFG","26031","Principal ID on whose action list actions need to be taken on.","A","OLE"
"OLE-SYS","Batch","ACTN_LIST_BATCH_RQST_CD","e3c94c1b-e1ee-486e-b781-5c4695726083","18","CONFG","C","Request Code for the action that needs to be taken (K-Ack, A-Approve, F-FYI, C-Complete)","A","OLE"
"OLE-DLVR","Deliver","EXP_HOLD_NOTICE_CONTENT","OLE6520","1","CONFG","The following item(s),previously on hold at your request, have been returned to the shelf or loaned to the another user.If you would still like to see this material,please make another request.","Expired Hold Notice Body","A","OLE"
"OLE-DLVR","Deliver","COURTESY_NOTICE_CONTENT","OLE6521","1","CONFG","The following item(s) on loan to you are about to become due. Please return by or before the due date in order to avoid any penalties.","Courtesy Notice Body","A","OLE"
"OLE-DLVR","Deliver","OVERDUE_NOTICE_CONTENT","OLE6522","1","CONFG","The following item(s) is now past its due date as shown below. You may already be liable for fines and unresolved overdue situations may result in loss of library privileges. Please return the item as soon as possible.","Overdue Notice Body","A","OLE"
"OLE-SELECT","Select","DELIVERY_DEFAULT_ROOMNUMBER","OLE6523","1","CONFG","467","Deliver default room number","A","KUALI"
"OLE-SELECT","Select","OLE_STAFFUPLOAD_MAXFILESIZE","OLE6524","1","CONFG","30720","Deliver default room number","A","KUALI"
"OLE-SELECT","Select","OLE_STAFFUPLOAD_DESTINATIONPATH","OLE6525","1","CONFG","/batchingest/firm_fixed_ybp/","Staff upload destination path","A","KUALI"
"OLE-SELECT","Select","VENDOR_RECORD_TO_REQUISITION_MAPPING","OLE6526","1","CONFG","true","Vendor revord to requisition mapping","A","KUALI"
"OLE-SELECT","Select","VALID_FILE_FORMAT","OLE6527","1","CONFG","validFileFormat","Valid file format","A","KUALI"
"OLE-DLVR","Deliver","NCIP_ACCEPT_ITEM_NOTICE_INDICATOR","OLE6528","1","CONFG","Y","This parameter decides whether a pick up notice need to be send to the patron who requested for that item at the time of accept item service.Allowed values are Y and N .By default it will send pickup notice","A","OLE"
"OLE-SELECT","Select","BILL_PHN_NBR","OLE6529","1","CONFG","812-855-1234","This parameter is for populating billing phone number through order import","A","KUALI"
"OLE-SELECT","Select","UOM","OLE6530","1","CONFG","EA","This parameter is for populating UOM through order import","A","KUALI"
"OLE-SELECT","Select","DELIVERY_TO_NAME","OLE6531","1","CONFG","admin","This parameter is for populating delivery To name through order import","A","KUALI"
"OLE-SELECT","Select","REQUESTOR_PERSON_NAME","OLE6532","1","CONFG","admin","This parameter is for populating requestor person name through order import","A","KUALI"
"OLE-SELECT","Select","REQUESTOR_PERSON_PHONE_NUMBER","OLE6533","1","CONFG","812-855-1234","This parameter is for populating requestor person phone number through order import","A","KUALI"
"OLE-SELECT","Select","REQUESTOR_PERSON_EMAIL_ADDRESS","OLE6534","1","CONFG","test@email.edu","This parameter is for populating requestor person email address through order import","A","KUALI"
"OLE-SELECT","Select","VENDOR_CONTRACT_DEFAULT_APO_LIMIT","OLE6535","1","CONFG","10000","This parameter is for populating vendor contract default apo limit through order import","A","KUALI"
"OLE-SELECT","Select","PURCHASE_ORDER_AUTOMATIC_INDICATIOR","OLE6536","1","CONFG","false","This parameter is for populating purchase order automatic indicator through order import","A","KUALI"
"OLE-SELECT","Select","FIN_YEAR","OLE6537","1","CONFG","2011","This parameter is for populating Financial Year","A","KUALI"
"OLE-SELECT","Select","CHART_OF_ACC_CD","OLE6538","1","CONFG","UA","This parameter is for populating Chart of Accounts Code","A","KUALI"
"OLE-SELECT","Select","ORG_CODE","OLE6539","1","CONFG","VPIT","This parameter is for populating Organization Code","A","KUALI"
"OLE-SELECT","Select","FUND_SRC_CD","OLE6540","1","CONFG","INST","This parameter is for populating Funding Source Code","A","KUALI"
"OLE-SELECT","Select","USE_TAX_IND","OLE6541","1","CONFG","false","This parameter is for populating Use Tax Indicator","A","KUALI"
"OLE-SELECT","Select","DLVR_CMPS_CD","OLE6542","1","CONFG","BL","This parameter is for populating Delivery Campus Code","A","KUALI"
"OLE-SELECT","Select","DLVR_BLDNG_OTHR_IND","OLE6543","1","CONFG","true","This parameter is for populating Delivery Building Other Indicator","A","KUALI"
"OLE-SELECT","Select","DLVR_BLDNG_CD","OLE6544","1","CONFG","BL209","This parameter is for populating Delivery Building Code","A","KUALI"
"OLE-SELECT","Select","DLVR_BLDNG_LN_ADDR","OLE6545","1","CONFG","211 S Indiana Ave","This parameter is for populating Delivery Building Line Address","A","KUALI"
"OLE-SELECT","Select","DLVR_BLDNG_ROOM_NBR","OLE6546","1","CONFG","122","This parameter is for populating Delivery Building Room Number","A","KUALI"
"OLE-SELECT","Select","DLVR_CITY_NM","OLE6547","1","CONFG","BLOOMINGTON","This parameter is for populating Delivery City Name","A","KUALI"
"OLE-SELECT","Select","DLVR_STATE_CD","OLE6548","1","CONFG","IN","This parameter is for populating Delivery State Code","A","KUALI"
"OLE-SELECT","Select","DLVR_POSTAL_CD","OLE6549","1","CONFG","55555","This parameter is for populating Delivery Postal Code","A","KUALI"
"OLE-SELECT","Select","DLVR_CNTRY_CD","OLE6550","1","CONFG","US","This parameter is for populating Delivery Country Code","A","KUALI"
"OLE-SELECT","Select","ITEM_TYPE_CD","OLE6551","1","CONFG","ITEM","This parameter is for populating Item Type Code","A","KUALI"
"OLE-SELECT","Select","LIST_PRICE","OLE6552","1","CONFG","0.00","This parameter is for populating List Price","A","KUALI"
"OLE-SELECT","Select","QTY","OLE6553","1","CONFG","1","This parameter is for populating Quantity","A","KUALI"
"OLE-SELECT","Select","PO_TRNS_MTH_CD","OLE6554","1","CONFG","PRIN","This parameter is for populating Purchase Order Transmission Method Code","A","KUALI"
"OLE-SELECT","Select","PO_CST_SRC_CD","OLE6555","1","CONFG","EST","This parameter is for populating Purchase Order Cost Source Code","A","KUALI"
"OLE-SELECT","Select","LOCATION","OLE6556","1","CONFG","","This parameter is for populating Location","A","KUALI"
"OLE-SELECT","Select","ORG_PO_LMT","OLE6557","1","CONFG","10000","This parameter is for populating Organization Purchase Order Limit","A","KUALI"
"OLE-SELECT","Select","RCV_REQ_INT","OLE6558","1","CONFG","false","This parameter is for populating Receiving Required Indicator","A","KUALI"
"OLE-SELECT","Select","PREQ_APPRL_INT","OLE6559","1","CONFG","false","This parameter is for populating Payment Request Approval Indicator","A","KUALI"
"OLE-SELECT","Select","BILL_NM","OLE6560","1","CONFG","admin","This parameter is for populating Bill Name","A","KUALI"
"OLE-SELECT","Select","BILL_CITY_NM","OLE6561","1","CONFG","BLOOMINGTON","This parameter is for populating Billing City Name","A","KUALI"
"OLE-SELECT","Select","BILL_CNTRY_CD","OLE6562","1","CONFG","US","This parameter is for populating Billing Country Code","A","KUALI"
"OLE-SELECT","Select","BILL_LIN_ADDR","OLE6563","1","CONFG","211 S Indiana Ave","This parameter is for populating Billing Line Address","A","KUALI"
"OLE-SELECT","Select","BILL_POSTAL_CD","OLE6564","1","CONFG","55555","This parameter is for populating Billing Postal Code","A","KUALI"
"OLE-SELECT","Select","BILL_STATE_CD","OLE6565","1","CONFG","IN","This parameter is for populating Billing State Code","A","KUALI"
"OLE-SELECT","Select","SOURCE_FOLDER","OLE6566","1","CONFG","/batchingest","This is the location of Kualietl source folder","A","KUALI"
"OLE-SELECT","Select","LOG_FOLDER","OLE6567","1","CONFG","/select/etllog/","This is the location of Kualietl log folder","A","KUALI"
"OLE-SELECT","Select","DESTINATION_FOLDER","OLE6568","1","CONFG","/select/bibInfo/","This is the location of Kualietl destination folder","A","KUALI"
"OLE-SELECT","Select","BACKUP_FOLDER","OLE6569","1","CONFG","/select/vendorbackupfolder","This is the location of Kualietl backup folder","A","KUALI"
"OLE-SELECT","Select","VENDOR_TRANSMISSION_FILE","OLE6570","1","CONFG","/select/vendortransmissionfiles/","This is the location of Kualietl vendor transmission file","A","KUALI"
"OLE-SELECT","Select","VENDOR_DIRECTORY","OLE6571","1","CONFG","/public/POTransmissionFiles","This is the location of Kualietl vendor directory","A","KUALI"
"OLE-SELECT","Select","PARENT_FOLDER","OLE6572","1","CONFG","batchingest","This is the location of Kualietl parent folder","A","KUALI"
"OLE-DLVR","Deliver","ON_HOLD_NOTICE_REQUEST_TYPE","OLE6573","1","CONFG","Recall/Hold Request;Hold/Hold Request;Page/Hold Request","This parameter defines the request type codes to which the notice to be send to the patron when the on hold notice job runs.';' act as record separator for each request type","A","OLE"
"OLE-DLVR","Deliver","ON_HOLD_NOTICE_ITEM_STATUS","OLE6574","1","CONFG","ONHOLD","This parameter defines the item status code to which the notice to be send to the patron when the on hold notice job runs.';' act as record separator for each item status","A","OLE"
"OLE-SELECT","Select","REENCUMBER_RECURRING_ORDERS","OLE6575","1","CONFG","PO + 0 $","This parameter is having option for to calculate either reencumber recurring Purchase Orders amounts or Invoice amounts, By default it calculate for PO","A","OLE"
"OLE-SELECT","Select","NCIP_EMAILADDRESS_TYPE","OLE6578","1","CONFG","electronic mail address","Parameter is used to set the value for NCIP Email Address Type","A","KUALI"
"OLE-DLVR","Deliver","PAYMENT_MODE_FORGIVE","OLE6579","1","CONFG","Forgive","The forgive value can be configured.(e.g) SOAS needs Waived instead of Forgive. So Universities can have the value whatever is appropriate to them","A","OLE"
"OLE-DLVR","Deliver","PAYMENT_MODE_FORGIVE_MESSAGE","OLE6580","1","CONFG","has been forgiven","The forgive message can be configured.(e.g) SOAS needs has been waived instead of has been forgiven. So Universities can have the value whatever is appropriate to them","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_REQUEST_LEVEL","OLE6581","1","CONFG","Item","This for setting the default request level while placing a request .The allowed values were Item and Title","A","OLE"
"OLE-DLVR","Deliver","TITLE_LEVEL_REQUEST_INDICATOR","OLE6582","1","CONFG","Y","This is to decide whether the title request can be placed on an item or not.Allowed values were Y and N","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_CIRCULATION_DESK","OLE6583","1","CONFG","BL_EDUC","This parameter value wil be used as the default circulation desk value if the item owning location is not mapped to any circulation desk","A","OLE"
"OLE-DLVR","Deliver","SIP2_INSTITUTION_NAME","OLE6584","1","CONFG","OLE","This parameter hold the Institution name for 3M machine","A","OLE"
"OLE-DLVR","Deliver","SIP2_REQUEST_TYPE","OLE6585","1","CONFG","Hold/Hold Request","This parameter hold the request type for 3M machine","A","OLE"
"OLE-PURAP","AutoClosePurchaseOrdersStep","AUTO_CLOSE_PO_FROM_DATE","OLEPO001","1","CONFG","mm/dd/yyyy","Date used by batch job to automatically close POs starting from this date. Parameter is defaulted to "mm/dd/yyyy" when job will close any orders irrespective of PO Created Date. User should set the date when they want to close the PO's created from this date.","A","OLE"
"OLE-PURAP","AutoClosePurchaseOrdersStep","AUTO_CLOSE_PO_TO_DATE","OLEPO002","1","CONFG","mm/dd/yyyy","Date used by batch job to automatically close POs up to this date. Parameter is defaulted to "mm/dd/yyyy" when job will close any orders irrespective of PO Created Date. User should set the date when they want to close the PO's created up to this date.","A","OLE"
"OLE-SELECT","Select","REENCUMBER_RECURRING_FROM_DATE","OLE6587","1","CONFG","mm/dd/yyyy","Date used by reencumberRecurringOrdersJob to retrieve recurring Purchase Orders starting from this date. Parameter is defaulted to "mm/dd/yyyy"","A","OLE"
"OLE-SELECT","Select","REENCUMBER_RECURRING_TO_DATE","OLE6588","1","CONFG","mm/dd/yyyy","Date used by reencumberRecurringOrdersJob to retrieve recurring Purchase Orders up to this date. Parameter is defaulted to "mm/dd/yyyy"","A","OLE"
"OLE-DLVR","Deliver","OVERDUE_NOTICE_TO_DATE","OLE7001","1","CONFG","07/04/2015","The overdue notices will be send to the patron who are having the overdue date falling on or before the date specified in this parameter while running the notice job","A","OLE"
"OLE-DLVR","Deliver","COURTESY_NOTICE_TO_DATE","OLE7002","1","CONFG","07/04/2015","The courtesy notices will be send to the patron who are having the courtesy date falling on or before the date specified in this parameter while running the notice job","A","OLE"
"OLE-DLVR","Deliver","NOTICE_THREAD_POOL_SIZE","OLE7003","1","CONFG","10","This parameter provides the number of parallel execution to be applied on the notice generation process","A","OLE"
"OLE-DLVR","Deliver","LOST_NOTICE_TO_DATE","OLE7004","1","CONFG","07/04/2015","The replacement fee will be generated and item status is updated to lost for the items have the lost date falling on or before the date specified in this parameter","A","OLE"
"OLE-AR","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-16",1,"CONFG","N","Y/N indicator showing if the AR module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-LD","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-17",1,"CONFG","N","Y/N indicator showing if the LD module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-BC","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-18",1,"CONFG","N","Y/N indicator showing if the BC module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-CAB","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-19",1,"CONFG","N","Y/N indicator showing if the CAB module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-CAM","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-20",1,"CONFG","N","Y/N indicator showing if the CAM module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-PURAP","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-21",1,"CONFG","N","Y/N indicator showing if the PURAP module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-FP","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-22",1,"CONFG","N","Y/N indicator showing if the FP module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-EC","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-23",1,"CONFG","N","Y/N indicator showing if the EC module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-PDP","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-24",1,"CONFG","N","Y/N indicator showing if the PDP module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-CG","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-25",1,"CONFG","N","Y/N indicator showing if the CG module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-ENDOW","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-26",1,"CONFG","N","Y/N indicator showing if the ENDOW module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-GL","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-27",1,"CONFG","N","Y/N indicator showing if the GL module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-SELECT","All","OLTP_LOCKOUT_ACTIVE_IND","OLECNTRB65-28",1,"CONFG","N","Y/N indicator showing if the SELECT module is currently unavailable for Online Transaction Processing (OLTP). Y means the module is currently locked and cannot be used. N means the module is unlocked and available for use.","A","OLE"
"OLE-DLVR","Deliver","MAX_NO_OF_THREAD_FOR_RENEW_SERVICE","OLE7005","1","CONFG","10","This parameter is having option to set default number of thread for renew service.","A","OLE"
"OLE-DLVR","Deliver","LOAN_WHILE_FASTADD","LOAN_WHILE_FASTADD-1","1","CONFG","true","This parameter is used to loan item created through fastadd automatically.","A","OLE"
"OLE-DESC","Describe","ITEM_SEARCHSCOPE_FIELD","ITEM_SEARCHSCOPE_FIELD-1","1","CONFG","phrase,ItemBarcode_search","This is used to specify search scope(all,any,phrase),search field in the Search Workbench for DocType Item","A","OLE"
"OLE-DESC","Describe","BIB_SEARCHSCOPE_FIELD","BIB_SEARCHSCOPE_FIELD-1","1","CONFG","phrase,any","This is used to specify search scope(all,any,phrase),search field in the Search Workbench for DocType Bib","A","OLE"
"OLE-DESC","Describe","HOLDINGS_SEARCHSCOPE_FIELD","HOLDINGS_SEARCHSCOPE_FIELD-1","1","CONFG","and,LocalId_search","This is used to specify search scope(all,any,phrase),search field in the Search Workbench for DocType Holdings","A","OLE"
"OLE-DESC","Describe","EHOLDINGS_SEARCHSCOPE_FIELD","EHOLDINGS_SEARCHSCOPE_FIELD-1","1","CONFG","phrase,any","This is used to specify search scope(all,any,phrase),search field in the Search Workbench for DocType EHoldings","A","OLE"
"OLE-DESC","Describe","BIB_RENDER_PRINT","BIB_RENDER_PRINT-1","1","CONFG","true","This is used to render print button for Bib in Editor","A","OLE"
"OLE-DESC","Describe","ITEM_LOCATION_DISCLOSURE","ITEM_LOCATION_DISCLOSURE-1","1","CONFG","false","This is used to open or close item location in Item in Editor","A","OLE"
"OLE-PURAP","Requisition","DEFAULT_ACCOUNTINGLINE_CHART_CODE","DEFAULT_ACCOUNTINGLINE_CHART_CODE-1","1","CONFG","UC","This is used to set default chart code on accounting line in Requisition","A","OLE"
"OLE-PURAP","Requisition","DEFAULT_ACCOUNTINGLINE_OBJECT_CODE","DEFAULT_ACCOUNTINGLINE_OBJECT_CODE-1","1","CONFG","4000","This is used to set default object code on accounting line in Requisition","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_TIME_FOR_DUE_DATE","DEFAULT_TIME_FOR_DUE_DATE-1","1","CONFG","23:59:00","This parameter is for providing the default time whenever the time field is left blank when altering the due date of an item. Give the time in the format HH:MM:SS (24 Hour Format)","A","OLE"
"OLE-DESC","Describe","HOLDINGS_DEFAULT_NOTE_NONPUBLIC","HOLDINGS_DEFAULT_NOTE_NONPUBLIC-1","1","CONFG","true","This parameter is used to set default not type for Holdings","A","OLE"
"OLE-DESC","Describe","ITEM_DEFAULT_NOTE_NONPUBLIC","ITEM_DEFAULT_NOTE-1","1","CONFG","true","This parameter is used to set default not type for Item","A","OLE"
"OLE-DESC","Describe","HOLDINGS_SUPRESS_SHELVINGORDER","HOLDINGS_SUPRESS_SHELVINGORDER-1","1","CONFG","false","This parameter is used to supress shelving order in Holdings","A","OLE"
"OLE-DESC","Describe","ITEM_SUPRESS_SHELVINGORDER","ITEM_SUPRESS_SHELVINGORDER-1","1","CONFG","false","This parameter is used to supress shelving order in Item","A","OLE"
"OLE-DLVR","Deliver","DEFAULT_PAGE_SIZE_LOANED_ITEMS","DEFAULT_PAGE_SIZE_LOANED_ITEMS-1","1","CONFG","100","This parameter is used to set the default page size to show the existing loaned items in the Loan screen. The values should be any one of these (10,25,50,75,100,150,200).","A","OLE"
"OLE-DESC","Describe","DEFAULT_ITEM_TYPE_CODE","DEFAULT_ITEM_TYPE_CODE-1","1","CONFG","","This is used set default item type","A","OLE"
"OLE-DESC","Describe","BIB_ID_EXISTS_CHECK","OLE7806","1","CONFG","Y","This parameter is having option to turn on/off bib id duplication check.","A","OLE"
"OLE-DESC","Describe","ITEM_BARCODE_EXISTS_CHECK","OLE7007","1","CONFG","Y","This parameter is having option to turn on/off item barcode duplication check.","A","OLE"
"OLE-SELECT","E-Resource","QUANTITY","OLE7008","1","CONFG","1","This is for configuring the default quantity while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","NO_OF_PARTS","OLE7009","1","CONFG","1","This is for configuring the default no of parts while creating the PO through E-Resource","A","KUALI"
"OLE-SELECT","E-Resource","LOCATION","OLE7010","1","CONFG","API","This is for configuring the default location while creating the PO through E-Resource","A","KUALI"
